# gen=10 CA size=30
# x0..x(D-1) consensus
0.592718 0.275057 72.448104
0.404287 0.823388 87.934967
0.505846 0.329003 74.016943
0.582193 0.264298 50.293613
0.088631 0.780942 26.203832
0.542731 0.308941 88.655361
0.552194 0.289297 73.881803
0.912315 0.392425 22.633310
0.086651 0.767488 28.532895
0.917573 0.175892 22.633310
0.071410 0.547547 22.633310
0.427198 0.806979 69.703392
0.352679 0.863868 55.271007
0.000000 0.548925 22.633310
0.520407 0.321444 81.034568
0.468796 0.355788 41.830338
0.379326 0.828740 56.683216
0.503912 0.306343 27.962599
0.317777 0.877625 32.161150
0.035693 0.566102 22.633310
0.055359 0.751850 21.001753
0.591113 0.292918 51.813975
0.600589 0.256694 45.083752
0.893807 0.542130 22.633310
0.912601 0.259209 22.633310
0.914310 0.301994 22.633310
0.582489 0.311965 25.639404
0.439267 0.373362 24.954419
0.448155 0.783745 32.810263
0.654552 0.250542 31.260629
