# gen=10 CA size=200
# x0..x(D-1) consensus
0.570622 0.771277 58.562081
0.976598 0.219927 47.824019
0.909290 0.233573 47.824019
0.278625 0.723067 55.844886
0.602854 0.747412 51.425762
0.687216 0.381943 50.529617
0.755452 0.276994 60.285497
0.719120 0.262368 58.549266
0.785323 0.376110 50.529617
0.638038 0.327866 50.529617
0.287104 0.634115 71.530574
0.744307 0.290255 56.625244
0.518125 0.818797 59.483576
0.503821 0.753208 52.190633
0.654558 0.525743 48.518919
0.697346 0.580796 49.547643
0.230487 0.689558 48.912350
0.279840 0.750442 49.944194
0.535928 0.805674 65.982835
0.554603 0.783671 62.601761
0.843442 0.629414 49.547643
1.000000 0.670706 49.547643
0.508783 0.275653 50.529617
0.585011 0.321637 50.529617
0.809661 0.320025 56.354954
0.839582 0.664899 49.547643
0.692350 0.348805 50.529617
0.698855 0.000000 48.518919
0.773013 0.677000 49.707205
0.917388 0.828138 49.547643
0.281627 0.682417 65.661793
0.812291 0.582427 49.547643
0.896875 0.569486 49.547643
0.559594 0.722966 58.808408
0.610137 0.080680 48.518999
0.536458 0.110446 48.518919
0.261322 0.677071 65.527071
0.268292 0.287135 49.721825
0.555170 0.312234 50.529617
0.775547 0.293157 60.258322
0.588826 0.834001 54.068151
0.121583 0.830101 53.615894
0.822642 0.780341 52.586685
0.538884 0.848667 65.010131
0.539449 0.205954 50.529617
0.337805 0.495717 49.741877
0.098914 0.716480 49.722564
0.812870 0.636790 49.547643
0.543689 0.357745 50.529617
0.833884 0.546172 49.547643
0.904287 0.681038 49.547643
0.327833 0.734846 48.238291
0.558655 0.878243 57.438030
0.697656 0.271653 54.778646
0.262544 0.711960 57.285671
0.848013 0.727988 49.547643
0.116870 0.741760 52.716185
0.459490 0.056351 48.518919
0.392317 0.699608 54.316363
0.927996 0.785001 49.547643
0.619103 0.233174 52.726799
0.614057 0.014896 48.518919
0.938444 0.743046 49.547643
0.300089 0.268464 89.134235
0.476065 0.846723 48.478887
0.328111 0.558893 56.986817
0.782828 0.569876 48.591738
0.669334 0.323410 50.529617
0.727649 0.392414 50.529617
0.561244 0.046305 48.518919
0.564739 0.935852 48.342026
0.392324 0.854645 50.896919
0.621327 0.160779 51.422431
0.497255 0.020057 48.518919
0.474608 0.120293 48.518919
0.858834 0.384367 50.529617
0.644332 0.177362 54.655562
0.836347 0.370905 50.529617
0.499780 0.915590 52.420179
0.513033 0.362680 50.529617
0.457298 0.087795 48.518919
0.868780 0.555177 49.547643
0.585533 0.147399 50.529617
0.700570 0.708181 58.229207
0.548079 0.075342 48.518919
0.792205 0.719745 52.749358
0.583330 0.493816 48.518919
0.397638 0.638651 51.257965
0.256308 0.581238 65.324674
0.619717 0.122108 50.529617
0.285454 0.645275 73.267355
0.702004 0.887640 49.032322
0.954075 0.710073 49.547643
0.519278 0.975849 51.066343
0.249485 0.526988 56.393744
0.493080 0.325415 50.529617
0.327525 0.527245 53.602030
0.692216 0.034847 48.518919
0.235552 0.659299 54.870124
0.467492 0.011457 48.518919
0.218451 0.542576 50.832048
0.279527 0.589323 65.518153
0.840168 0.793999 51.778126
0.632221 0.218870 54.195148
0.531916 0.261752 50.529617
0.439816 0.315527 48.518919
0.294579 0.530375 56.297900
0.221857 0.602810 52.692580
0.299554 0.624247 68.850256
0.749729 0.689763 50.104629
0.579371 0.810862 56.711586
0.636673 0.098919 48.748850
0.494343 0.887182 52.315716
0.601433 0.779596 52.751694
0.110104 0.846171 51.162078
0.460432 0.162081 48.518919
0.689465 0.250243 56.881448
0.524200 0.875062 60.192789
0.499530 0.204274 48.518919
0.925356 0.624255 49.547643
0.457830 0.238739 48.518919
0.868802 0.757363 49.547643
0.309431 0.464331 48.462475
0.593000 0.705803 49.930392
0.601397 0.266168 50.529617
0.567110 0.117989 48.518919
0.277505 0.502508 53.066217
0.523188 0.938990 55.657970
0.393209 0.823574 52.185019
0.615922 0.372671 50.529617
1.000000 0.714113 49.547643
0.504537 0.070475 48.518919
0.569044 0.248242 50.529617
0.125344 0.779593 51.449075
0.983349 0.741807 49.547643
0.537248 0.223323 50.529617
0.334097 0.632716 64.693124
0.783711 0.252302 51.384840
0.530769 0.162350 48.518919
0.732590 0.362371 50.529617
0.699870 0.743220 59.052782
0.602275 0.481227 48.518919
0.303805 0.585847 63.032252
0.828339 0.331314 55.105393
0.678867 0.170044 57.811944
0.227040 0.506184 51.861024
0.542919 0.397316 50.529617
0.759907 0.254335 53.988931
0.753023 0.339750 50.529617
0.525764 0.651980 51.720381
0.581097 0.524575 48.518919
0.599519 0.050161 48.518919
0.312379 0.688086 60.517331
0.635633 0.797965 48.796980
0.668388 0.221145 57.109907
0.542697 0.632790 50.955125
0.358022 0.556549 51.637173
0.706813 0.183326 60.430888
0.772199 0.634416 49.547643
0.535837 0.000000 48.518919
0.874414 0.634662 49.547643
0.963172 0.014110 47.824019
0.878251 0.593764 49.547643
0.660997 0.000000 48.518919
0.922281 0.134407 47.824019
0.662376 0.244262 54.982040
1.000000 0.254630 47.824019
0.959608 0.644873 49.547643
0.699530 0.161779 55.244335
0.495436 0.245993 48.518919
0.283414 0.614392 68.985065
0.897951 0.803241 49.547643
0.966485 0.770255 49.547643
0.845437 0.129099 47.824019
0.872253 0.221816 47.824019
0.514434 0.382321 50.529617
0.575626 0.194399 50.978360
0.394618 0.757109 53.615787
0.280252 0.544605 58.846601
0.530936 0.835353 63.695301
0.484967 0.936708 49.145399
0.535537 0.744345 65.084932
0.656835 0.157840 54.434585
0.551870 0.655893 53.058644
0.834820 0.251790 47.824019
0.539020 0.697465 62.179817
0.707751 0.210141 61.801978
0.555753 0.692739 56.977697
0.576034 0.842874 56.156913
1.000000 0.375146 47.824019
0.860335 0.689363 49.547643
0.569203 0.000000 48.518919
0.957652 0.252302 47.824019
0.577451 0.352951 50.529617
0.643754 0.292474 50.529617
0.778590 0.601991 49.547643
0.247760 0.560041 61.894942
0.793636 0.734419 54.683481
0.708013 0.098969 48.518919
1.000000 0.623877 49.547643
