# gen=10 CA size=200
# x0..x(D-1) consensus
0.870434 0.639315 49.547643
0.253415 0.714941 54.665036
0.903492 0.647205 49.547643
0.997325 0.214066 47.824019
0.582560 0.838847 55.032154
0.690272 0.397664 50.529617
0.276222 0.677138 67.099375
0.614997 0.000000 48.518919
0.674749 0.250081 55.484223
0.537721 0.905689 60.021552
0.519607 0.996697 48.279950
0.706565 0.247934 58.965708
0.300089 0.268464 89.134235
0.277647 0.539866 58.250015
0.785829 0.308835 57.223190
0.767453 0.283218 59.914265
0.691350 0.303029 50.529617
0.667682 0.209511 57.419056
0.583346 0.360694 50.529617
0.856035 0.785129 49.547643
0.567900 0.255122 50.529617
0.125862 0.822693 52.120936
0.271104 0.647205 74.451821
0.455809 0.270829 48.518919
0.812143 0.555720 49.547643
0.500182 0.277805 50.529617
0.791973 0.580411 49.547643
0.606482 0.493262 48.518919
0.964442 0.660395 49.547643
0.512681 0.798177 57.362893
0.636472 0.150612 51.659457
0.789728 0.248432 50.355131
0.650954 0.248346 53.677259
0.646791 0.373519 50.529617
0.792323 0.276129 54.204215
0.697695 0.632304 49.547643
0.483259 0.130282 48.518919
0.541240 0.669605 58.000788
0.549977 0.072619 48.518919
0.239909 0.640044 58.985464
0.747793 0.262741 57.432953
0.299889 0.506736 53.163916
0.257669 0.690691 61.351239
0.570749 0.224661 51.018760
0.119075 0.770954 53.295548
0.834196 0.570125 49.547643
0.657467 0.043755 48.518919
0.654302 0.303382 50.529617
0.737964 0.239943 52.245015
0.900007 0.775660 49.547643
0.707412 0.202102 61.948667
0.831652 0.350640 51.309430
0.258560 0.607948 69.596365
0.535588 0.857423 64.534622
0.117094 0.866828 52.308960
0.894033 0.727712 49.547643
0.210512 0.585025 48.003010
0.697787 0.856470 54.609098
0.524220 0.390538 50.529617
0.518940 0.119556 48.518919
0.617191 0.804768 50.581870
0.821262 0.734139 49.878213
0.520541 0.786332 59.986682
0.700221 0.343371 50.529617
0.522427 0.750576 59.576410
0.695337 0.681597 49.788795
0.835653 0.635492 49.547643
0.734442 0.286842 56.107451
0.608735 0.080826 48.535426
0.446499 0.311676 48.518919
0.863481 0.377031 50.529617
0.285925 0.561582 61.022174
0.531580 0.735085 62.939517
0.509392 0.304716 50.529617
0.785652 0.386958 50.529617
0.730284 0.340234 50.529617
0.930599 0.762428 49.547643
0.699988 0.573011 49.547643
0.763529 0.359799 50.529617
0.497820 0.000000 48.518919
1.000000 0.647327 49.547643
0.581612 0.518706 48.518919
