# gen=10 CA size=200
# x0..x(D-1) consensus
0.579529 0.704976 87.614316
0.846598 0.080521 79.140676
0.834393 0.138572 80.119326
0.598132 0.675722 59.206646
0.049324 0.803043 31.675821
0.817854 0.046930 58.854568
0.555965 0.714963 89.653403
0.503921 0.730368 82.437783
0.878349 0.100500 80.740920
0.434364 0.386518 29.718699
0.425610 0.304507 29.718699
0.234898 0.343651 29.718699
0.060215 0.097388 40.413402
0.638517 0.718378 47.463074
0.549419 0.707776 88.436629
0.294810 0.886359 31.675821
0.560128 0.685972 69.238550
0.839995 0.179369 53.666556
0.664002 0.683539 59.210722
0.867398 0.090899 79.759091
0.536576 0.730380 81.656507
0.000000 0.783480 31.675821
0.000000 0.228384 31.675821
0.686338 0.654692 36.153919
0.000000 0.817823 31.675821
0.865406 0.145665 80.095255
0.000000 0.090090 40.413402
0.380905 0.777972 41.471542
0.611523 0.698168 79.641005
0.000000 0.516587 31.675821
0.175890 0.940701 29.724401
0.895650 0.046377 39.966301
0.060334 1.000000 31.675821
0.000000 1.000000 31.675821
0.057132 0.953068 31.675821
0.065556 0.351242 31.675821
0.107138 0.800387 31.675821
0.812733 0.164675 54.696612
0.000000 0.400279 31.675821
0.000000 0.000000 40.413402
0.111741 0.590721 31.675821
0.104476 0.966653 31.675821
0.760433 0.094377 40.170017
0.535460 0.675335 56.422377
0.025900 0.935478 31.675821
0.881959 0.155676 67.513177
0.039228 0.434074 31.675821
0.000000 0.853905 31.675821
0.076448 0.895644 31.675821
0.802882 0.133066 71.363674
0.059449 0.295978 31.675821
0.122039 0.741160 31.675821
0.007858 0.625113 31.675821
0.922849 0.143850 46.062597
0.886336 0.182847 57.546061
0.000000 0.661681 31.675821
0.069365 0.000000 40.413402
0.009350 0.466399 31.675821
0.778232 0.000000 35.703658
0.083003 0.864013 31.675821
0.000000 0.701469 31.675821
0.126420 1.000000 31.675821
0.000000 0.956645 31.675821
0.337086 0.883183 31.675821
0.926800 0.093309 52.689829
0.122688 0.695455 31.675821
0.076306 0.707059 31.675821
0.090460 0.314093 31.675821
0.863724 0.041866 46.976622
0.008300 0.323478 31.675821
0.845943 0.109631 89.684239
0.602512 0.728356 59.741082
0.000000 0.285972 31.675821
0.797702 0.000000 32.751366
0.440007 0.777494 35.686614
0.039815 0.527612 31.675821
0.060496 0.774085 31.675821
0.036359 0.000000 40.413402
0.064519 0.412851 31.675821
0.021650 0.163611 31.675821
0.000000 0.594410 31.675821
0.126239 0.636639 31.675821
0.236540 0.916074 31.431353
0.057745 0.598118 31.675821
0.000000 0.133063 31.675821
0.487631 0.714382 64.972602
0.000000 0.053342 40.413402
0.829407 0.100422 82.798341
0.095459 1.000000 31.675821
0.012784 0.371254 31.675821
0.067374 0.493141 31.675821
0.040669 0.630538 31.675821
0.081698 0.564942 31.675821
0.261082 0.894143 31.675821
0.533115 0.754823 56.140253
0.640298 0.739867 34.473318
0.948616 0.062946 36.091053
0.077411 0.661254 31.675821
0.057750 0.217524 31.675821
0.026788 0.746737 31.675821
0.621855 0.654269 40.392057
0.132655 0.547109 31.675821
0.014283 0.905303 31.675821
0.743866 0.148255 37.467572
0.066327 0.145472 31.675821
0.761126 0.173276 34.380454
0.029650 0.111503 40.413402
0.072192 0.831977 31.675821
0.342727 0.812745 31.675821
0.493647 0.656721 32.546000
0.049179 0.185691 31.675821
0.107609 0.663064 31.675821
0.372500 0.890865 31.493506
0.746137 0.000000 29.851434
0.532247 0.790992 32.939234
0.068695 0.044032 40.413402
0.000000 0.432440 31.675821
0.494655 0.751534 59.990752
0.456716 0.749203 61.446893
0.729643 0.666544 31.694931
0.085078 0.628036 31.675821
0.395169 0.811826 41.471542
0.578847 0.645535 36.258078
0.089560 0.069023 40.413402
0.997287 0.975839 29.718699
0.004024 0.551465 31.675821
0.673249 0.877274 29.718699
0.190513 0.353041 29.718699
0.934813 0.873735 29.718699
0.685190 0.309918 29.718699
0.529670 0.914932 29.718699
0.563678 0.602186 29.718699
0.576670 0.735248 68.399753
0.080806 0.739212 31.675821
0.868802 0.757363 29.718699
0.999296 0.528133 29.718699
0.112861 0.430865 29.718699
0.956833 0.139086 31.699113
0.050741 0.259280 31.675821
0.280418 0.480482 29.718699
0.528879 0.967264 29.718699
0.990954 0.826720 29.718699
0.615922 0.372671 29.718699
0.935158 0.221883 32.767488
0.815998 0.312768 29.718699
0.156194 0.281889 29.718699
0.504537 0.070475 29.718699
0.090244 0.237764 31.675821
0.468985 0.602940 29.718699
0.700577 0.507388 29.718699
0.272815 0.153035 29.718699
0.187580 0.787732 29.718699
0.822522 0.486545 29.718699
0.922599 0.936663 29.718699
0.339630 0.363213 29.718699
0.517396 0.882367 29.718699
0.318172 0.834470 31.675821
0.530769 0.162350 29.718699
0.251877 0.101689 29.718699
0.732590 0.362371 29.718699
0.968028 0.491850 29.718699
0.635245 0.474725 29.718699
0.730130 0.053276 29.718699
0.911543 0.481398 29.718699
0.777258 0.485073 29.718699
0.526459 0.407803 29.718699
0.800694 0.071239 57.903734
0.943508 0.843815 29.718699
0.226902 0.847568 29.718699
0.581097 0.524575 29.718699
0.036997 0.045300 40.413402
0.987269 0.161003 29.718699
0.135518 0.396858 29.718699
0.037270 0.487026 31.675821
0.244527 0.971493 29.718699
0.527733 0.638566 32.266437
0.957744 0.380933 29.718699
0.082023 0.525464 31.675821
0.772199 0.634416 29.718699
0.091476 0.391872 31.675821
0.874414 0.634662 29.718699
0.963172 0.014110 29.718699
0.878251 0.593764 29.718699
0.414236 0.006223 29.718699
0.246831 0.415471 29.718699
0.410750 0.204003 29.718699
0.386940 0.850958 41.471542
0.076249 0.446904 31.675821
0.959608 0.644873 29.718699
0.469833 0.524761 29.718699
0.461165 0.865900 29.718699
0.652387 0.912862 29.718699
0.076503 0.925734 31.675821
0.343535 0.931177 29.718699
0.897951 0.803241 29.718699
0.966485 0.770255 29.718699
0.664185 0.655872 38.977464
0.915767 0.224366 36.818834
0.483430 0.376806 29.718699
0.044462 0.385976 31.675821
