# gen=50 CA size=200
# x0..x(D-1) consensus
0.568584 0.705502 87.704712
0.845514 0.085176 81.834414
0.832974 0.129093 84.087022
0.601662 0.680352 64.156210
0.049324 0.803043 31.675821
0.831638 0.083559 79.974955
0.555965 0.714963 89.653403
0.516683 0.721503 85.732816
0.878349 0.100500 80.740920
0.434364 0.386518 29.718699
0.425610 0.304507 29.718699
0.601640 0.761756 38.398014
0.060215 0.097388 40.413402
0.618050 0.691114 75.974412
0.555053 0.707563 88.468754
0.294810 0.886359 31.675821
0.560128 0.685972 69.238550
0.836809 0.147445 75.981895
0.665242 0.679876 60.035399
0.861328 0.107298 87.915795
0.523102 0.722055 87.661814
0.000000 0.783480 31.675821
0.000000 0.228384 31.675821
0.682328 0.678259 51.396083
0.000000 0.817823 31.675821
0.849827 0.125379 88.562758
0.000000 0.090090 40.413402
0.380905 0.777972 41.471542
0.606301 0.698364 81.455570
0.000000 0.516587 31.675821
0.175890 0.940701 29.724401
0.887548 0.085876 69.170242
0.060334 1.000000 31.675821
0.000000 1.000000 31.675821
0.057132 0.953068 31.675821
0.065556 0.351242 31.675821
0.107138 0.800387 31.675821
0.821093 0.132454 78.599514
0.000000 0.400279 31.675821
0.000000 0.000000 40.413402
0.111741 0.590721 31.675821
0.104476 0.966653 31.675821
0.785368 0.094026 53.806375
0.544713 0.714963 89.780566
0.025900 0.935478 31.675821
0.859790 0.129715 86.222811
0.039228 0.434074 31.675821
0.000000 0.853905 31.675821
0.076448 0.895644 31.675821
0.833181 0.103970 85.287978
0.059449 0.295978 31.675821
0.122039 0.741160 31.675821
0.007858 0.625113 31.675821
0.898437 0.134650 62.569213
0.886336 0.182847 57.546061
0.000000 0.661681 31.675821
0.069365 0.000000 40.413402
0.009350 0.466399 31.675821
0.778232 0.000000 35.703658
0.083003 0.864013 31.675821
0.000000 0.701469 31.675821
0.126420 1.000000 31.675821
0.000000 0.956645 31.675821
0.337086 0.883183 31.675821
0.894263 0.105309 72.790812
0.122688 0.695455 31.675821
0.076306 0.707059 31.675821
0.090460 0.314093 31.675821
0.833960 0.063895 69.152072
0.008300 0.323478 31.675821
0.845907 0.110243 89.714169
0.592923 0.703013 84.880967
0.000000 0.285972 31.675821
0.804371 0.020849 43.391321
0.435095 0.749565 59.463209
0.039815 0.527612 31.675821
0.060496 0.774085 31.675821
0.036359 0.000000 40.413402
0.064519 0.412851 31.675821
0.021650 0.163611 31.675821
0.000000 0.594410 31.675821
0.126239 0.636639 31.675821
0.263952 0.911239 31.675821
0.057745 0.598118 31.675821
0.000000 0.115046 40.413402
0.490594 0.730698 79.666489
0.000000 0.053342 40.413402
0.841340 0.096254 86.849020
0.095459 1.000000 31.675821
0.012784 0.371254 31.675821
0.067374 0.493141 31.675821
0.040669 0.630538 31.675821
0.081698 0.564942 31.675821
0.261082 0.894143 31.675821
0.534989 0.751115 59.816403
0.579446 0.734909 67.163516
0.920870 0.069592 46.830566
0.077411 0.661254 31.675821
0.057750 0.217524 31.675821
0.026788 0.746737 31.675821
0.628803 0.690039 74.461217
0.132655 0.547109 31.675821
0.014283 0.905303 31.675821
0.743866 0.148255 37.467572
0.066327 0.145472 31.675821
0.756494 0.159501 40.266696
0.029650 0.111503 40.413402
0.072192 0.831977 31.675821
0.342727 0.812745 31.675821
0.511092 0.702172 68.184236
0.049179 0.185691 31.675821
0.107609 0.663064 31.675821
0.396808 0.876118 35.096961
0.771714 0.018110 35.919177
0.575672 0.760539 48.530437
0.068695 0.044032 40.413402
0.000000 0.432440 31.675821
0.495889 0.738050 74.778859
0.456868 0.745307 65.863670
0.719004 0.660227 36.366861
0.085078 0.628036 31.675821
0.395169 0.811826 41.471542
0.542617 0.677974 59.607803
0.089560 0.069023 40.413402
0.463492 0.723215 57.766062
0.004024 0.551465 31.675821
0.471339 0.749078 62.175841
0.000000 0.185031 31.675821
0.355596 0.840686 31.675821
0.831912 0.165128 61.858272
0.041412 0.852746 31.675821
0.300336 0.858599 31.675821
0.583162 0.716499 80.267835
0.080806 0.739212 31.675821
0.542395 0.725810 85.305398
0.625754 0.669658 52.703204
0.081600 0.183751 31.675821
0.940665 0.152040 36.784243
0.050741 0.259280 31.675821
0.567805 0.670637 53.621635
0.804371 0.124130 73.663803
0.044380 0.892445 31.675821
0.126423 0.886630 31.675821
0.924174 0.209531 36.515856
0.786981 0.157455 50.351504
0.646460 0.720141 42.216436
0.049934 0.556964 31.675821
0.090244 0.237764 31.675821
0.035375 0.686735 31.675821
0.509240 0.754335 57.108341
0.130001 0.922643 31.675821
0.873361 0.044812 45.847317
0.897489 0.160867 56.718178
0.126699 0.838186 31.675821
0.231240 0.927140 30.251713
0.023514 0.207308 31.675821
0.318172 0.834470 31.675821
0.946031 0.117471 37.850205
0.000000 0.732027 31.675821
0.026001 0.982322 31.675821
0.599843 0.644298 35.517084
0.027313 0.076990 40.413402
0.777781 0.055678 42.847814
0.416221 0.758211 48.783020
0.473534 0.711491 54.178942
0.439593 0.725288 45.150229
0.816622 0.082902 70.880869
0.748419 0.092542 34.686244
0.269374 0.862929 31.675821
0.537880 0.784608 35.197168
0.036997 0.045300 40.413402
0.621855 0.654269 40.392057
0.556800 0.804193 29.926260
0.037270 0.487026 31.675821
0.496579 0.772294 41.817757
0.531363 0.659366 42.632075
0.777106 0.134442 56.828299
0.082023 0.525464 31.675821
0.830819 0.013564 34.183482
