# gen=0 CA size=200
# x0..x(D-1) consensus
0.570587 0.703586 86.575027
0.846598 0.080521 79.140676
0.844993 0.160553 69.409538
0.621855 0.654269 40.392057
0.049324 0.803043 31.675821
0.817854 0.046930 58.854568
0.555965 0.714963 89.653403
0.490594 0.730698 79.666489
0.882452 0.107389 79.789784
0.434364 0.386518 29.718699
0.425610 0.304507 29.718699
0.234898 0.343651 29.718699
0.060215 0.097388 40.413402
0.638517 0.718378 47.463074
0.544363 0.703210 85.265671
0.294810 0.886359 31.675821
0.568538 0.643023 35.087042
0.698249 0.395725 29.718699
0.665563 0.403593 29.718699
0.867398 0.090899 79.759091
0.637448 0.231503 29.718699
0.633071 0.190497 29.718699
0.537715 0.210070 29.718699
0.696257 0.450491 29.718699
0.663571 0.458359 29.718699
0.865406 0.145665 80.095255
0.635456 0.286269 29.718699
0.535723 0.264836 29.718699
0.595650 0.679611 63.321776
0.302644 0.759003 29.718699
0.269959 0.766870 29.718699
0.471794 0.454176 29.718699
0.241844 0.594780 29.718699
0.237467 0.553775 29.718699
0.142111 0.573347 29.718699
0.645457 0.378807 29.718699
0.107138 0.800387 31.675821
0.812733 0.164675 54.696612
0.476981 0.892327 29.718699
0.381741 0.483239 29.718699
0.111741 0.590721 31.675821
0.104476 0.966653 31.675821
0.738583 0.086668 30.725167
0.889147 0.451460 29.718699
0.904287 0.681038 29.718699
0.893769 0.169320 56.802841
0.039228 0.434074 31.675821
0.967885 0.933724 29.718699
0.253632 0.717734 29.718699
0.769756 0.153068 47.412106
0.059449 0.295978 31.675821
0.122039 0.741160 31.675821
0.007858 0.625113 31.675821
0.414997 0.676838 29.718699
0.309255 0.952430 29.718699
0.485740 0.559855 29.718699
0.701028 0.259465 29.718699
0.161622 0.494259 29.718699
0.153125 0.967873 29.718699
0.938444 0.743046 29.718699
0.258531 0.239180 29.718699
0.332430 0.275268 29.718699
0.507094 0.193265 29.718699
0.337086 0.883183 31.675821
0.751875 0.875296 29.718699
0.561244 0.046305 29.718699
0.708821 0.965756 29.718699
0.730541 0.578180 29.718699
0.851807 0.035840 45.134969
0.621251 0.141461 29.718699
0.864520 0.276657 29.718699
0.497255 0.020057 29.718699
0.474608 0.120293 29.718699
0.862495 0.400757 29.718699
0.603093 0.170297 29.718699
0.413759 0.989411 29.718699
0.287553 0.620481 29.718699
0.193291 0.309775 29.718699
0.498828 0.951624 29.718699
0.021650 0.163611 31.675821
0.769518 0.557634 29.718699
0.457298 0.087795 29.718699
0.223076 0.911360 30.991324
0.057745 0.598118 31.675821
0.403197 0.567916 29.718699
0.779967 0.665618 29.718699
0.583330 0.493816 29.718699
0.399000 0.634432 29.718699
0.130746 0.348087 29.718699
0.340891 0.312156 29.718699
0.770013 0.354865 29.718699
0.295622 0.650264 29.718699
0.153804 0.150305 29.718699
