# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.285238 0.824177 0.655379 88.937536 88.038144 88.038144
0.242650 0.143084 0.686413 89.973804 89.934533 89.934533
0.280965 0.824016 0.691112 89.976446 89.927142 89.927142
0.244222 0.144127 0.684655 89.981496 89.958932 89.958932
0.245070 0.141415 0.681069 89.935460 89.884004 89.884004
0.283326 0.820941 0.689594 89.952623 89.934695 89.934695
0.286571 0.824278 0.691474 89.968623 89.842067 89.842067
0.283942 0.823902 0.686779 89.987449 89.972970 89.972970
0.243198 0.143587 0.685492 89.979982 89.950808 89.950808
0.282100 0.823988 0.692668 89.970438 89.907735 89.907735
0.281789 0.824378 0.686320 89.971219 89.914982 89.914982
0.377227 0.821602 0.689240 81.315768 58.493714 58.493714
0.283225 0.825682 0.692530 89.951075 89.902995 89.902995
0.241481 0.143409 0.679410 89.847709 89.666490 89.666490
0.244223 0.139552 0.674747 89.630774 89.259289 89.259289
0.283335 0.825949 0.629330 84.368014 83.928866 83.928866
0.284640 0.820996 0.692068 89.914944 89.844171 89.844171
0.281824 0.824340 0.688494 89.987950 89.958838 89.958838
0.281633 0.824647 0.690880 89.981869 89.946059 89.946059
0.281346 0.824011 0.692393 89.966867 89.896756 89.896756
0.244202 0.140668 0.683648 89.941888 89.884903 89.884903
0.860673 0.412969 0.789658 64.302689 44.647648 44.647648
0.244922 0.144866 0.685441 89.976863 89.950792 89.950792
0.285133 0.825514 0.691987 89.952916 89.882811 89.882811
0.276788 0.817256 0.545383 60.702508 59.291830 59.291830
0.281807 0.824238 0.691105 89.987531 89.957531 89.957531
0.243301 0.142745 0.681705 89.949876 89.893996 89.893996
0.295163 0.824467 0.678636 89.376683 88.561977 88.561977
0.321763 0.142803 0.683911 73.679745 60.714503 60.714503
0.876707 0.466698 0.787419 67.618833 53.349397 53.349397
0.246479 0.142587 0.687160 89.969125 89.923173 89.923173
0.874924 0.468865 0.787916 61.908900 54.016899 54.016899
0.285111 0.823760 0.596773 79.327932 75.985312 75.985312
0.846334 0.386022 0.787427 45.107945 38.517288 38.517288
0.245720 0.143284 0.687905 89.974110 89.941264 89.941264
0.865066 0.387112 0.789272 62.959655 40.518549 40.518549
0.869992 0.467248 0.785391 66.514845 54.348220 54.348220
0.281948 0.824608 0.658241 88.738669 87.930210 87.930210
0.248010 0.144753 0.673828 89.488510 88.825565 88.825565
0.278173 0.824000 0.546082 65.176216 62.199723 62.199723
0.243996 0.145565 0.600885 72.281093 72.791080 72.281093
0.281036 0.823584 0.688260 89.965706 89.906190 89.906190
0.284684 0.820984 0.690877 89.931588 89.882701 89.882701
0.277823 0.821112 0.490438 65.925688 45.594194 45.594194
0.282551 0.825730 0.686525 89.935426 89.873401 89.873401
0.283633 0.825253 0.688460 89.986603 89.977152 89.977152
0.283397 0.824754 0.690197 89.995516 89.989992 89.989992
0.283456 0.823978 0.657754 88.876723 88.261150 88.261150
0.245429 0.145299 0.683360 89.924727 89.838611 89.838611
0.284342 0.822402 0.687965 89.964481 89.932285 89.932285
0.278854 0.824050 0.688674 89.961110 89.848971 89.848971
0.862625 0.384357 0.786162 60.178648 40.903440 40.903440
0.312108 0.822975 0.656449 84.627112 81.282444 81.282444
0.243191 0.143035 0.599736 72.500379 74.254422 72.500379
0.282242 0.820629 0.688939 89.913353 89.857125 89.857125
0.292151 0.823753 0.461607 61.891521 36.900519 36.900519
0.848287 0.416014 0.730537 36.909245 27.922060 27.922060
0.865217 0.443544 0.772110 74.422972 46.416501 46.416501
0.283811 0.720341 0.628216 40.777374 41.157878 40.777374
0.870062 0.468852 0.770742 58.140952 49.932203 49.932203
0.864062 0.412983 0.784827 71.387960 46.119019 46.119019
