# gen=300 mediating population
# x0..xd fitness
0.910603 0.450761 47.068010
0.124236 0.478527 66.436899
0.081553 0.628510 65.686288
0.034793 0.014334 28.288907
0.754755 0.750544 54.410518
0.040145 0.468590 90.000000
0.306792 0.144443 62.191413
0.851064 0.441171 32.283553
0.201020 0.777728 32.390101
0.666714 0.067814 31.619233
0.040145 0.468590 90.000000
0.879132 0.317841 47.698209
0.461210 0.194723 27.088312
0.327141 0.279789 74.155070
0.075332 0.127377 42.625716
0.040145 0.468590 90.000000
0.058844 0.602651 70.391912
0.939177 0.170834 60.209624
0.641702 0.088653 31.399190
0.455338 0.244269 30.247548
0.123902 0.342668 60.991833
0.040145 0.452885 87.867073
0.653986 0.937970 25.473776
0.325976 0.884801 60.199683
0.219298 0.935134 15.136595
0.000000 0.440622 78.144538
0.198500 0.391254 44.472245
0.770402 0.488495 76.857357
0.040145 0.468590 90.000000
0.307752 0.248523 77.734956
0.727480 0.628491 69.546441
0.040145 0.468590 90.000000
0.813094 0.083689 18.623618
0.709478 0.289858 63.069916
0.284545 0.487840 49.298618
0.377580 0.913085 46.980014
0.965076 0.414644 58.671460
0.892299 0.724358 41.260386
0.078393 0.998350 21.518027
0.040145 0.468590 90.000000
0.499509 0.080837 9.208234
0.000000 0.812059 46.517654
0.949854 0.147144 58.575545
0.902013 0.349723 53.880006
0.729953 0.473932 87.529231
0.040145 0.468590 90.000000
0.140801 0.360253 58.229060
0.413460 0.982849 34.916783
0.693227 0.144650 43.443465
0.982467 0.883045 35.931256
0.040145 0.468590 90.000000
0.017479 0.770946 53.143490
0.861123 0.670710 33.987444
0.464154 0.491013 18.516925
0.877090 0.614689 36.144390
0.040145 0.468590 90.000000
0.973425 0.224252 69.832226
0.000000 0.320833 67.004112
0.712573 0.466632 82.545032
0.572006 0.818061 26.350004
0.603546 0.865096 27.498957
0.097836 0.036743 29.170531
0.584656 0.794763 30.478800
0.040145 0.500000 85.734147
0.628320 0.859998 31.623475
0.200679 0.860503 25.484646
0.869116 0.235364 44.205302
0.946634 0.391046 60.742192
0.610504 0.637732 43.283220
0.444405 0.778059 29.581924
0.040145 0.468590 90.000000
0.010121 0.341736 70.833529
0.290354 0.286165 77.015827
0.488948 0.261088 18.965138
0.040145 0.468590 90.000000
0.281870 0.657945 36.852112
0.720901 0.356312 72.306239
0.565666 0.878336 20.158047
0.040145 0.468590 90.000000
0.592682 0.221096 36.596257
0.025680 0.634932 70.817478
0.335439 0.538786 40.905239
0.702705 0.758995 52.035585
0.040145 0.500000 85.734147
0.112503 0.091390 34.917895
0.033256 0.176635 50.302574
0.946798 0.798163 45.819491
0.040145 0.500000 85.734147
0.669257 0.724411 51.389294
0.319702 0.423221 59.121701
0.163580 0.967096 19.089786
0.117174 0.964842 23.834163
0.040145 0.468590 90.000000
0.066141 0.225580 56.204926
0.040145 0.468590 90.000000
0.099334 0.818466 44.207033
0.658823 0.780257 44.325305
0.638485 0.421642 60.809538
0.040145 0.468590 90.000000
0.724728 0.348630 71.476398
0.031140 0.427759 83.909408
0.365271 0.814471 49.631441
0.994815 0.065603 46.132030
0.146809 0.694221 48.733034
0.587410 0.006594 14.336442
0.546587 0.044701 11.118827
0.040145 0.468590 90.000000
0.135967 0.166829 41.029377
0.040145 0.468590 90.000000
0.118751 0.038060 27.531022
0.945045 0.274837 70.909254
0.000000 0.324151 67.396274
0.144268 0.000478 20.070068
0.263318 0.497953 27.440276
0.040145 0.468590 90.000000
0.576007 0.133711 25.322329
0.733048 0.477080 87.376387
0.422253 0.550246 24.242773
0.856750 0.167979 37.352119
0.215488 0.944846 14.711893
0.938535 0.934016 29.189778
0.728210 0.445036 84.139418
0.040145 0.468590 90.000000
0.939805 0.208576 64.679312
0.307229 0.286208 80.102479
0.087615 0.316614 65.456984
0.022284 0.514858 81.971889
0.284821 0.081701 52.009657
0.839301 0.902335 19.258628
0.513425 0.020954 2.322811
0.040145 0.468590 90.000000
0.692079 0.091589 36.582500
0.031826 0.650287 70.112733
0.040145 0.468590 90.000000
0.434905 0.350198 36.035280
0.757965 0.499197 79.818750
0.135687 0.466175 63.270020
0.514147 0.646296 21.594551
0.893112 0.814785 36.296009
0.583249 0.606979 37.149789
0.040145 0.468590 90.000000
0.886117 0.578970 35.974274
0.341187 0.493929 46.743021
0.752140 0.899431 34.551533
0.906954 0.924777 27.604739
0.040145 0.468590 90.000000
0.000000 0.008459 26.508067
0.290354 0.821002 57.447597
0.765780 0.399528 74.296055
0.911573 0.487459 42.981957
0.963214 0.354924 67.121626
0.173687 0.397030 51.398278
0.040145 0.468590 90.000000
0.557819 0.132127 21.473019
0.735289 0.532362 80.193301
0.489201 0.243829 18.734691
0.605031 0.519452 51.714270
0.040145 0.468590 90.000000
0.482998 0.451310 15.523554
0.631594 0.341818 54.853861
0.050181 0.493540 85.599428
0.519675 0.012537 2.802714
0.241140 0.132347 17.564059
0.538142 0.668233 26.676888
0.217534 0.729201 31.982301
0.040145 0.468590 90.000000
0.642726 0.898754 29.060779
0.679167 0.120662 39.320208
0.237875 0.002536 5.940254
0.954883 0.343704 68.039661
0.040145 0.468590 90.000000
0.777130 0.680120 60.333582
0.526639 0.981192 4.205805
0.729953 0.473932 87.529231
0.417595 0.031821 28.638357
0.626848 0.558826 45.535444
0.779354 0.791649 12.357890
0.040145 0.468590 90.000000
0.160158 0.169501 37.301586
0.324225 0.734114 47.353777
0.309486 0.663301 38.415397
0.938260 0.181543 61.322057
0.307752 0.232818 75.428802
0.040145 0.468590 90.000000
0.346995 0.677244 38.563804
0.040145 0.468590 90.000000
0.000000 0.332892 68.418510
0.383808 0.384814 50.252052
0.183458 0.074773 23.157182
0.040145 0.500000 85.734147
0.647349 0.521610 63.357602
0.858794 0.589078 30.761023
0.040145 0.476442 88.933537
0.923428 0.518089 41.014642
