# gen=50 OSA snapshot
# x0..xd fitness
0.040104 0.468517 89.984812
0.731382 0.474974 87.795022
0.304310 0.275582 81.964348
0.965756 0.280371 77.729735
0.040202 0.618697 74.794870
0.736705 0.624302 71.694568
0.040202 0.405016 81.366033
0.691558 0.443564 76.016020
0.007965 0.511266 79.293236
0.696698 0.382542 72.500917
0.029081 0.424622 83.274172
0.000000 0.516046 77.051514
0.068589 0.464288 82.021406
0.304310 0.225609 74.453525
0.036711 0.435588 85.416259
0.737136 0.368854 74.160338
0.664048 0.452436 68.703927
0.030979 0.669456 67.561330
0.050720 0.626989 72.517705
0.739109 0.651988 68.137965
0.305607 0.254093 78.715026
0.720450 0.377822 75.038128
0.039729 0.446921 87.054832
0.709599 0.352063 70.872667
0.309849 0.285817 79.539410
0.731720 0.484259 86.584388
0.035287 0.479831 87.956128
0.739393 0.396009 77.582324
0.041020 0.475377 89.046199
0.114981 0.484196 68.957743
0.025318 0.589466 69.585849
0.692296 0.399486 73.233220
0.980195 0.232752 69.775649
0.722444 0.473872 85.409938
0.029792 0.621822 72.385998
0.712551 0.544970 77.171420
0.732271 0.511709 82.973676
0.042306 0.498029 85.956434
0.044840 0.607808 73.275923
0.300221 0.344513 71.523217
0.025437 0.446789 84.931006
0.744156 0.541775 78.350129
0.072602 0.396975 76.694358
0.072120 0.420675 78.938397
0.981534 0.257129 71.715589
0.030979 0.639405 71.300190
0.056299 0.613114 71.456605
0.041761 0.425614 84.145985
0.020101 0.465446 84.376540
0.047613 0.650853 70.275224
0.040202 0.542124 80.013168
0.712220 0.405621 77.532012
0.045010 0.488707 86.947648
0.033198 0.352243 74.079808
0.000000 0.460166 78.711365
0.722055 0.457040 84.541572
0.738573 0.635030 70.433649
0.733304 0.413579 80.111949
0.310259 0.351905 70.313271
0.723542 0.329911 68.993909
0.011884 0.631031 68.126119
0.019991 0.618962 70.193023
0.027304 0.500570 84.363562
0.966570 0.314115 72.934512
0.047929 0.328322 70.826029
0.064507 0.355154 73.153949
0.733217 0.439248 83.477017
0.040202 0.461156 88.990321
0.032485 0.459833 87.549270
0.324115 0.208149 69.764383
0.742052 0.426228 81.122706
0.015156 0.417498 80.150256
0.711182 0.497043 81.449484
0.038539 0.380174 77.983738
0.049128 0.532040 81.023848
0.965756 0.254961 74.653759
0.054456 0.666216 67.712931
0.003887 0.446679 79.429252
0.040202 0.508496 84.580335
0.040104 0.399905 80.671836
0.073271 0.478204 80.641548
0.688268 0.490204 75.554178
0.979899 0.302283 72.019518
0.965756 0.330479 70.622564
0.732067 0.452417 85.227552
0.001527 0.478343 79.115818
0.311342 0.305297 76.908320
0.000000 0.481375 78.636050
0.003128 0.462426 79.610798
0.022982 0.375330 76.454833
0.675486 0.547035 69.423891
0.950234 0.261269 72.175974
0.739192 0.470338 85.815874
0.040449 0.484191 87.879472
0.061638 0.483924 83.636838
0.036608 0.515101 83.606301
0.000000 0.361303 71.603571
0.312795 0.343149 71.404939
0.965756 0.216233 69.155214
0.054123 0.449541 85.311341
0.312127 0.267081 79.007254
0.086631 0.444275 76.582789
0.087941 0.518267 75.023252
0.713307 0.448368 81.863810
0.688476 0.509754 74.910112
0.040005 0.665080 68.531000
0.000000 0.440506 78.139473
0.731720 0.618697 70.452157
0.322993 0.277380 75.589169
0.324734 0.356195 67.978160
0.318098 0.240664 74.910094
0.021122 0.326249 69.949455
0.730329 0.494727 85.185835
0.706028 0.468725 80.742980
0.304310 0.328510 74.025635
0.098612 0.403072 71.380203
0.750477 0.647608 67.694681
0.001564 0.490465 78.805609
0.965756 0.297559 75.296269
0.752466 0.487362 81.827819
