# gen=200 OSA snapshot
# x0..xd fitness
0.040139 0.468574 89.997273
0.731522 0.473454 87.976136
0.304301 0.275607 81.968092
0.077620 0.500000 78.681803
0.726051 0.516327 82.155483
0.000000 0.463499 78.748217
0.033159 0.427091 84.034882
0.718074 0.452918 83.316076
0.033717 0.493694 86.145448
0.751574 0.473883 82.355011
0.039197 0.437955 85.831058
0.017565 0.481261 83.452932
0.045270 0.468624 88.566216
0.701418 0.439959 78.396261
0.040139 0.449318 87.382736
0.736104 0.417206 80.494697
0.000000 0.466174 78.764689
0.738175 0.443671 83.663548
0.000000 0.461775 78.731413
0.050174 0.481171 86.715065
0.304409 0.273156 81.618976
0.725375 0.406297 78.995728
0.040139 0.455930 88.280720
0.712183 0.463635 82.359165
0.305179 0.290545 79.727779
0.731720 0.480004 87.143237
0.036534 0.474867 88.678258
0.731720 0.427884 82.006454
0.039913 0.474032 89.257982
0.040139 0.515713 83.600138
0.011877 0.487459 81.687182
0.707189 0.429954 79.034937
0.007994 0.499409 80.079610
0.726372 0.473608 86.520638
0.007323 0.469960 80.816071
0.731720 0.500000 84.515883
0.732541 0.493010 85.421038
0.040104 0.487886 87.379321
0.012252 0.460109 82.112442
0.000000 0.469446 78.768879
0.033372 0.457190 87.553165
0.733046 0.511602 82.974739
0.050773 0.430260 84.005096
0.040139 0.443381 86.576363
0.040997 0.535469 80.913991
0.053484 0.463210 86.197508
0.742741 0.512276 82.009036
0.044676 0.448675 87.013064
0.035149 0.469770 88.593372
0.747000 0.501291 82.317903
0.030401 0.505530 84.290416
0.721077 0.438960 82.573395
0.040104 0.484259 87.871980
0.036348 0.400269 80.660712
0.000000 0.468589 78.769481
0.724858 0.463173 85.659935
0.047824 0.439329 85.482588
0.731720 0.437209 83.231993
0.043376 0.525117 82.269895
0.069023 0.444709 81.294626
0.034325 0.437106 85.424613
0.000000 0.467207 78.767909
0.035058 0.483514 87.523513
0.739676 0.528838 80.376757
0.050489 0.395584 79.671389
0.052506 0.411501 81.510472
0.738898 0.454366 84.749530
0.040139 0.461164 88.991521
0.036499 0.462409 88.679186
0.748098 0.461521 83.079832
0.734520 0.448798 84.652108
0.040104 0.433056 85.174125
0.728596 0.495359 85.002764
0.031870 0.419292 82.915979
0.048905 0.497887 85.327058
0.723789 0.544349 78.429221
0.017992 0.501001 82.398465
0.030473 0.443247 85.621989
0.040104 0.492578 86.742063
0.041992 0.416859 82.955401
0.046106 0.494151 86.148752
0.719304 0.479395 84.437228
0.053482 0.424932 82.994566
0.009001 0.431189 79.915026
0.733374 0.458695 85.992467
0.028161 0.465968 86.628567
0.303778 0.295203 79.045765
0.000000 0.469016 78.769331
0.028336 0.450016 85.843488
0.040139 0.407262 81.671080
0.733768 0.518178 82.095344
0.028930 0.548095 78.755699
0.731720 0.470951 87.664797
0.040104 0.476269 88.957012
0.043105 0.484865 87.639714
0.040139 0.499527 85.798380
0.026272 0.445849 85.040025
0.054694 0.496123 84.472945
0.302078 0.285863 80.295581
0.048665 0.459863 87.338191
0.310141 0.268665 79.719908
0.050194 0.470233 87.179939
0.053001 0.517799 82.410701
0.731720 0.454979 85.567184
0.699306 0.493545 78.497047
0.027193 0.518482 82.316276
0.000000 0.467846 78.769026
0.020069 0.431307 82.438358
0.311383 0.260868 78.691066
0.023875 0.483325 85.027847
0.305102 0.262167 79.945036
0.016979 0.413179 80.068656
0.731720 0.484287 86.580658
0.726573 0.487175 85.706834
0.001561 0.483940 79.006596
0.052641 0.420370 82.576615
0.056821 0.394300 78.884233
0.022888 0.489975 84.366087
0.060155 0.479556 84.207327
0.731720 0.468574 87.353170
