# gen=10 OSA snapshot
# x0..xd fitness
0.156599 0.278732 80.741682
0.535049 0.645792 57.706103
0.061140 0.911631 57.701178
0.902502 0.465233 54.974996
0.634624 0.109526 51.701471
0.912518 0.429800 50.371281
0.902502 0.278732 35.981023
0.882309 0.544598 45.088163
0.947534 0.375698 39.203221
0.902502 0.212572 29.243034
0.922908 0.295110 36.693001
0.906912 0.488516 52.334575
0.902502 0.340547 42.276594
0.846890 0.345796 34.964884
1.000000 0.450046 27.069650
0.977736 0.499110 33.210191
0.902502 0.234740 31.500702
0.894286 0.442091 51.656681
0.957687 0.519253 38.291698
1.000000 0.465298 27.113887
0.891893 0.386749 46.428389
0.858169 0.456394 42.290922
0.989435 0.330906 26.608275
0.990033 0.420233 29.543816
0.853753 0.394000 39.275365
0.849744 0.254207 28.722377
0.958634 0.279803 30.193142
0.857303 0.224455 27.259287
0.805678 0.395466 26.409638
1.000000 0.546865 25.908030
0.957112 0.232507 26.592791
0.814856 0.307258 25.204727
