# gen=200 OSA snapshot
# x0..xd fitness
0.156754 0.278688 89.241371
0.535203 0.645902 65.000000
0.061417 0.911631 65.233662
0.902491 0.465476 55.000000
0.634624 0.109526 51.701471
0.902605 0.452550 53.683136
0.903366 0.375458 45.828663
0.902491 0.501766 51.304067
0.902930 0.396811 48.005708
0.905737 0.322743 40.433722
0.902491 0.381918 46.490013
0.899979 0.480518 53.308061
0.895275 0.405581 48.560391
0.896692 0.365733 44.707150
0.919967 0.463286 49.997088
0.911661 0.452343 52.055930
0.908071 0.372082 45.355343
0.902491 0.458476 54.287063
0.900815 0.494445 52.011033
0.946173 0.461216 42.499939
0.904352 0.444288 52.777438
0.890663 0.477552 51.400858
0.900934 0.412145 49.550240
0.912143 0.424291 49.978686
0.903725 0.420285 50.383973
0.896109 0.311775 39.240293
0.901383 0.338034 42.016815
0.893904 0.297571 37.724306
0.885080 0.389553 45.803145
0.936918 0.487836 44.894298
0.901685 0.301973 38.346452
0.887794 0.319431 39.543626
0.886820 0.486649 50.026723
0.894854 0.505832 50.345770
0.884872 0.466224 49.960643
0.902969 0.282573 36.371737
0.905295 0.430436 51.342330
0.908983 0.316056 39.669427
0.896075 0.462295 53.136737
0.910355 0.418893 49.749615
0.925958 0.495856 47.609813
0.889429 0.345403 42.213287
0.892674 0.495627 50.839340
0.891099 0.280003 35.831621
0.910730 0.351084 43.113866
0.866519 0.434860 44.250668
0.913865 0.440742 50.885714
0.908071 0.523763 48.852960
0.922488 0.397599 46.028149
0.927803 0.309675 37.559230
0.892136 0.266458 34.515782
0.906712 0.484344 52.730596
0.899717 0.440693 52.354269
0.877270 0.497040 47.103295
0.920523 0.536173 46.143668
0.941357 0.299421 34.762437
0.882612 0.423668 47.897180
0.939575 0.364290 40.212302
0.913634 0.310097 38.857682
0.924031 0.324737 39.398662
0.902491 0.278688 35.976616
0.902413 0.242399 32.280673
0.851287 0.515419 39.498271
0.886490 0.377244 44.916029
0.940699 0.379470 40.995556
0.861770 0.321220 36.252714
0.870698 0.306738 36.451967
0.924789 0.437674 48.022713
0.957885 0.475732 39.123812
0.928054 0.347034 40.894909
0.901398 0.232222 31.242172
0.871103 0.390848 43.238058
0.859022 0.412235 41.437576
0.874637 0.348414 40.661535
0.951414 0.439834 40.766998
0.867975 0.370837 41.203788
0.897496 0.530286 48.246687
0.865172 0.511427 43.346628
0.941830 0.515212 42.661829
0.873081 0.237550 30.310130
0.989387 0.500344 29.896722
0.934291 0.341885 39.471209
0.855137 0.469744 41.450747
0.912932 0.225582 30.386158
0.901007 0.291560 37.282387
0.852643 0.482335 40.641432
0.875352 0.439510 46.800700
0.850433 0.296156 32.218093
0.984529 0.454406 31.511389
0.927464 0.240801 31.029253
0.888484 0.223695 30.052149
0.947516 0.419030 41.282197
0.918920 0.292102 36.728236
0.973739 0.377601 32.745187
0.862729 0.531885 41.769435
0.956826 0.507534 38.881415
0.963803 0.527861 36.349975
0.980868 0.442290 32.461393
0.836226 0.372519 33.816229
0.816522 0.494039 30.242847
0.839524 0.397103 35.693032
0.976323 0.364814 31.527871
0.960281 0.406113 37.401792
0.882640 0.359312 42.787980
0.835044 0.533053 34.520421
0.908258 0.259370 33.944382
0.961374 0.369722 35.540336
0.927546 0.231319 30.099133
0.947298 0.336329 36.636910
0.950656 0.325872 35.203843
0.835428 0.385026 34.144251
0.838364 0.472541 36.646632
0.931989 0.540119 43.644028
0.934177 0.270596 33.181565
0.819874 0.520803 30.710267
0.861128 0.278688 32.598731
0.854982 0.437135 41.110154
0.841529 0.427545 37.143208
0.980513 0.532982 31.651756
0.966913 0.310677 30.751598
