# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.248133 0.599780 0.231376 89.200242 89.337928 89.200242
0.784205 0.619735 0.527871 89.918320 89.900140 89.900140
0.247819 0.596329 0.218217 89.783917 89.734392 89.734392
0.789104 0.596487 0.557463 87.269581 86.945034 86.945034
0.786715 0.637665 0.514751 89.208498 89.026386 89.026386
0.244573 0.606847 0.204879 89.809866 89.641351 89.641351
0.247005 0.596341 0.204276 89.813068 89.600351 89.600351
0.246663 0.599676 0.210567 89.983456 89.864845 89.864845
0.786690 0.579852 0.572747 84.237644 83.795470 83.795470
0.788599 0.618326 0.533042 89.904874 89.668051 89.668051
0.240300 0.610921 0.183063 88.683911 88.602715 88.602715
0.240824 0.610186 0.186840 88.928763 89.084825 88.928763
0.784973 0.661228 0.492331 84.496667 85.201243 84.496667
0.794630 0.639418 0.527113 88.650351 88.443941 88.443941
0.246432 0.587251 0.182650 87.845400 87.991440 87.845400
0.260286 0.566273 0.270783 80.123616 81.513981 80.123616
0.246368 0.602224 0.216828 89.931146 89.879473 89.879473
0.246310 0.601296 0.212814 89.994945 89.953228 89.953228
0.246930 0.602328 0.225007 89.609188 89.612310 89.609188
0.785679 0.623878 0.526991 89.987079 89.952816 89.952816
0.785990 0.620280 0.530634 89.984623 89.968615 89.968615
0.240327 0.632321 0.227656 85.517911 86.861608 85.517911
0.251425 0.597781 0.250110 87.389354 87.029896 87.029896
0.224260 0.652626 0.128787 72.644171 71.568276 71.568276
0.244246 0.586691 0.186346 88.251707 87.695947 87.695947
0.245980 0.608868 0.228999 89.123446 89.051138 89.051138
0.252339 0.591365 0.245537 87.915628 87.850751 87.850751
0.787506 0.672896 0.477623 82.171038 80.796125 80.796125
0.246247 0.605540 0.225075 89.539801 89.514350 89.514350
0.244791 0.607478 0.211754 89.850328 89.804661 89.804661
0.238021 0.645135 0.269774 79.498553 79.933067 79.498553
0.786490 0.625307 0.525325 89.943783 89.845822 89.845822
0.781000 0.616654 0.524350 89.503807 89.425809 89.425809
0.253871 0.605873 0.307968 73.856802 75.169335 73.856802
0.785917 0.622182 0.527203 89.984218 89.884305 89.884305
0.227245 0.651325 0.152957 75.681694 76.728400 75.681694
0.247581 0.590273 0.198463 89.262148 89.587163 89.262148
0.269579 0.560688 0.346592 66.854104 67.238624 66.854104
0.236040 0.645147 0.223552 83.448150 84.691005 83.448150
0.786601 0.675100 0.480913 81.621451 81.217752 81.217752
0.242376 0.595247 0.148396 82.478032 81.978814 81.978814
0.259621 0.535572 0.186534 75.764728 75.903766 75.764728
0.243938 0.628854 0.268746 82.151171 83.182434 82.151171
0.239117 0.624180 0.194360 87.217992 86.717292 86.717292
0.785194 0.631688 0.519417 89.580696 89.609891 89.580696
0.257217 0.613314 0.365515 60.771087 61.042546 60.771087
0.248768 0.588242 0.205068 89.302374 89.338792 89.302374
0.236612 0.603893 0.136786 80.623686 78.959072 78.959072
0.245161 0.597608 0.208759 89.906773 89.818830 89.818830
0.786797 0.626408 0.527071 89.958187 89.874464 89.874464
0.786174 0.622087 0.528145 89.992968 89.957351 89.957351
0.786402 0.565020 0.586994 78.833197 79.707475 78.833197
0.208925 0.700255 0.094127 54.066254 53.633046 53.633046
0.225834 0.618347 0.067983 65.228960 63.763443 63.763443
0.245035 0.601275 0.207561 89.980403 89.961523 89.961523
0.274575 0.542523 0.356003 62.527774 64.690319 62.527774
0.244039 0.621103 0.242270 87.080568 88.002256 87.080568
0.231663 0.623618 0.143891 82.791952 80.867500 80.867500
0.783540 0.643247 0.505578 88.161971 87.909604 87.909604
0.246432 0.622539 0.249973 86.335356 86.531681 86.335356
0.262099 0.600588 0.360681 63.498563 63.877119 63.498563
0.223213 0.636483 0.083220 70.087833 69.098494 69.098494
0.785925 0.623226 0.529669 89.995043 89.912347 89.912347
0.237117 0.602426 0.123836 77.311789 78.312474 77.311789
0.244385 0.605306 0.205608 89.871045 89.886339 89.871045
0.786654 0.635015 0.517995 89.457491 89.525291 89.457491
0.243518 0.609953 0.223402 89.387963 88.610138 88.610138
0.788009 0.623903 0.528565 89.966112 89.936695 89.936695
0.262843 0.566121 0.297872 76.887277 79.125492 76.887277
0.238957 0.610341 0.173805 87.835993 86.315409 86.315409
0.247384 0.599481 0.220046 89.872178 89.761775 89.761775
0.786023 0.623910 0.526282 89.978088 89.898008 89.898008
0.784586 0.622005 0.528746 89.954953 89.888880 89.888880
0.221296 0.647716 0.069606 67.240535 63.658289 63.658289
0.784109 0.676592 0.475419 81.263079 81.129659 81.129659
0.246051 0.628735 0.266902 82.517742 81.571473 81.571473
0.250160 0.581412 0.189433 87.602555 87.245132 87.245132
0.786782 0.629497 0.522976 89.808828 89.796784 89.796784
0.266966 0.541451 0.303680 69.210299 69.161915 69.161915
0.252964 0.630869 0.314243 72.018380 71.712246 71.712246
0.781298 0.715319 0.437190 67.607328 67.558320 67.558320
0.786199 0.633768 0.516801 89.472318 89.397934 89.397934
0.221767 0.627000 0.048854 61.514382 59.280976 59.280976
0.247868 0.598007 0.222406 89.789582 89.734937 89.734937
0.786482 0.673946 0.476504 81.959052 81.694033 81.694033
0.278627 0.552590 0.414757 49.710092 48.417232 48.417232
0.227581 0.585497 0.011371 51.379933 51.101849 51.101849
0.260336 0.566313 0.282832 79.363294 76.911442 76.911442
0.792739 0.583497 0.577553 82.126932 82.137039 82.126932
0.247725 0.595358 0.218234 89.743428 89.701136 89.701136
0.788163 0.622239 0.531853 89.975139 89.912431 89.912431
0.788708 0.622771 0.529747 89.945800 89.873258 89.873258
0.244196 0.577983 0.154204 83.427161 83.448214 83.427161
0.787253 0.613562 0.539629 89.625171 89.357868 89.357868
0.218414 0.659415 0.077719 64.058982 66.898330 64.058982
0.787461 0.655384 0.498791 86.789560 84.845655 84.845655
0.221859 0.660189 0.107892 68.420074 68.493156 68.420074
0.782365 0.591725 0.558964 85.674947 84.891739 84.891739
0.788268 0.620856 0.533787 89.955759 89.863627 89.863627
0.788242 0.581666 0.571373 84.331131 84.293711 84.293711
0.245834 0.586293 0.189120 88.360197 88.532299 88.360197
0.788970 0.623053 0.530735 89.932104 89.858305 89.858305
0.785804 0.618738 0.530280 89.963225 89.824804 89.824804
0.243045 0.594579 0.162314 84.966794 83.950855 83.950855
0.246423 0.597971 0.210454 89.951722 89.937711 89.937711
0.783620 0.641534 0.506286 88.454027 87.960513 87.960513
0.785792 0.619685 0.529801 89.974286 89.896594 89.896594
0.782447 0.659835 0.487679 84.508290 84.242311 84.242311
0.792947 0.515058 0.646065 57.315209 58.434597 57.315209
0.258081 0.583816 0.290570 80.829562 80.888932 80.829562
0.233892 0.621733 0.149706 84.210068 83.833925 83.833925
0.788242 0.621982 0.531276 89.972865 89.900742 89.900742
0.787605 0.621057 0.531295 89.978979 89.934058 89.934058
0.241761 0.653237 0.288860 73.938527 78.323304 73.938527
0.779494 0.752492 0.393284 52.544703 52.603139 52.544703
