# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.586696 0.087236 0.340841 89.420619 89.236214 89.236214
0.087194 0.323568 0.254359 89.954354 89.967159 89.954354
0.344738 0.332167 0.845353 88.518994 88.914357 88.518994
0.945292 0.757986 0.091500 89.866371 89.844354 89.844354
0.942032 0.768907 0.089593 89.612268 88.654221 88.654221
0.345453 0.337901 0.847189 89.647316 89.901505 89.647316
0.050015 0.261513 0.706030 84.812868 87.975934 84.812868
0.087089 0.327046 0.250834 89.640048 89.693618 89.640048
0.050083 0.871831 0.058039 88.491983 88.912663 88.491983
0.048921 0.257329 0.711013 89.091371 89.644143 89.091371
0.584788 0.083518 0.339953 89.660248 89.805416 89.660248
0.091774 0.333180 0.242518 86.804757 87.233011 86.804757
0.087214 0.325349 0.255109 89.765715 89.544699 89.544699
0.092132 0.336216 0.240456 83.787206 87.786343 83.787206
0.050186 0.257608 0.701821 85.888209 89.297012 85.888209
0.943225 0.777065 0.091987 88.365205 86.202366 86.202366
0.956067 0.742498 0.099071 82.765645 81.827310 81.827310
0.199800 0.695851 0.685435 89.439327 89.939791 89.439327
0.085253 0.318068 0.263371 88.651441 88.247777 88.247777
0.343355 0.338202 0.845519 89.390216 88.745565 88.745565
0.088251 0.327102 0.248289 89.737349 89.507449 89.507449
0.345335 0.335223 0.846078 89.908685 89.854667 89.854667
0.583682 0.085338 0.338106 89.445470 89.813428 89.445470
0.088251 0.323492 0.253201 89.875154 89.570510 89.570510
0.082665 0.316851 0.263192 87.522682 87.941781 87.522682
0.584390 0.082963 0.335613 89.537080 89.481910 89.481910
0.586445 0.084380 0.339833 89.490006 89.975651 89.490006
0.584906 0.085796 0.336640 89.770300 89.890118 89.770300
0.047293 0.258912 0.718278 87.893422 88.834615 87.893422
0.583789 0.083786 0.338099 89.539173 89.832143 89.539173
0.942166 0.780267 0.095661 83.142359 84.287535 83.142359
0.052325 0.252698 0.696500 84.604854 84.557442 84.557442
0.086202 0.323776 0.254649 89.851916 89.848157 89.848157
0.086301 0.327228 0.252128 89.373843 88.877208 88.877208
0.088940 0.328488 0.252014 88.512860 89.304664 88.512860
0.727634 0.683856 0.773226 89.537513 89.406521 89.406521
0.728911 0.684715 0.771848 89.061957 88.715146 88.715146
0.087993 0.324509 0.253387 89.946088 89.992478 89.946088
0.940939 0.780235 0.093818 85.754449 83.809793 83.809793
0.086159 0.324974 0.254402 89.820935 89.555327 89.555327
0.347153 0.332863 0.848579 87.946830 87.513461 87.513461
0.345637 0.337035 0.848459 89.074673 89.925353 89.074673
0.345472 0.337683 0.843994 89.609847 89.418910 89.418910
0.344353 0.334870 0.846877 89.882519 89.651230 89.651230
0.583961 0.086093 0.338088 89.545707 89.662079 89.545707
0.083678 0.316654 0.266206 88.261918 86.310537 86.310537
0.052503 0.250405 0.455111 28.009153 27.763349 27.763349
0.065420 0.250149 0.421740 26.963368 26.335580 26.335580
0.950311 0.745343 0.096888 86.936390 85.004342 85.004342
0.584200 0.087182 0.337273 89.322503 89.481856 89.322503
0.952755 0.740952 0.095229 86.832551 81.393333 81.393333
0.036756 0.240952 0.505328 24.381572 24.761792 24.381572
0.088276 0.329804 0.245630 88.908732 89.424941 88.908732
0.057143 0.250525 0.428335 29.629088 27.181034 27.181034
0.941825 0.765640 0.091969 88.920621 89.394710 88.920621
0.584845 0.082736 0.338824 89.592104 89.720204 89.592104
0.584973 0.084432 0.336446 89.882195 89.902258 89.882195
0.046995 0.254615 0.718670 89.517840 89.714199 89.517840
0.926581 0.818758 0.073713 59.777433 58.631596 58.631596
0.344859 0.336637 0.843334 89.161768 89.746285 89.161768
0.089770 0.327406 0.252248 89.037489 89.895684 89.037489
0.200073 0.694053 0.683315 89.726064 89.812727 89.726064
0.584319 0.085434 0.339153 89.870615 89.767185 89.767185
0.049069 0.253212 0.707625 88.833458 89.405443 88.833458
0.585283 0.084083 0.338296 89.985360 89.958256 89.958256
0.345682 0.338445 0.843166 89.241511 88.803480 88.803480
0.953226 0.746172 0.098319 86.124713 85.112050 85.112050
0.046333 0.237947 0.453477 26.648119 26.396366 26.396366
0.884589 0.371549 0.934998 22.976922 22.709724 22.709724
0.343520 0.334516 0.843580 87.744539 89.878153 87.744539
0.944664 0.762913 0.090991 89.974442 89.964533 89.964533
0.093412 0.353730 0.216283 65.691816 79.648783 65.691816
0.345182 0.337364 0.846890 89.825567 89.934062 89.825567
0.200676 0.702237 0.688899 86.373157 88.096609 86.373157
0.589820 0.087314 0.305760 71.507685 72.807661 71.507685
0.586623 0.087412 0.338757 89.073987 89.330003 89.073987
0.519028 0.695580 0.689590 20.240094 36.760398 20.240094
0.862901 0.359898 0.985269 21.946291 22.866262 21.946291
0.055175 0.258274 0.456546 27.982740 27.010791 27.010791
0.345012 0.333492 0.842986 88.633413 88.769883 88.633413
0.087002 0.323795 0.256315 89.944873 89.579075 89.579075
0.942217 0.786286 0.092221 86.193806 81.296332 81.296332
0.584840 0.087366 0.337223 89.472482 89.533547 89.472482
0.969656 0.712013 0.111643 66.471889 60.070668 60.070668
0.076215 0.287244 0.301624 57.148585 67.045656 57.148585
0.345990 0.336370 0.845442 89.932359 89.550313 89.550313
0.026104 0.228965 0.534760 22.367056 21.688716 21.688716
0.089416 0.333758 0.238825 86.859737 86.866263 86.859737
0.944294 0.764597 0.092817 89.044597 89.800790 89.044597
0.518472 0.716934 0.692690 20.443418 32.066275 20.443418
0.025459 0.216940 0.549479 20.894847 21.651775 20.894847
0.086329 0.317581 0.263921 87.952317 88.462266 87.952317
0.343735 0.337708 0.846067 89.720449 89.110499 89.110499
0.584535 0.082107 0.332339 88.938201 87.992900 87.992900
0.069881 0.264270 0.427800 27.753856 25.872739 25.872739
0.050823 0.256579 0.702812 86.837465 88.062795 86.837465
0.585435 0.084008 0.335358 89.845448 89.550103 89.550103
0.088032 0.324750 0.253870 89.894716 89.970689 89.894716
1.000000 0.809350 0.390227 19.216972 19.029241 19.029241
0.584743 0.085431 0.334169 89.211361 89.838509 89.211361
0.861081 0.343355 0.972905 21.396154 21.354322 21.354322
0.585578 0.086227 0.337567 89.683323 89.778612 89.683323
0.461110 0.826901 0.775076 18.576557 18.576557 18.576557
0.296568 0.061300 0.976469 18.576557 18.576557 18.576557
0.124586 0.851250 0.617283 18.576557 18.576557 18.576557
0.738339 0.719891 0.326567 18.576557 18.576557 18.576557
0.279209 0.359214 0.327322 18.576557 18.576557 18.576557
0.936918 0.856987 0.106591 43.791532 43.217017 43.217017
0.169259 0.649255 0.680956 48.565931 18.576557 18.576557
0.663031 0.623655 0.688923 18.659423 18.576557 18.576557
0.266433 0.965187 0.997121 18.576557 18.576557 18.576557
0.079625 0.923606 0.452410 18.576557 18.576557 18.576557
0.779201 0.337406 0.057022 22.869604 18.576557 18.576557
0.757129 0.575901 0.829061 18.576557 18.576557 18.576557
0.702657 0.466065 0.156524 18.576557 18.576557 18.576557
0.303562 0.267793 0.027725 18.576557 18.576557 18.576557
0.469096 0.247733 0.494540 18.576557 18.576557 18.576557
0.085830 0.036511 0.232850 18.576557 18.576557 18.576557
0.218073 0.009894 0.714307 18.576557 18.576557 18.576557
0.821838 0.446380 0.664526 18.576557 18.576557 18.576557
0.780323 0.286677 0.845674 18.576557 12.848054 12.848054
0.513650 0.886183 0.892637 18.576557 18.576557 18.576557
0.113456 0.083209 0.830909 18.576557 18.576557 18.576557
0.809149 0.778501 0.199193 18.576557 18.576557 18.576557
0.658868 0.370197 0.533253 18.576557 18.576557 18.576557
0.445641 0.324116 0.702389 18.576557 18.576557 18.576557
0.807834 0.729425 0.579685 18.576557 18.576557 18.576557
0.244606 0.230760 0.843634 18.576557 18.576557 18.576557
0.156833 0.001397 0.366986 18.576557 18.576557 18.576557
0.444942 0.173571 0.817177 18.576557 18.576557 18.576557
0.866644 0.332284 0.936538 22.732551 18.617331 18.617331
0.614152 0.456945 0.992326 18.576557 18.576557 18.576557
0.233171 0.427312 0.000000 18.576557 18.576557 18.576557
0.487322 0.621384 0.892371 18.576557 18.576557 18.576557
0.747661 0.266568 0.561769 18.576557 18.576557 18.576557
0.143843 0.757353 0.613449 18.576557 18.576557 18.576557
0.731592 0.241445 0.438296 18.576557 18.576557 18.576557
0.631826 0.685197 0.408621 18.576557 18.576557 18.576557
0.702245 0.538930 0.370240 18.576557 18.576557 18.576557
0.706257 0.000000 0.569910 18.576557 18.576557 18.576557
0.369686 0.132202 0.524128 18.576557 18.576557 18.576557
0.222704 0.935638 0.084882 18.576557 18.576557 18.576557
0.977681 0.787124 0.233144 18.576557 39.982132 18.576557
0.543334 0.884108 0.231624 17.109204 16.987504 16.987504
0.242583 0.070860 0.006180 18.576557 18.576557 18.576557
0.735169 0.694071 0.942307 18.576557 18.576557 18.576557
1.000000 0.832903 0.000000 18.576557 18.576557 18.576557
0.101949 0.863153 0.963290 18.576557 18.576557 18.576557
0.808825 0.853373 0.607595 18.576557 18.576557 18.576557
0.053904 0.187464 0.906687 18.576557 18.576557 18.576557
0.085228 1.000000 0.000000 18.576557 18.576557 18.576557
0.456483 0.827500 0.993990 18.576557 18.576557 18.576557
0.000000 0.000000 0.332265 18.576557 18.576557 18.576557
0.137351 0.632837 0.842370 18.576557 18.576557 18.576557
0.649782 0.982100 0.492542 18.576557 18.576557 18.576557
0.931051 0.606001 0.142528 18.576557 18.576557 18.576557
0.625967 0.264940 0.654829 18.576557 16.402957 16.402957
0.617523 0.800921 0.156297 17.109204 18.576557 17.109204
0.513636 0.433493 0.325939 18.576557 18.576557 18.576557
0.841265 0.545500 0.701894 18.576557 18.576557 18.576557
0.821241 0.188967 0.278270 18.576557 18.576557 18.576557
0.989272 0.222118 0.792690 13.743053 12.848054 12.848054
0.262571 0.017010 0.277433 18.576557 18.576557 18.576557
0.733975 0.477177 0.021348 18.576557 18.576557 18.576557
0.443964 0.031104 0.181481 18.576557 18.576557 18.576557
0.965022 0.858998 0.496132 24.682561 18.576557 18.576557
0.265898 0.804695 1.000000 18.576557 18.576557 18.576557
0.466031 0.016686 0.334867 18.576557 18.576557 18.576557
0.172547 0.626101 0.105360 18.576557 18.576557 18.576557
0.000000 0.167440 0.334041 18.576557 18.576557 18.576557
