# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.261176 0.838893 0.410088 89.850911 89.183273 89.183273
0.263666 0.831308 0.402050 89.937457 89.725663 89.725663
0.811018 0.316109 0.534749 86.761349 86.258222 86.258222
0.257894 0.828441 0.420985 86.310167 86.581028 86.310167
0.825566 0.321354 0.537241 89.557810 88.194472 88.194472
0.261072 0.828592 0.412537 88.444948 88.756146 88.444948
0.262928 0.838563 0.398447 89.608467 89.233085 89.233085
0.265035 0.832635 0.399995 89.914740 89.680266 89.680266
0.260964 0.839485 0.414872 89.608841 87.255264 87.255264
0.264253 0.833844 0.403491 89.993986 89.831255 89.831255
0.264790 0.834281 0.404418 89.977330 89.301823 89.301823
0.895768 0.326254 0.552022 71.782976 69.445057 69.445057
0.264016 0.833619 0.394981 89.773633 88.634950 88.634950
0.262874 0.836173 0.405168 89.990130 89.801406 89.801406
0.260752 0.832768 0.408305 89.539098 89.256606 89.256606
0.806670 0.317403 0.533895 85.532102 84.200164 84.200164
0.268024 0.829826 0.379636 87.688919 82.450173 82.450173
0.262987 0.833085 0.401372 89.988949 89.710397 89.710397
0.090107 0.998643 0.284679 28.066516 28.887678 28.066516
0.090418 1.000000 0.248184 28.051197 28.887678 28.051197
0.090317 0.975025 0.214497 27.609328 28.887678 27.609328
0.088912 0.999333 0.267034 27.893411 28.887678 27.893411
0.263803 0.831934 0.404385 89.939064 89.813607 89.813607
0.089477 0.984634 0.232690 27.698912 28.887678 27.698912
0.090695 0.972481 0.200491 27.540070 28.887678 27.540070
0.090088 0.969975 0.164024 26.897206 28.887678 26.897206
0.090128 0.990935 0.242003 27.930164 28.887678 27.930164
0.090451 0.943260 0.122051 26.222054 28.887678 26.222054
0.090097 1.000000 0.333649 27.545973 28.887678 27.545973
0.090211 0.998706 0.417955 25.101238 28.887678 25.101238
0.090193 0.920353 0.118591 25.645926 28.887678 25.645926
0.090436 0.974487 0.183857 27.289562 28.887678 27.289562
0.090677 1.000000 0.289633 28.185159 28.887678 28.185159
0.090665 0.977950 0.236844 27.782261 28.887678 27.782261
0.046104 0.000000 0.308267 23.896375 26.414805 23.896375
0.045329 0.020320 0.340559 23.896375 32.084252 23.896375
0.089771 0.908614 0.045984 24.319778 28.887678 24.319778
0.089134 0.910605 0.046035 24.298652 28.887678 24.298652
0.261191 0.836580 0.401656 89.951821 89.562980 89.562980
0.090077 0.960472 0.170361 27.003842 28.887678 27.003842
0.090002 0.928248 0.079582 25.288631 28.887678 25.288631
0.090296 0.909435 0.078257 25.079197 28.887678 25.079197
0.090508 0.975827 0.232269 27.697428 28.887678 27.697428
0.090266 0.998726 0.452359 23.787317 28.887678 23.787317
0.090576 0.995721 0.248674 28.076112 28.887678 28.076112
0.089970 0.917175 0.059996 24.879965 28.887678 24.879965
0.090148 0.899732 0.038067 23.961434 28.887678 23.961434
0.540513 0.208608 0.024879 22.382890 38.270610 22.382890
0.774214 0.185189 0.028349 22.382890 38.932240 22.382890
0.808307 0.175751 0.027250 22.382890 33.634564 22.382890
0.260910 0.838407 0.408076 89.882927 89.262899 89.262899
0.266850 0.844611 0.387816 85.619860 85.815492 85.619860
0.043394 0.010164 0.304999 23.896375 33.705039 23.896375
0.090075 0.905745 0.061328 24.601655 28.887678 24.601655
0.088997 0.935543 0.127201 25.979368 28.887678 25.979368
0.262178 0.829506 0.411900 89.013961 89.207668 89.013961
