# gen=50 CA size=200
# x0..x(D-1) consensus
0.407795 0.890137 89.777994
0.424693 0.203605 62.408617
0.444106 0.881261 85.824977
0.059577 0.073757 31.532431
0.482441 0.852310 74.211848
0.160742 0.195442 26.545192
0.332195 0.925528 67.498553
0.414996 0.886268 89.823192
0.450700 0.322543 79.340141
0.443656 0.294675 85.834026
0.407580 0.196172 78.372434
0.453587 0.330950 77.149326
0.064561 0.178255 52.330469
0.356015 0.025741 33.479105
0.789732 0.321895 27.436200
0.805542 0.432007 27.436200
0.098784 0.334261 31.532431
0.431767 0.273018 89.296602
0.409545 0.204287 80.971307
0.449692 0.306887 82.862712
0.370226 0.073720 43.722504
0.778381 0.285844 27.436200
0.070113 0.345287 31.532431
0.442426 0.249749 71.527378
0.555033 0.548991 28.035908
0.464990 0.855549 77.081785
0.338288 0.906499 66.774046
0.470110 0.437234 37.454132
0.441019 0.665740 28.035908
0.396463 0.894212 88.495749
0.502180 0.839344 65.351945
0.562519 0.821920 41.340707
0.793116 0.525738 28.035908
0.467602 0.862546 80.114053
0.504549 0.499350 32.350126
0.481656 0.417945 49.130698
0.485024 0.666077 28.399690
0.447177 0.897695 50.739631
0.262491 0.924402 33.384667
0.623900 0.791427 29.475693
0.433303 0.308547 69.747958
0.393339 0.190572 75.459903
0.489046 0.898840 34.240133
0.819674 0.512338 27.436200
0.138486 0.296902 27.436200
0.399229 0.227620 75.626840
0.195009 0.716658 28.035908
0.460072 0.862023 80.722700
0.409043 0.177006 69.157760
0.761526 0.436863 27.436200
0.494382 0.468856 38.540003
0.515258 0.536690 28.035908
0.169895 0.612214 28.049383
0.537065 0.667015 28.035908
0.491726 0.527317 26.669624
0.543051 0.525340 28.035908
0.050164 0.010869 31.532431
0.461469 0.378597 63.966073
0.373574 0.917470 67.612377
0.134180 0.538737 28.049383
0.499860 0.425626 45.399187
0.458212 0.275458 57.692009
0.065134 0.214023 66.741252
0.784433 0.576679 28.035908
0.322113 0.664366 28.035908
0.794255 0.376915 27.436200
0.454849 0.362267 65.170520
0.370647 0.128152 53.990569
0.589202 0.619145 26.623569
0.065165 0.788725 29.195576
0.776568 0.546278 28.035908
0.422353 0.268735 84.269987
0.484570 0.495240 31.573313
0.352356 0.070379 36.866901
0.051363 0.043668 31.532431
0.767004 0.475015 27.436200
0.281280 0.663126 27.400548
0.613362 0.669043 28.035908
0.758696 0.336213 27.436200
0.397335 0.153084 67.365675
0.478283 0.350983 63.677656
0.153196 0.257858 27.436200
0.158482 0.954952 49.797664
0.494906 0.415585 46.307947
0.351877 0.000000 29.615416
0.422188 0.162641 46.067526
0.428812 0.259136 89.956994
0.302265 0.915286 50.466308
0.423150 0.869514 71.703918
0.605597 0.842471 28.035908
0.827117 0.612264 28.035908
0.373473 0.045420 36.957819
0.494933 0.439956 43.604746
0.285174 0.954471 47.625730
0.706432 0.669093 28.035908
0.404777 0.252614 70.491927
0.194985 0.894644 28.035908
0.828556 0.648129 28.035908
0.276562 0.946769 46.891321
0.434162 0.380806 30.407922
0.440306 0.358712 54.201548
0.372769 0.151269 56.553483
0.750939 0.669941 27.168304
0.491558 0.392039 54.076865
0.809281 0.551051 28.035908
0.574951 0.669564 28.035908
0.436530 0.889889 79.456822
0.763456 0.216638 27.436200
0.751416 0.260720 27.436200
0.244911 0.975844 36.376167
0.810065 0.475230 27.436200
0.555347 0.849264 40.687685
0.390423 0.082969 38.724383
0.196709 0.795137 28.035908
0.146912 0.925812 31.060398
0.591736 0.792479 37.347871
0.644444 0.668690 28.035908
0.381337 0.150851 60.164690
0.663548 0.669802 30.147785
0.735963 0.762482 28.035908
0.522722 0.485184 30.983288
0.196717 0.832841 28.035908
0.354669 0.895676 63.739523
0.397586 0.316466 27.067251
0.358499 0.911877 77.701605
0.464204 0.344773 72.302322
0.307123 0.882125 26.631688
0.442111 0.220546 44.777132
0.756193 0.369322 27.436200
0.408493 0.898981 79.807648
0.767064 0.510507 27.436200
0.358665 0.871662 34.300391
0.349419 0.110349 41.575356
0.381574 0.667841 28.035908
0.365728 0.000000 28.516804
0.441066 0.831336 30.301824
0.706258 0.769997 28.035908
0.319047 0.040236 27.436200
0.427789 0.290972 73.397741
0.676878 0.789781 28.035908
0.383642 0.115043 51.172826
0.400097 0.860968 39.849524
0.066630 0.309418 35.066088
0.535327 0.454497 26.545828
0.805532 0.598024 28.035908
