# gen=50 OSA snapshot
# x0..xd fitness
0.269917 0.264724 89.981614
0.431681 0.764690 79.989451
0.769821 0.413733 74.990219
0.631726 0.613918 69.983765
0.348215 0.754232 66.739856
0.273365 0.276847 86.964966
0.438361 0.702814 68.798844
0.750562 0.352828 65.055676
0.280394 0.255379 86.650176
0.340116 0.268502 73.401236
0.743975 0.411549 70.519386
0.300782 0.185598 69.629314
0.299797 0.219285 76.994056
0.651570 0.584426 65.388479
0.506980 0.747876 67.795726
0.739404 0.458564 66.340586
0.210639 0.278588 75.644358
0.273275 0.257434 88.073405
0.237466 0.275162 81.961450
0.261686 0.227222 80.785236
0.489201 0.741702 70.065958
0.419150 0.848047 64.852130
0.241660 0.325849 73.867368
0.766851 0.384990 70.542906
0.426969 0.761721 79.076492
0.404226 0.771414 75.510098
0.817515 0.440010 65.833249
0.277349 0.264009 88.221533
0.416444 0.717166 71.102365
0.409697 0.729030 72.697093
0.432543 0.750804 77.491750
0.324185 0.261481 77.160157
0.601723 0.613121 65.963624
0.265918 0.239203 83.799355
0.805147 0.417728 68.872528
0.612997 0.624464 67.132746
0.284475 0.308345 78.955407
0.778959 0.431280 71.884933
0.265815 0.257137 87.947411
0.617699 0.613918 68.111919
0.272854 0.160408 64.915083
0.418256 0.820114 69.793023
0.301912 0.293026 79.823304
0.454837 0.741948 74.524308
0.766875 0.423690 73.394949
0.291924 0.254494 84.242370
0.258190 0.284413 84.522960
0.475336 0.768469 73.117210
0.229362 0.241559 78.949884
0.429701 0.778411 77.509479
0.372400 0.741209 69.758712
0.208995 0.259196 75.588959
0.494144 0.763274 70.192098
0.387768 0.790464 71.675597
0.627123 0.656069 64.546226
0.266088 0.267850 88.835960
0.269917 0.287652 84.483303
0.721093 0.442082 65.524343
0.420193 0.769454 77.993250
0.350709 0.228315 69.017037
0.817685 0.454423 64.642772
0.253183 0.237568 82.383963
0.401666 0.788128 73.663374
0.434678 0.739052 75.354216
0.778186 0.456094 68.340551
0.631897 0.597232 67.877375
0.269949 0.202123 74.953999
0.179043 0.279339 68.299075
0.611319 0.651171 64.478535
0.462697 0.789396 73.408599
0.386318 0.724704 69.855497
0.231756 0.287733 79.448824
0.261495 0.305707 79.948052
0.636815 0.578430 65.416824
0.244028 0.233302 80.301334
0.463461 0.842132 65.184601
0.754100 0.384762 69.774993
0.368975 0.754566 69.968992
0.301879 0.306022 77.519710
0.453620 0.762928 76.548086
0.479985 0.812649 68.506904
0.668325 0.625264 64.868287
0.408162 0.804066 71.997560
0.650756 0.597039 66.662399
0.252833 0.260459 85.860826
0.769821 0.366273 67.696248
0.245691 0.352483 68.141761
0.280945 0.271539 86.908657
0.474562 0.706717 67.572106
0.327357 0.218697 72.497055
0.309127 0.237126 78.606587
0.781590 0.390337 70.863073
0.788365 0.408495 71.698861
0.306884 0.245953 80.169038
0.366179 0.785501 69.037202
0.273668 0.323141 75.922386
0.631897 0.632944 67.545446
0.208447 0.231612 73.478740
0.345846 0.313664 68.555976
0.445888 0.782227 76.139157
0.300479 0.260421 82.701192
0.228316 0.311377 75.106674
0.260104 0.209105 76.436760
0.373148 0.767382 70.779923
0.752593 0.455540 67.925784
0.429769 0.792976 74.896210
0.600751 0.589212 64.776884
0.318239 0.230094 75.874696
0.441740 0.814128 70.956713
0.444318 0.738056 74.807269
0.239483 0.176564 67.632485
0.487720 0.782773 70.621668
0.203036 0.197114 67.365911
0.398958 0.737057 72.833011
0.294054 0.336814 71.747749
0.327834 0.280826 75.784474
0.285382 0.347275 69.813511
0.215642 0.329396 69.868623
0.791832 0.475299 64.812133
0.226934 0.209645 73.337694
