# gen=200 mediating population
# x0..xd fitness
0.431746 0.764706 80.000000
0.769841 0.413793 75.000000
0.298601 0.136848 58.521357
0.423051 0.577156 46.175947
0.269841 0.264706 90.000000
0.856705 0.787531 32.448912
0.437719 0.663891 61.808891
0.631746 0.613793 70.000000
0.667912 0.091215 22.387361
0.671028 0.323480 53.001719
0.862962 0.406949 58.883019
0.223547 0.628001 39.048092
0.643600 0.524277 58.417262
0.358753 0.353156 60.135522
0.254952 0.263538 86.477179
0.493299 0.584609 46.136135
0.123150 0.335041 51.492727
0.456668 0.628659 55.173647
0.542833 0.674935 55.709141
0.710341 0.026832 14.642995
0.160595 0.801431 36.883437
0.355100 0.790259 67.106375
0.545673 0.785836 45.099634
0.596760 0.254394 36.350663
0.744151 0.497043 61.457088
0.236893 0.157550 63.091547
0.624782 0.618523 68.884800
0.911876 0.863120 20.615730
0.187484 0.335276 64.210087
0.201845 0.148184 57.720943
0.292201 0.742897 57.723943
0.924999 0.868096 18.853993
0.881484 0.692020 34.967175
0.858691 0.340264 55.942480
0.331746 0.664706 56.091536
0.415285 0.336021 51.652098
0.734549 0.952892 24.396249
0.269841 0.264706 90.000000
0.788808 0.387247 69.767652
0.772845 0.373707 68.816947
0.269841 0.764706 54.560051
0.824172 0.251938 48.412163
0.623163 0.937048 28.554591
0.843115 0.769770 35.261462
0.303715 0.597806 43.816780
0.631746 0.613793 70.000000
0.282947 0.441889 47.290200
0.350753 0.024061 29.079380
0.269841 0.264706 90.000000
0.835987 0.399007 63.352277
0.290698 0.405150 55.878507
0.431746 0.764706 80.000000
0.391575 0.207121 58.126445
0.970045 0.662031 24.110472
0.684225 0.593695 62.490568
0.841151 0.982955 14.947979
0.291139 0.074774 44.061908
0.294832 0.338893 71.215558
0.646681 0.780325 48.562511
0.313439 0.849901 55.890650
0.942192 0.491017 42.954707
0.536541 0.248390 26.979171
0.407260 0.616938 53.095793
0.780087 0.425543 72.471648
0.316639 0.616374 47.726377
0.593655 0.057357 12.332722
0.988110 0.631257 22.048379
0.269841 0.264706 90.000000
0.631746 0.764706 50.658550
0.631746 0.613793 70.000000
0.690308 0.041688 16.181179
0.198767 0.128389 53.189257
0.123031 0.521757 19.162432
0.039702 0.521122 7.864729
0.716294 0.407201 65.696758
0.921636 0.717727 28.821594
0.231818 0.756849 48.553621
0.852459 0.883038 24.493503
0.431746 0.764706 80.000000
0.304506 0.100649 49.719579
0.930546 0.156316 26.663337
0.966666 0.913215 10.846344
0.310168 0.097759 48.751731
0.769841 0.413793 75.000000
0.269841 0.264706 90.000000
0.864907 0.988205 12.686768
0.334827 0.071238 41.027218
0.769952 0.410769 74.534823
0.647929 0.408009 53.926149
0.845647 0.069900 20.546492
0.123136 0.865919 28.191813
0.077574 0.145937 36.413988
0.993055 0.091426 12.221771
0.459322 0.779372 74.924555
0.844408 0.275617 50.162861
0.226865 0.277226 79.426923
0.680622 0.176347 35.385019
0.431746 0.764706 80.000000
0.037835 0.870823 15.218539
0.269841 0.264706 90.000000
0.269841 0.413793 54.157001
0.266175 0.823456 51.912359
0.415410 0.647659 58.752495
0.922726 0.149031 26.490511
0.899569 0.920122 16.734269
0.282630 0.626082 45.751126
0.942444 0.840883 19.097360
0.951456 0.061841 12.469315
0.736841 0.836711 38.128734
0.727516 0.299849 56.022512
0.431746 0.764706 80.000000
0.367442 0.909551 52.011575
0.491410 0.510233 11.165049
0.732498 0.965475 22.936946
0.283816 0.885250 48.186006
0.269841 0.264706 90.000000
0.970252 0.706187 22.985274
0.802768 0.260680 50.789237
0.962033 0.949358 8.190128
0.819144 0.336866 60.429405
0.126143 0.319678 53.624153
0.928458 0.810464 22.820859
0.347725 0.721914 64.710966
0.052966 0.869935 17.534896
0.189291 0.783518 41.752763
0.568425 0.880077 34.826946
0.661142 0.637511 65.014872
0.696344 0.527712 55.960595
0.963100 0.858206 15.549601
0.894901 0.509319 48.883439
0.409385 0.151559 47.302912
0.861044 0.335248 55.154526
