# gen=300 OSA snapshot
# x0..xd fitness
0.269841 0.264706 90.000000
0.431746 0.764706 80.000000
0.285142 0.313674 77.686670
0.296309 0.280224 82.727986
0.235993 0.288491 80.180332
0.269841 0.271657 88.328875
0.246158 0.298757 80.089687
0.247243 0.281521 83.310799
0.277726 0.253794 86.784543
0.291802 0.264530 84.820598
0.299227 0.251540 82.381018
0.260281 0.226978 80.653508
0.282011 0.250291 85.500228
0.276980 0.242344 84.366314
0.262889 0.303681 80.487478
0.266472 0.230453 81.726755
0.237007 0.275135 81.860487
0.272357 0.261730 89.070552
0.257878 0.265808 87.166081
0.264453 0.253583 87.039274
0.316860 0.278866 78.400265
0.296461 0.257728 83.501663
0.239809 0.265537 82.914416
0.308050 0.261530 80.956433
0.430439 0.761676 79.416646
0.411070 0.766701 76.731348
0.237110 0.246248 81.095916
0.274267 0.266293 88.888722
0.428420 0.751691 77.597273
0.433728 0.757318 78.632755
0.433642 0.760436 79.174924
0.294157 0.270882 84.076166
0.254367 0.298552 81.081899
0.272013 0.252865 87.107665
0.260414 0.209499 76.542454
0.293926 0.299281 79.932106
0.285317 0.276978 85.306768
0.300086 0.305743 77.825716
0.263789 0.261123 88.332934
0.305307 0.285838 80.213758
0.260963 0.237394 83.107957
0.422809 0.780284 76.861199
0.277603 0.281195 85.633578
0.227020 0.259548 79.825193
0.212956 0.268283 76.556523
0.277657 0.257491 87.468878
0.263524 0.265875 88.483786
0.269841 0.317878 77.216533
0.243752 0.263488 83.840176
0.423561 0.767653 78.608532
0.416264 0.755559 77.061555
0.245819 0.249975 83.318767
0.452573 0.760544 76.642639
0.308206 0.290742 78.997910
0.240036 0.240023 80.800700
0.266359 0.267071 89.001169
0.264811 0.270658 88.141105
0.250490 0.227044 79.860244
0.425843 0.762249 78.972248
0.303745 0.238820 79.867692
0.287804 0.285274 83.488670
0.269841 0.259208 88.678193
0.421257 0.773189 77.752157
0.446363 0.755102 77.124278
0.262123 0.291045 83.411198
0.305577 0.264724 81.572094
0.274238 0.248157 85.888545
0.236523 0.269514 82.057613
0.284204 0.245802 84.331661
0.446127 0.765422 77.736717
0.418781 0.764105 77.959953
0.250835 0.271616 85.219635
0.260835 0.279053 85.949286
0.272563 0.290674 83.723899
0.251715 0.254869 85.114456
0.440307 0.780163 76.906886
0.282951 0.302360 80.433930
0.230547 0.305511 76.504684
0.269640 0.277555 86.910516
0.435923 0.764151 79.336111
0.229162 0.243100 79.090138
0.255867 0.305202 79.721430
0.431746 0.780247 77.199499
0.287478 0.293066 82.013161
0.255731 0.260947 86.551566
0.295518 0.290717 81.294964
0.258000 0.281731 85.044844
0.279287 0.273410 86.943693
0.237261 0.255112 81.977599
0.292988 0.237876 81.549611
0.289231 0.245691 83.534012
0.308624 0.274250 80.570147
0.257571 0.314586 77.663757
0.284461 0.262171 86.498612
0.325278 0.255703 76.747863
0.268581 0.287876 84.421600
0.250794 0.239249 82.408167
0.247961 0.244839 82.968667
0.289134 0.273328 85.000070
0.440033 0.770646 78.314404
0.276056 0.275237 87.074513
0.250735 0.274192 84.949772
0.270764 0.245283 85.325317
0.265571 0.308909 79.325157
0.245385 0.218640 77.513037
0.442587 0.774643 77.528487
0.296086 0.224403 78.502333
0.296228 0.244913 82.166085
0.291781 0.214582 76.885437
0.442898 0.757452 77.813845
0.255887 0.233566 81.822002
0.271952 0.215720 78.212552
0.259825 0.243418 84.363218
0.422198 0.753887 77.540061
0.292830 0.276936 83.832244
0.278502 0.263039 87.918433
0.283837 0.282206 84.652318
0.249230 0.291433 81.942837
0.227023 0.271553 79.768280
0.256026 0.254702 85.950212
