# gen=0 CA size=188
# x0..x(D-1) consensus
0.240251 0.738480 44.196633
0.274577 0.747026 50.197101
0.280028 0.813650 39.472218
0.235509 0.842372 38.477689
0.564857 0.832890 59.184290
0.863803 0.732584 49.547643
0.314786 0.678992 61.905819
0.771403 0.397549 50.529617
0.034727 0.877880 42.220579
0.447926 0.783829 46.403074
0.686309 0.311999 50.529617
0.623844 0.284646 50.529617
0.505827 0.568015 46.403074
0.137489 0.808180 48.558617
0.316637 0.765770 46.153306
0.463280 0.525240 46.403074
0.432048 0.511563 42.220579
0.540236 0.580822 47.500830
0.135118 0.860126 49.105982
0.339492 0.788696 39.478149
0.473977 0.558364 46.403074
0.440018 0.569048 46.403074
0.668130 0.615219 47.500830
0.309666 0.847410 39.171818
0.506392 0.808359 55.459926
0.625583 0.572445 47.500830
0.594351 0.558768 47.500830
0.817603 0.565067 49.547643
0.631368 0.751032 48.067692
0.454640 0.813682 46.403074
0.775056 0.522292 43.991013
0.743823 0.508615 43.991013
0.543095 0.538271 47.006722
0.174756 0.778436 42.858816
0.381356 0.731411 38.477689
0.500547 0.495496 46.403074
0.469315 0.481819 46.403074
0.960260 0.066697 47.824019
0.316447 0.562374 58.690977
0.343263 0.849541 38.477689
0.071972 0.376664 42.220579
0.292938 0.896454 38.477689
0.924595 0.970396 43.991013
0.366010 0.546387 48.101301
0.997659 0.659510 49.547643
0.216555 0.549289 50.095791
0.064616 0.480003 42.220579
0.072554 0.813747 42.373538
0.193727 0.650371 42.858816
0.878054 0.333092 47.824019
0.648092 0.407602 46.403074
0.374633 0.968206 38.477689
0.270369 0.398641 42.220579
0.857575 0.121369 47.824019
0.928483 0.075950 47.824019
0.702012 0.704583 56.937242
0.475847 0.970273 46.571118
0.521808 0.437660 46.403074
0.854159 0.972972 43.991013
0.250240 0.598812 67.758925
0.232393 0.968758 38.477689
0.838354 0.246311 47.824019
0.206718 0.935580 38.477689
0.401482 0.789680 51.562708
0.618935 0.030613 48.518919
0.835288 0.861274 43.991013
0.455821 0.217734 48.518919
0.538822 0.373963 50.529617
0.824925 0.618437 49.547643
0.564888 0.602616 47.500830
0.410631 0.623661 46.261730
0.583892 0.027896 48.518919
0.978586 0.569468 43.991013
0.698234 0.997831 46.403074
0.985319 0.830061 43.991013
0.982858 0.768745 49.547643
0.965611 0.006655 47.824019
0.707417 0.636303 49.547643
0.591737 0.976585 47.500830
0.947249 0.730353 49.547643
0.489542 0.382742 49.188614
0.549145 0.184688 50.422610
0.721845 0.671030 45.133118
0.819732 0.370077 50.529617
0.752639 0.693633 50.566200
0.159156 0.866861 43.948979
0.463268 0.654655 46.403074
0.493832 0.686719 46.403074
0.389275 0.852264 38.477689
0.202562 0.716556 42.858816
0.783895 0.887149 43.991013
0.539933 0.875466 62.688256
0.803239 0.406225 43.991013
0.460940 0.749290 46.403074
0.496928 0.159229 48.518919
0.839538 0.669916 49.547643
0.956367 0.918883 43.991013
0.898372 0.004584 47.824019
0.972474 0.395048 47.824019
0.472687 0.850773 47.949443
0.915320 0.748272 49.547643
0.749440 0.079469 47.824019
0.263912 0.530719 57.114984
0.716891 0.366773 50.529617
0.638283 0.933673 47.500830
0.834912 0.090802 47.824019
0.135959 0.484631 42.220579
0.595365 0.630764 47.500830
0.698324 0.006314 48.518919
0.047051 0.409514 42.220579
0.022416 0.916418 42.220579
0.231286 0.430748 42.220579
0.533860 0.011575 48.518919
0.865094 0.089066 47.824019
0.096005 0.424072 42.220579
0.646543 0.327076 50.529617
0.072591 0.743347 44.756281
0.452057 0.044845 48.518919
0.739064 0.160602 47.824019
0.495231 0.320062 50.529617
0.557468 0.915610 53.253664
0.386881 0.685879 38.477689
0.984566 0.474233 43.991013
0.454586 0.897365 46.588968
0.103934 0.970177 42.220579
0.168168 0.678390 42.858816
0.178961 0.527162 42.858816
0.764763 0.207015 47.824019
0.906435 0.277331 47.824019
0.608200 0.502163 48.518919
0.964037 0.981944 43.991013
0.583986 0.316099 50.529617
0.031087 0.624018 42.220579
0.964818 0.229677 47.824019
0.615934 0.865735 47.848147
0.010126 0.746865 42.220579
0.587169 0.904549 48.182096
0.971248 0.614546 49.547643
0.256679 0.486639 50.453847
0.590224 0.140315 50.529617
0.923406 0.400067 43.991013
0.779604 0.365942 50.529617
0.766627 0.263545 55.304049
0.928258 0.348776 47.824019
0.667855 0.658700 47.500830
0.302177 0.447169 46.940788
0.446007 0.012846 48.518919
0.562011 0.688376 54.843313
0.874741 0.606534 49.547643
0.837456 0.795882 50.659759
0.292497 0.718937 56.663448
0.514593 0.662702 48.478355
0.624829 0.827998 49.137021
0.715939 0.207463 47.824019
0.892560 0.455958 43.991013
0.788133 0.992446 43.991013
0.309779 0.608113 65.427515
0.591761 0.682492 47.521712
0.364436 0.420955 38.477689
0.536823 0.979955 47.500830
0.689860 0.793088 47.500830
0.551224 0.066448 48.518919
0.902094 0.147703 47.824019
0.706224 0.407525 46.403074
0.881472 0.704165 49.547643
0.943383 0.815383 49.547643
0.532154 0.752501 63.850542
0.648726 0.096467 48.518919
0.761578 0.562024 43.991013
0.326809 0.636541 66.868266
0.639538 0.126966 50.529617
0.994802 0.896188 43.991013
0.132846 0.561510 42.858816
0.176952 0.924802 42.858816
0.947557 0.373233 47.824019
0.619809 0.381383 50.529617
0.752855 0.736760 47.208548
0.853460 0.577471 49.547643
0.562483 0.267153 50.529617
0.624181 0.678021 47.500830
0.187470 0.395611 42.220579
0.218983 0.602903 51.399364
0.743173 0.463271 43.991013
0.984012 0.508381 43.991013
0.507425 0.285347 50.529617
0.150010 0.705103 42.858816
0.328345 0.261213 45.563397
0.594392 0.437205 46.403074
