# gen=10 CA size=200
# x0..x(D-1) consensus
0.554384 0.809507 62.505919
0.903456 0.682880 49.547643
0.858812 0.691522 49.547643
0.269315 0.667835 69.443621
0.814419 0.659040 49.547643
0.549120 0.731122 62.124356
0.534066 0.692042 60.348957
0.989246 0.134165 47.824019
0.830063 0.589950 49.547643
0.696408 0.744967 60.254744
0.287372 0.589341 64.965466
0.647089 0.323188 50.529617
0.397079 0.793316 52.392437
0.251567 0.719173 52.923382
0.719425 0.391458 50.529617
0.707585 0.280393 54.300991
0.439461 0.024806 48.518919
0.295245 0.676727 65.949280
0.934442 0.567117 49.547643
0.565676 0.699925 55.206564
0.537372 0.831679 66.051091
0.109234 0.690892 51.188559
0.829372 0.783119 53.635286
0.703994 0.871527 50.088337
0.274398 0.488172 51.168236
0.839664 0.336871 52.976562
0.705043 0.153503 52.707395
0.811441 0.537169 48.667730
0.495205 0.381306 49.699053
0.540203 0.772353 66.225998
0.498441 0.169780 48.518919
0.278797 0.645357 73.876047
0.706657 0.250178 58.720115
0.274989 0.722528 55.786754
0.868976 0.760755 49.547643
0.693558 0.774117 60.914744
0.563680 0.000000 48.518919
0.638424 0.500838 48.518919
0.529796 0.748759 62.692048
0.697001 0.565634 49.547643
0.609397 0.516878 48.518919
0.520993 0.813363 60.466412
0.888755 0.537343 49.547643
0.880754 0.584713 49.547643
0.638254 0.358207 50.529617
0.536901 0.373725 50.529617
0.612436 0.174737 51.920996
0.582058 0.126359 49.438885
0.120077 0.881158 51.755943
0.574832 0.198900 51.099241
0.481873 0.863628 49.945816
0.831051 0.706821 49.547643
0.654081 0.232456 55.222638
0.692578 0.370933 50.529617
0.500432 0.294464 50.529617
0.795804 0.224886 47.938474
0.316519 0.520744 53.830047
0.642646 0.203079 55.227186
0.444264 0.226945 48.518919
0.542062 0.665942 57.105183
0.733583 0.268279 59.389983
0.276121 0.261116 66.331571
0.629149 0.219695 53.955350
0.858705 0.610272 49.547643
0.314647 0.485799 50.332564
0.528791 0.625990 49.971917
0.534673 0.031758 48.518919
0.624181 0.000000 48.518919
0.911064 0.630140 49.547643
0.925377 0.755132 49.547643
0.576157 0.152273 50.529617
0.454438 0.348899 48.670969
1.000000 0.621384 49.547643
0.552492 0.844421 61.633135
0.439106 0.268188 48.518919
0.697685 0.046384 48.518919
0.300089 0.268464 89.134235
0.904924 0.549497 49.547643
0.981528 0.678702 49.547643
0.333408 0.590225 59.960967
1.000000 0.710867 49.547643
0.795452 0.325685 53.603755
0.570953 0.075383 48.518919
0.539117 0.337966 50.529617
0.537923 0.256885 50.529617
0.685880 0.306846 50.529617
0.506613 0.050453 48.518919
0.607938 0.843720 50.433899
0.837176 0.532965 49.547643
0.269485 0.612801 69.760536
0.466652 0.288336 48.518919
0.476805 0.040623 48.518919
0.706328 0.216382 61.392834
0.685182 0.088718 48.518919
0.996012 0.754896 49.547643
0.477490 0.104597 48.518919
0.636607 0.075069 48.518919
0.242971 0.502063 52.144286
0.742316 0.312727 51.033756
0.119697 0.812494 54.149962
0.616513 0.313476 50.529617
0.505346 0.752782 52.746702
0.739193 0.689365 48.200413
0.889278 0.655598 49.547643
0.534236 0.306821 50.529617
0.628096 0.834976 48.520548
0.788338 0.615787 49.547643
0.955348 0.819027 49.020632
0.775006 0.386912 50.529617
0.639910 0.791736 48.482970
0.451428 0.392804 48.518919
0.625220 0.754072 48.814583
0.649904 0.109631 49.167093
0.305446 0.730844 53.147461
0.656828 0.021963 48.518919
0.693793 0.189749 60.301871
0.486744 0.325764 50.529617
0.290060 0.531537 56.651658
0.859495 0.791736 49.547643
0.107237 0.754664 51.761549
0.392348 0.722010 54.408725
0.508005 0.941113 52.392503
0.328966 0.647215 64.524578
0.810825 0.355017 50.529617
0.941080 0.780695 49.547643
0.390993 0.855335 51.084597
0.618821 0.484037 48.128866
0.213326 0.536330 47.910572
0.942976 0.610868 49.547643
0.749755 0.289041 57.586766
0.244656 0.549343 60.052513
0.226605 0.599981 55.038510
0.521042 0.000000 48.518919
0.460056 0.182805 48.518919
0.858834 0.384367 50.529617
0.586665 0.871922 51.855473
0.674046 0.345741 50.529617
0.627505 0.388518 50.529617
0.896033 0.745816 49.547643
0.224432 0.644895 51.423474
0.502035 0.200607 48.518919
0.547974 0.105511 48.518919
0.533333 0.928881 56.687794
0.586361 0.223314 51.562902
0.761617 0.654091 49.547643
0.673398 0.158513 56.086458
0.119373 0.836211 54.342361
0.575170 0.763158 57.324958
0.589226 0.356328 50.529617
0.756115 0.359910 50.529617
0.688219 0.000000 48.518919
0.466324 0.010561 48.518919
0.559605 0.753536 60.604602
0.402682 0.842930 49.736198
0.819659 0.392921 50.529617
0.675036 0.193057 58.227901
0.854560 0.644589 49.547643
0.930200 0.724538 49.547643
0.704390 0.598062 49.547643
0.518177 0.917896 56.174865
0.566267 0.246037 50.529617
0.589609 0.265818 50.529617
0.605460 0.725933 49.621633
0.636541 0.146349 51.158226
0.322219 0.615913 64.841228
0.452356 0.148668 48.518919
0.413781 0.722743 48.950645
0.556854 0.168753 49.948861
0.362056 0.525358 49.046975
