# gen=50 OSA snapshot
# x0..xd fitness
0.148382 0.214460 89.915331
0.069162 0.714421 79.955180
0.387150 0.818011 74.977881
0.836704 0.359968 64.976615
0.074263 0.766881 70.710826
0.946085 0.507609 54.996912
0.421587 0.809087 66.159081
0.132470 0.282696 68.656780
0.837199 0.282429 55.095634
0.071418 0.623358 64.400831
0.220475 0.175937 56.916147
0.211883 0.214460 62.643689
0.081695 0.690373 72.612656
0.071186 0.812734 63.185535
0.119284 0.210416 77.530602
0.073631 0.677706 73.360450
0.073770 0.704593 77.206134
0.140020 0.117770 61.094175
0.133348 0.214460 83.628178
0.119718 0.270020 69.475245
0.837054 0.384331 61.892667
0.951941 0.491729 52.117322
0.387150 0.838924 68.176703
0.443186 0.838924 59.817018
0.050035 0.846017 55.611643
0.308183 0.855850 52.282894
0.089801 0.644588 64.343561
0.147773 0.127307 64.137187
0.148382 0.162665 74.629624
0.837054 0.420317 57.298770
0.113016 0.303935 59.454021
0.056775 0.730614 73.258002
0.841013 0.347434 63.002381
0.163236 0.228836 82.255283
0.404373 0.755232 54.059080
0.362841 0.837331 66.397336
0.414234 0.799029 65.961890
0.305565 0.796507 54.083919
0.047269 0.580865 54.735625
0.414296 0.868012 57.397131
0.060662 0.699743 75.074785
0.148382 0.208271 88.161334
0.030835 0.714605 61.059295
0.048997 0.662718 66.664014
0.085297 0.225393 62.798303
0.827643 0.326454 60.002894
0.148382 0.217228 89.174493
0.874975 0.342899 54.026280
0.051233 0.799980 62.902188
0.173862 0.155851 69.406533
0.147916 0.246558 80.474889
0.163432 0.201404 82.391115
0.344830 0.845672 61.372791
0.148382 0.186590 81.729175
0.098507 0.725949 65.443073
0.073806 0.862454 54.619819
0.026252 0.774305 56.463603
0.831145 0.296658 56.758462
0.183556 0.214460 74.809429
0.135419 0.229808 82.873024
0.332469 0.793050 59.483228
0.168340 0.174864 75.405630
0.090897 0.279921 58.653322
0.088697 0.680866 68.826265
0.421875 0.785897 61.544906
0.179491 0.244140 73.927165
0.357500 0.803318 66.386638
0.447244 0.821932 60.400174
0.075347 0.734663 75.423994
0.069212 0.648525 68.736528
0.039854 0.795120 60.002048
0.071924 0.577721 56.604413
0.082483 0.783817 66.474994
0.117887 0.786466 53.050142
0.071674 0.611764 62.416199
0.832930 0.261569 52.386279
0.124884 0.171198 73.722770
0.837199 0.398831 60.041046
0.383665 0.869713 58.097967
0.414036 0.819823 68.455718
0.394494 0.799968 68.829304
0.076447 0.846133 57.229177
0.147491 0.277925 71.165190
0.140290 0.312945 60.579582
0.151235 0.227286 85.975217
0.068874 0.694990 76.668686
0.471022 0.809554 54.520526
0.834624 0.304508 57.889179
0.121834 0.220742 78.530893
0.065418 0.661191 70.706011
0.057652 0.686245 72.520675
0.088807 0.748246 68.763178
0.399957 0.847124 65.000198
0.086547 0.828761 58.693795
0.182803 0.271426 67.488156
0.059762 0.755657 71.549423
0.106035 0.181029 69.358209
0.070437 0.779596 68.858007
0.106660 0.612342 54.613388
0.408148 0.776118 60.387476
0.127758 0.292739 65.170304
0.091410 0.248823 63.571488
0.166475 0.135871 65.391638
0.853978 0.286425 54.432289
0.375677 0.813693 71.902917
0.183576 0.206188 74.603509
0.820205 0.394702 58.563397
0.121808 0.250415 74.439115
0.098188 0.158690 62.890636
0.032151 0.654159 59.007096
0.836841 0.374203 63.186653
0.184253 0.233222 73.539934
0.046426 0.821889 58.472770
0.365488 0.865215 58.729221
0.090195 0.764835 66.558383
0.861266 0.394637 56.809787
0.047263 0.681344 67.771435
0.191934 0.312158 55.453060
0.328080 0.813458 60.665506
0.107615 0.228388 72.093682
