# gen=100 OSA snapshot
# x0..xd fitness
0.148182 0.214461 89.999003
0.069248 0.714421 79.992940
0.387057 0.818011 74.990782
0.836704 0.359968 64.976615
0.067093 0.757093 72.640075
0.127430 0.146346 67.909573
0.413562 0.805321 67.366420
0.132470 0.282696 68.656780
0.187660 0.250192 70.004062
0.074091 0.646118 68.084078
0.182090 0.185541 73.097980
0.186918 0.202549 72.993887
0.081695 0.690373 72.612656
0.078811 0.804571 63.901596
0.130648 0.198824 81.154016
0.069279 0.687415 75.379804
0.069226 0.707135 78.748446
0.130690 0.179904 77.287755
0.143703 0.214332 88.074893
0.124881 0.238097 77.778962
0.837054 0.373465 63.279187
0.204736 0.221917 65.612476
0.389045 0.838550 68.282026
0.415831 0.824841 67.701340
0.072179 0.812619 63.170264
0.119924 0.160653 69.943876
0.075017 0.659904 70.256323
0.144101 0.164750 75.144717
0.150865 0.178487 79.263027
0.052988 0.737783 71.046296
0.117253 0.298301 61.796959
0.066949 0.742541 75.070710
0.841013 0.347434 63.002381
0.151285 0.226319 86.237802
0.388485 0.780746 62.811602
0.376496 0.830163 70.286683
0.409357 0.803301 67.774488
0.183022 0.164554 68.948547
0.049415 0.620485 61.202143
0.412732 0.849466 63.004138
0.065393 0.698694 76.702564
0.148666 0.208745 88.291284
0.058112 0.712819 74.500541
0.057393 0.676393 71.254968
0.106668 0.189311 70.671240
0.837054 0.332451 61.481993
0.148382 0.217228 89.174493
0.848716 0.358582 61.635484
0.062955 0.807815 63.753636
0.166907 0.165943 73.509646
0.138095 0.239068 81.509312
0.149302 0.214461 89.520226
0.343304 0.836096 62.889271
0.148382 0.202891 86.565718
0.074612 0.727485 76.545131
0.144266 0.284500 69.148543
0.057449 0.766249 69.411207
0.148182 0.145588 69.562360
0.164904 0.214779 82.819072
0.141411 0.224774 85.777770
0.348596 0.810802 65.406504
0.161681 0.179302 78.064925
0.134040 0.264083 74.071403
0.078048 0.675544 72.062466
0.423847 0.797072 63.777626
0.150519 0.243115 81.438236
0.366367 0.817498 69.994181
0.429832 0.822585 64.557824
0.067835 0.732526 76.836121
0.069212 0.648525 68.736528
0.042757 0.801870 60.161121
0.078902 0.599812 59.845484
0.077471 0.779490 68.175382
0.090858 0.784702 63.954438
0.075489 0.620397 63.639976
0.164782 0.242918 78.949278
0.141537 0.188152 81.687481
0.831978 0.393344 60.532837
0.389929 0.849373 64.739789
0.401789 0.818011 71.441572
0.387150 0.804562 70.597080
0.081934 0.827711 59.668672
0.148182 0.271511 73.070974
0.154676 0.266281 74.372214
0.152933 0.220198 87.343467
0.068543 0.695363 76.719015
0.087684 0.714421 70.912133
0.219321 0.193011 58.793657
0.130070 0.219415 82.082800
0.067201 0.663638 71.259604
0.057652 0.686245 72.520675
0.085054 0.747927 70.336466
0.407753 0.832299 68.166045
0.088867 0.818011 59.840000
0.150544 0.257284 77.252225
0.074533 0.739142 75.044585
0.115285 0.203646 75.510892
0.070437 0.779596 68.858007
0.088283 0.622434 61.692146
0.373102 0.793059 66.168774
0.137609 0.295138 65.632752
0.116630 0.265733 69.625594
0.167173 0.143864 67.519700
0.179510 0.130619 61.716112
0.378626 0.818497 72.954645
0.161799 0.200903 82.902647
0.820205 0.394702 58.563397
0.137557 0.244015 80.113479
0.121538 0.185522 75.692839
0.051152 0.659508 67.047936
0.837054 0.368138 63.958217
0.158652 0.229160 83.736317
0.042140 0.809802 58.930334
0.381306 0.844792 66.149517
0.087661 0.761915 67.830511
0.093667 0.143617 58.533661
0.049055 0.690572 69.238427
0.176620 0.269671 69.566251
0.359612 0.827382 67.696358
0.110626 0.212846 73.862867
