# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.608215 0.832205 0.893107 89.859091 89.834080 89.834080
0.793528 0.671456 0.185448 79.479781 79.372943 79.372943
0.608996 0.831064 0.887025 89.392605 89.436791 89.392605
0.799622 0.666499 0.189893 79.678848 79.286081 79.286081
0.765459 0.685964 0.189075 79.287455 79.349601 79.287455
0.772488 0.682736 0.187277 79.333399 79.419780 79.333399
0.773711 0.684188 0.176202 79.052406 79.056180 79.052406
0.770418 0.681987 0.193195 79.499992 79.417262 79.417262
0.781439 0.676219 0.191753 79.637449 79.429374 79.429374
0.802315 0.666832 0.183515 79.434536 79.211193 79.211193
0.782215 0.676598 0.189799 79.544293 79.469102 79.469102
0.808140 0.663579 0.184806 79.373221 79.226686 79.226686
0.808185 0.664464 0.181443 79.235754 79.186692 79.186692
0.767848 0.683918 0.192218 79.383918 79.438210 79.383918
0.741204 0.698717 0.189345 78.697859 78.814667 78.697859
0.792426 0.673134 0.185701 79.270673 79.634259 79.270673
0.820490 0.659050 0.180281 78.779354 79.217990 78.779354
0.778811 0.678913 0.189398 79.434331 79.529039 79.434331
0.765265 0.687251 0.183792 79.161770 79.216417 79.161770
0.311525 0.384531 0.625809 70.105730 69.915227 69.915227
0.304494 0.387524 0.614852 70.046172 70.071219 70.046172
0.784165 0.675287 0.193115 79.506516 79.499280 79.499280
0.776385 0.678538 0.193526 79.611824 79.422731 79.422731
0.748791 0.692385 0.195135 79.196060 78.939671 78.939671
0.791128 0.673134 0.185633 79.406305 79.476174 79.406305
0.299769 0.387605 0.598769 69.844281 69.838848 69.838848
0.767654 0.683302 0.193823 79.467054 79.393678 79.393678
0.772021 0.682669 0.187071 79.395368 79.332948 79.332948
0.811691 0.664422 0.169879 78.780439 78.665590 78.665590
0.808588 0.663314 0.183337 79.386934 79.106450 79.106450
0.300285 0.388362 0.606471 69.937991 69.846201 69.846201
0.768016 0.683811 0.192114 79.393561 79.429691 79.393561
0.793514 0.668908 0.192232 79.808780 79.194665 79.194665
0.392243 0.298702 0.628646 65.876312 68.704377 65.876312
0.773330 0.680800 0.193929 79.438026 79.506027 79.438026
0.810932 0.663148 0.181791 79.161361 79.220734 79.161361
0.774738 0.680554 0.190373 79.473151 79.451185 79.451185
0.766549 0.683360 0.194832 79.516314 79.291974 79.291974
0.297750 0.383902 0.546626 67.744538 67.467734 67.467734
0.751636 0.694393 0.185373 78.855787 79.051253 78.855787
0.775615 0.682459 0.177670 79.213535 79.035633 79.035633
0.816888 0.660325 0.179113 78.985190 79.026060 78.985190
0.304757 0.386675 0.612153 70.035407 70.053989 70.035407
0.296225 0.387923 0.587297 69.613515 69.445495 69.445495
0.304746 0.381016 0.585836 69.474370 69.669202 69.474370
0.766380 0.686282 0.185098 79.233242 79.249057 79.233242
0.745861 0.694627 0.194774 78.982111 78.983489 78.982111
0.781990 0.676608 0.191112 79.527446 79.535923 79.527446
0.803782 0.665780 0.185890 79.437920 79.315100 79.315100
0.393062 0.304368 0.635066 65.957349 66.753252 65.957349
0.769869 0.682725 0.193001 79.409846 79.492317 79.409846
0.306667 0.386878 0.619749 70.134317 70.044415 70.044415
0.758940 0.692797 0.172567 78.635108 78.708239 78.635108
0.753858 0.691483 0.191823 79.088692 79.197959 79.088692
0.392298 0.279192 0.599738 64.664399 70.297096 64.664399
0.789310 0.674187 0.182508 79.435068 79.262910 79.262910
0.391361 0.295935 0.612567 65.888656 69.738091 65.888656
0.813616 0.661303 0.182884 79.179806 79.174298 79.174298
0.391283 0.297274 0.611906 65.794274 69.718654 65.794274
0.712723 0.709227 0.170931 75.408206 75.452350 75.408206
0.299921 0.385544 0.593719 69.855738 69.550778 69.550778
0.393174 0.275014 0.547626 63.280815 67.294928 63.280815
0.781085 0.677950 0.187310 79.452612 79.448864 79.448864
0.795347 0.670097 0.187580 79.507884 79.437322 79.437322
0.392395 0.287139 0.595213 65.116551 70.353806 65.116551
