# gen=300 OSA snapshot
# x0..xd fitness
0.297468 0.191490 90.000000
0.379544 0.845999 69.999180
0.263136 0.219078 72.077537
0.321254 0.191926 86.309256
0.237119 0.204383 66.894215
0.359361 0.190005 67.903143
0.382169 0.817471 60.801790
0.250192 0.747495 72.897870
0.250192 0.763120 71.517455
0.328876 0.148606 60.609024
0.329855 0.211967 77.300017
0.296587 0.206355 86.514942
0.269874 0.161886 72.814493
0.276338 0.181991 85.686517
0.319496 0.164002 75.906030
0.253290 0.204922 75.469669
0.371443 0.827485 62.777085
0.333596 0.197539 81.193628
0.297302 0.194111 89.889484
0.247364 0.752292 74.857914
0.275379 0.198206 86.114470
0.301169 0.145918 62.347474
0.361886 0.175852 63.629168
0.264182 0.162269 71.277802
0.315154 0.227913 69.505796
0.357807 0.215723 62.202817
0.246750 0.734378 67.735192
0.269200 0.197096 84.362495
0.315035 0.184129 87.122760
0.286987 0.202597 87.327567
0.249122 0.775613 64.440637
0.326836 0.189970 84.405483
0.306810 0.160240 75.156159
0.303867 0.191490 89.727788
0.297468 0.222740 75.638818
0.380174 0.826002 65.390578
0.279404 0.188465 87.710591
0.386786 0.836123 66.018395
0.281180 0.205500 85.213941
0.266896 0.208365 79.838441
0.290959 0.192642 89.697144
0.244793 0.778401 62.655872
0.301948 0.184821 89.156012
0.300585 0.195255 89.707981
0.232840 0.188887 66.174663
0.245293 0.772022 67.688401
0.310884 0.175461 84.831115
0.268551 0.202684 82.735495
0.238573 0.754368 70.085567
0.262262 0.180850 80.483854
0.267967 0.188216 84.230398
0.287071 0.197078 88.787026
0.247947 0.755339 74.622074
0.258905 0.177514 77.884565
0.304348 0.197509 89.107243
0.280978 0.223919 73.168537
0.297468 0.189271 89.920988
0.279460 0.152728 67.345982
0.354269 0.185067 70.464670
0.244633 0.764778 71.918863
0.280053 0.198416 87.253511
0.297468 0.170756 83.356331
0.314247 0.189030 88.050177
0.248186 0.165307 66.702330
0.342337 0.198757 76.847628
0.335060 0.177686 78.376116
0.390781 0.848899 63.201414
0.279760 0.167953 79.671224
0.386962 0.852650 66.393021
0.379505 0.849608 69.814923
0.241245 0.178824 69.335268
0.344527 0.175730 73.147331
0.312218 0.193126 88.520947
0.253537 0.758452 69.862034
0.325331 0.182741 83.827342
0.379505 0.834628 68.490497
0.289280 0.187016 89.235444
0.308371 0.205515 86.134653
0.338584 0.203236 77.512870
0.318308 0.198699 86.350502
0.254300 0.217426 69.645264
0.375119 0.834996 67.521128
0.285630 0.191490 89.071971
0.307257 0.216155 80.179966
0.330603 0.172084 77.608525
0.379505 0.856366 68.619920
0.308669 0.197643 88.568094
0.301482 0.177128 86.644340
0.331853 0.184567 81.768009
0.331275 0.231177 62.709069
0.381623 0.870172 62.966104
0.276377 0.217636 77.109050
0.251660 0.734575 65.676516
0.344873 0.194939 76.088277
0.305028 0.173785 84.745723
0.256450 0.191490 79.482639
0.281877 0.234646 63.639096
0.244793 0.747151 74.032149
0.326134 0.196997 84.237879
0.297468 0.165828 80.031316
0.254314 0.773253 62.244278
0.285056 0.177558 85.951289
0.297468 0.209249 85.074643
0.248310 0.199682 74.418234
0.268476 0.173535 79.858539
0.307084 0.178373 86.684054
0.379816 0.840469 69.650709
0.365183 0.203634 62.721271
0.351829 0.192202 72.389127
0.255631 0.184452 78.393818
0.375398 0.848056 68.967361
0.236679 0.761235 66.392292
0.379671 0.859603 67.675197
0.345863 0.221471 64.678763
0.257602 0.200520 78.878757
0.297468 0.201856 88.290097
0.297468 0.181123 88.290097
0.288972 0.180040 87.450727
0.240499 0.735949 66.403277
0.354546 0.199968 69.926420
