# gen=200 OSA snapshot
# x0..xd fitness
0.297468 0.191490 90.000000
0.379544 0.845999 69.999180
0.858228 0.075005 59.999999
0.322378 0.188018 85.778942
0.639493 0.562500 55.000000
0.371208 0.185425 60.174678
0.386773 0.818416 59.300573
0.249871 0.742800 71.528794
0.250192 0.763120 71.517455
0.639493 0.553128 53.911072
0.393880 0.819172 53.717818
0.301806 0.220512 77.353290
0.277538 0.151287 65.679172
0.271369 0.186449 85.192255
0.368749 0.874942 55.813477
0.229201 0.211077 59.921253
0.371443 0.827485 62.777085
0.333596 0.197539 81.193628
0.298882 0.196903 89.517105
0.247364 0.752292 74.857914
0.270484 0.203693 83.048332
0.865307 0.074691 58.267831
0.860182 0.068564 58.203407
0.318443 0.246993 51.237827
0.383500 0.891555 50.206389
0.388046 0.868995 60.376357
0.247844 0.732697 66.329052
0.269200 0.197096 84.362495
0.314476 0.183075 86.988849
0.289412 0.206943 85.832287
0.251838 0.774343 63.779339
0.331457 0.186164 82.217619
0.294107 0.136600 53.305952
0.305329 0.192015 89.585182
0.639493 0.567683 54.662615
0.376490 0.819475 61.781348
0.279404 0.188465 87.710591
0.390585 0.832440 61.694820
0.268431 0.214301 77.084327
0.257064 0.216795 71.229034
0.290959 0.192642 89.697144
0.245749 0.779028 62.247753
0.301496 0.183763 88.939219
0.305978 0.199476 88.505885
0.228982 0.184307 63.288923
0.245293 0.772022 67.688401
0.315381 0.175764 84.096789
0.266881 0.202974 82.034603
0.238573 0.754368 70.085567
0.256183 0.180290 77.605898
0.267476 0.191800 84.207834
0.287071 0.197078 88.787026
0.246339 0.757343 74.618498
0.262169 0.164043 71.823013
0.309711 0.200686 87.674241
0.234187 0.781194 52.777801
0.297468 0.188341 89.840843
0.368842 0.821404 58.113787
0.352953 0.178435 69.629660
0.249644 0.767899 69.481784
0.280053 0.198416 87.253511
0.293128 0.157117 72.848290
0.316575 0.191490 87.602530
0.234905 0.163052 58.757943
0.351543 0.190982 72.556657
0.346307 0.175407 72.109688
0.392938 0.846838 60.806391
0.270360 0.162433 73.370158
0.388277 0.857469 64.305311
0.382157 0.858792 67.557995
0.222110 0.172283 55.958855
0.372692 0.165713 53.377342
0.312738 0.195862 88.159954
0.254718 0.759714 68.107718
0.332474 0.165353 72.826977
0.380876 0.831382 67.410627
0.291949 0.185452 89.215109
0.306708 0.211309 83.381178
0.348109 0.228894 58.449847
0.325242 0.195260 84.795170
0.639405 0.544831 51.309040
0.367892 0.838583 62.354120
0.286029 0.194061 89.027895
0.297468 0.247884 51.920767
0.250285 0.792623 50.081053
0.373099 0.861325 64.928780
0.322211 0.205795 82.934440
0.293649 0.163454 78.154693
0.338486 0.191490 79.482640
0.385235 0.880292 56.182749
0.381623 0.870172 62.966104
0.390558 0.805569 50.180327
0.255208 0.727186 57.230715
0.363555 0.190421 65.337038
0.313842 0.154575 69.293506
0.245773 0.187915 73.741629
0.373019 0.881703 55.010617
0.244793 0.747151 74.032149
0.319768 0.222595 73.049584
0.845171 0.078097 54.139291
0.256382 0.771025 61.158185
0.281609 0.172857 83.037122
0.289464 0.229260 69.544099
0.232119 0.197791 65.355648
0.261462 0.175087 77.957830
0.311678 0.179791 86.526784
0.379761 0.838554 69.358971
0.854389 0.084091 56.282640
0.370768 0.195497 60.663407
0.251643 0.168105 69.986592
0.375398 0.848056 68.967361
0.235670 0.763637 64.169591
0.376505 0.872506 61.524242
0.635973 0.571282 52.874108
0.252897 0.198320 77.082654
0.297468 0.201856 88.290097
0.297468 0.181123 88.290097
0.297468 0.175865 86.163042
0.240326 0.729569 61.802861
0.359027 0.203637 66.401863
