# gen=50 mediating population
# x0..xd fitness
0.639389 0.562497 54.998914
0.217054 0.746229 41.092914
0.858231 0.075005 59.999999
0.612241 0.787049 24.845474
0.536832 0.790596 21.642840
0.379505 0.845999 69.999163
0.744015 0.023314 28.100669
0.297421 0.191560 89.999904
0.966622 0.241710 20.063971
0.972652 0.500000 35.369868
0.974057 0.608013 27.938170
0.513186 0.555572 17.077743
0.972652 0.468956 44.999380
0.736335 0.539359 22.783232
0.874498 0.071919 51.522171
0.261082 0.316857 24.808966
0.843556 0.206050 26.631084
0.989155 0.194098 22.640695
0.486335 0.632185 23.650747
0.916048 0.552677 24.645310
0.639389 0.562497 54.998914
0.297421 0.191560 89.999904
0.138392 0.642980 27.582358
0.197344 0.804783 37.300917
0.621999 0.247885 11.263667
0.971629 0.456721 42.864356
0.152724 0.244100 28.364612
0.136551 0.568716 24.314226
0.717349 0.152712 24.533630
0.359182 0.288739 28.702796
0.326221 0.962278 34.059861
0.690381 0.750051 24.932993
0.644404 0.308242 8.426629
0.325224 0.266044 35.973299
0.588632 0.045296 5.732245
0.978927 0.797850 19.243117
0.137460 0.698678 28.900787
0.428569 0.876895 37.772073
0.237528 0.746712 67.967989
0.047393 0.406681 6.546896
0.005113 0.968471 6.474114
0.737950 0.033044 27.964776
0.297421 0.191560 89.999904
0.206618 0.321515 22.205416
0.521564 0.601176 18.268955
0.337892 1.000000 33.024502
0.722665 0.684534 23.327001
0.857688 0.827424 9.967906
0.395136 0.037893 18.154522
0.740027 0.881569 13.873565
0.582907 0.503415 6.893522
0.860154 0.064250 55.431434
0.383763 0.820614 61.966552
0.682162 0.967206 14.095345
0.056751 0.595973 15.171383
0.654791 0.840471 22.283018
0.245218 0.547445 30.296990
0.270599 0.561148 30.854592
0.379505 0.845999 69.999163
0.714109 0.648091 25.488579
0.213600 0.914823 32.611770
0.972652 0.468956 44.999380
0.814313 0.272437 19.332587
0.759366 0.700114 17.508345
0.743394 0.542399 21.648389
0.267132 0.751167 48.747035
0.297421 0.191560 89.999904
0.176044 0.107274 26.997211
0.957225 0.861865 16.190728
0.968915 0.194016 23.986676
0.326422 0.977593 33.298952
0.224242 0.308394 25.066429
0.639389 0.562497 54.998914
0.484037 0.930499 28.747075
0.574453 0.727784 15.216756
0.406198 0.450963 17.723496
0.314496 0.621930 27.092377
0.329489 0.185594 82.915253
