# gen=0 mediating population
# x0..xd fitness
0.297421 0.191396 89.999844
0.379505 0.845999 69.999163
0.858231 0.075005 59.999999
0.379505 0.191396 55.343623
0.639267 0.562497 54.994903
0.972652 0.468956 44.999380
0.379505 0.753161 38.970658
0.297421 0.753161 37.885779
0.297421 0.845999 35.255038
0.639267 0.468956 33.201113
0.972652 0.562497 30.019923
0.297421 0.562497 29.497316
0.972652 0.075005 29.329865
0.858231 0.191396 28.236155
0.639267 0.753161 27.552629
0.297421 0.075005 26.722852
0.379505 0.562497 25.746336
0.379505 0.075005 24.746744
0.972652 0.191396 23.952035
0.297421 0.468956 23.189623
0.639267 0.845999 22.152990
0.972652 0.753161 21.315365
0.379505 0.468956 19.258398
0.639267 0.075005 19.214467
0.972652 0.845999 17.076933
0.858231 0.468956 16.387493
0.639267 0.191396 15.970030
0.858231 0.562497 15.883275
0.858231 0.753161 12.176347
0.858231 0.845999 9.450677
0.712955 0.428471 24.343427
0.690885 0.719150 26.259373
0.491119 0.780028 28.151028
0.410924 0.579694 26.355328
0.139951 0.401018 15.134559
0.627317 0.324151 6.088462
0.244759 0.694755 41.134308
0.593902 0.631792 10.170370
0.440257 0.083726 22.366949
0.712330 0.427863 24.409421
0.297780 0.492085 24.764329
0.740296 0.357729 8.723871
0.417210 0.654721 31.002293
0.373801 0.234513 43.997396
0.987995 0.765996 20.518664
0.777004 0.027982 31.132606
0.173907 0.154082 31.298008
0.077086 0.889866 18.524473
0.750379 0.693403 19.012386
0.511763 0.464268 12.402491
0.568431 0.302549 11.086576
0.497309 0.683263 24.535315
0.916699 0.108929 33.724639
0.495492 0.232836 23.687777
0.436861 0.751543 34.637121
0.480892 0.797728 29.925501
0.282703 0.433418 21.287720
0.009757 0.340796 5.698932
0.689272 0.869369 19.032557
0.267804 0.456748 23.383865
0.268281 0.837053 38.467167
0.270515 0.530062 28.628670
0.175373 0.314966 21.547931
0.891109 0.180336 28.941601
0.494316 0.212298 24.657027
0.520877 0.160100 21.403909
0.919057 0.994290 8.882007
0.477048 0.309884 18.240198
0.507204 0.280793 18.862730
0.763837 0.108542 30.618667
0.511655 0.909769 25.209893
0.218376 0.363104 15.896177
0.854973 0.711392 12.803425
0.392944 0.231301 38.094817
0.380175 0.549162 24.821193
0.556719 0.004135 3.446235
0.638023 0.057648 19.017031
0.043027 0.875051 14.132460
0.292588 0.762768 38.563450
0.367865 0.873502 55.735291
0.029424 0.552044 10.174363
0.240248 0.884805 35.719359
0.460238 0.193170 28.747227
0.293693 0.817928 36.969467
0.559487 0.677925 16.159793
0.809127 0.868572 5.732833
0.417992 0.058938 20.297886
0.478459 0.521159 18.482288
0.580632 0.309199 9.320110
0.919883 0.655348 22.432948
0.349241 0.541094 23.785279
0.449053 0.282321 23.808855
0.295877 0.563481 29.668412
0.715191 0.517619 26.017654
0.352042 0.632779 30.063739
0.873119 0.167888 30.586856
0.987478 0.349415 9.111468
0.826205 0.065462 38.111278
0.005353 0.886945 8.542244
0.911318 0.199408 26.420717
0.027551 0.817335 12.816688
0.241828 0.056083 22.639848
0.067561 0.473872 11.995176
0.509429 0.416795 9.898254
0.255843 0.381512 13.663294
0.807384 0.811039 7.667553
0.686187 0.992614 12.491180
0.405185 0.190174 40.821540
0.488174 0.502370 16.594652
0.403355 0.181095 41.123665
0.048030 0.604691 14.207849
0.265911 0.881347 35.574001
0.584046 0.477460 5.628055
0.171515 0.056620 19.643900
0.157035 0.338617 16.991611
0.440643 0.683843 30.934406
0.205872 0.616434 33.752023
0.924472 0.079628 33.973808
0.485397 0.698564 26.602166
0.081568 0.869102 19.683753
0.433106 0.494330 19.744167
0.495740 0.370722 8.792041
0.922129 0.841278 15.543069
0.655526 0.462685 32.274298
0.565011 0.423916 5.144375
0.288212 0.263981 38.422910
0.690738 0.832837 20.833567
0.592392 0.466523 4.187124
0.673660 0.391479 27.239273
0.702104 0.965698 13.062479
0.090510 0.058125 14.251187
0.588017 0.751174 13.641050
0.511317 0.920501 25.081763
0.303964 0.493003 24.472506
0.979360 0.323508 11.905254
0.189567 0.305229 23.815996
0.344112 0.679530 32.713241
0.053815 0.806604 16.768856
0.602950 0.655213 30.602622
0.747660 0.535626 20.923615
0.109156 0.496196 17.740155
0.172343 0.683989 33.415243
0.529825 0.625224 18.272323
0.315143 0.491511 19.016109
0.820142 0.132620 33.341401
0.121309 0.446215 16.272054
0.040934 0.300517 12.627654
0.409390 0.372519 13.154589
0.339970 0.812570 39.064639
0.528206 0.553827 15.379801
0.117207 0.784605 26.263659
0.434586 0.077223 21.890954
0.181812 0.521011 25.885264
0.479334 0.313542 17.607636
0.099669 0.596553 20.929001
0.248170 0.604340 34.485058
0.305114 0.897305 31.725398
0.582015 0.712492 13.836505
0.683615 0.946621 15.169357
0.913231 0.051255 34.529480
