# gen=0 CA size=200
# x0..x(D-1) consensus
0.397303 0.895402 73.847530
0.074718 0.738267 68.885814
0.578569 0.103237 83.426415
0.491315 0.758205 39.893039
0.878814 0.067815 80.812780
0.109268 0.732005 39.384148
0.759148 0.549971 39.384148
0.482842 0.342113 84.081040
0.931998 0.765429 78.787267
0.923088 0.551891 39.384148
0.133860 0.316738 61.263595
0.821272 0.756811 70.642895
0.247369 0.814604 55.140716
0.433057 0.617135 39.384148
0.652608 0.836773 39.384148
0.660195 0.723646 39.384148
0.265582 0.606070 39.384148
0.481824 0.494306 39.384148
0.607662 0.832384 39.384148
0.322336 0.855003 39.384148
0.271764 0.538567 39.384148
0.498903 0.645079 39.384148
0.104289 0.527502 39.384148
0.332948 0.427703 30.359730
0.446370 0.753816 39.384148
0.161043 0.776435 39.384148
0.523690 0.221052 39.384148
0.755284 0.434333 39.384148
0.750829 0.327564 39.384148
0.356215 0.209988 30.895714
0.935967 0.993991 39.384148
0.412969 0.458921 34.047720
0.474727 0.553449 39.384148
0.694277 0.773087 33.652729
0.701865 0.659961 39.384148
0.307251 0.542384 39.384148
0.535910 0.442585 39.384148
0.649332 0.768698 39.384148
0.364005 0.791317 39.384148
0.667624 0.212664 39.384148
0.887175 0.432303 39.384148
0.894763 0.319176 39.384148
0.500149 0.201600 39.384148
0.728808 0.101800 30.002162
0.842230 0.427913 39.384148
0.520633 0.748717 39.384148
0.613980 0.444419 39.384148
0.833530 0.664058 39.384148
0.841118 0.550931 39.384148
0.446504 0.433355 39.384148
0.060758 0.781427 39.384148
0.788585 0.659668 39.384148
0.503258 0.682288 39.384148
0.702392 0.561751 39.384148
0.315366 0.331048 30.359730
0.657447 0.557361 39.384148
0.372120 0.579981 39.384148
0.667741 0.607784 72.074942
0.629609 0.256730 30.002162
0.021699 0.306886 39.384148
0.186115 0.961488 39.384148
0.082820 0.007066 39.384148
0.622843 0.524555 36.935320
0.593416 0.934436 39.384148
0.075997 0.846509 39.384148
0.274027 0.457122 39.384148
0.456555 0.961909 39.384148
0.837619 0.333026 39.384148
0.426496 0.918122 39.384148
0.499531 0.288380 39.384148
0.714204 0.798405 33.652729
0.369121 0.676518 39.384148
0.213418 0.584373 39.384148
0.067934 0.924616 39.384148
0.038482 0.561038 39.384148
0.976905 0.499615 39.384148
0.255110 0.683137 39.384148
0.951935 0.715238 39.384148
0.563111 0.496034 34.047720
0.319462 0.471618 39.384148
0.156007 0.105618 39.384148
0.444702 0.471014 34.047720
0.674091 0.579328 53.955158
0.010841 0.739174 39.384148
0.291724 0.777218 81.104579
0.192595 0.360189 39.384148
0.745904 0.018421 30.002162
0.116238 0.768665 39.384148
0.178092 0.894246 39.384148
0.462902 0.246325 39.384148
0.402930 0.614939 39.384148
0.781984 0.927932 39.384148
0.135390 0.141065 39.384148
0.122401 0.029314 39.384148
0.835377 0.019992 39.384148
0.985966 0.082322 39.384148
0.432046 0.303799 42.160765
0.015338 0.098746 39.384148
0.618337 0.982401 39.384148
0.716652 0.973755 33.652729
0.561281 0.043175 39.384148
0.432056 0.820011 39.384148
0.284886 0.890031 39.384148
0.956729 0.337915 39.384148
0.517442 0.982700 39.384148
0.615852 0.019225 39.384148
0.126507 0.984648 39.384148
0.881669 0.172765 39.384148
0.514129 0.820490 65.507268
0.360559 0.903776 39.384148
0.265986 0.059336 27.734101
0.696466 0.859403 33.652729
0.740628 0.883019 33.652729
0.193162 0.289315 39.384148
0.982929 0.612987 39.384148
0.445027 0.791750 39.384148
0.771695 0.098662 39.384148
0.899510 0.592005 39.384148
0.513079 0.932739 40.551777
0.604870 0.213216 39.384148
0.464056 0.634901 39.384148
0.435153 0.083980 39.384148
0.012938 0.827587 33.041339
0.428753 0.879805 39.384148
0.854125 0.502878 39.384148
0.789368 0.769818 39.384148
0.701386 0.362573 29.517782
0.010155 0.673576 33.041339
0.104168 0.885055 39.384148
0.196747 0.691942 39.384148
0.011254 0.431930 39.384148
0.662473 0.922322 39.384148
0.757452 0.650872 39.384148
0.145121 0.538885 39.384148
0.228328 0.183993 34.284608
0.642594 0.190339 33.395140
0.067733 0.099379 39.384148
0.968954 0.672703 39.384148
0.938190 0.283331 39.384148
0.204414 0.481840 39.384148
0.695628 0.941088 33.652729
