# gen=10 mediating population
# x0..xd fitness
0.269949 0.264739 89.973272
0.431681 0.764690 79.989451
0.275189 0.903419 44.929419
0.774376 0.456463 68.395082
0.461540 0.117653 32.607684
0.269949 0.764690 54.577049
0.431681 0.613918 52.828084
0.175735 0.183053 60.369876
0.037049 0.719780 17.455418
0.940427 0.204669 31.398383
0.498993 0.084614 20.751850
0.682993 0.683672 58.701551
0.256945 0.980232 32.431474
0.353849 0.335024 63.955078
0.628251 0.825945 42.805943
0.675812 0.772740 48.785271
0.489575 0.426630 25.184632
0.242893 0.255987 83.307817
0.084391 0.579319 16.008367
0.707822 0.998385 19.660027
0.700977 0.071209 21.018413
0.269949 0.264739 89.973272
0.089316 0.186276 43.436235
0.055467 0.641569 16.848977
0.271453 0.537326 31.904009
0.230797 0.808197 47.466929
0.156177 0.879509 32.011901
0.765299 0.764690 43.613395
0.431681 0.764690 79.989451
0.079076 0.867451 21.574207
0.431681 0.264739 51.831464
0.564364 0.334014 37.453884
0.321325 0.147416 59.298541
0.941271 0.992116 6.110644
0.147263 0.118668 44.519951
0.296773 0.145605 60.670216
0.631897 0.613918 69.974157
0.004505 0.540112 1.612117
0.518584 0.866937 57.075192
0.590084 0.522686 57.050082
0.308895 0.914319 46.841565
0.983414 0.465034 37.283068
0.057738 0.003845 9.778716
0.902392 0.169775 31.059939
0.269949 0.264739 89.973272
0.740842 0.766524 45.542159
0.946901 0.086586 16.141299
0.794121 0.991014 16.956180
0.167934 0.045124 31.995409
0.657924 0.760290 50.897714
0.269949 0.764690 54.577049
0.427185 0.774292 78.129871
0.417722 0.127106 41.930053
0.328193 0.379421 59.177801
0.285700 0.251050 85.023374
0.811807 0.786068 37.239679
0.848100 0.219537 42.226223
0.274582 0.872046 48.631527
0.249925 0.338586 71.627480
0.323218 0.961140 40.709076
0.763753 0.860841 33.705017
0.480849 0.791855 70.864203
0.769800 0.413733 74.988377
0.039550 0.449629 19.811784
0.158887 0.926615 28.140336
0.289859 0.035404 34.670282
0.010993 0.299857 28.370930
0.509978 0.779339 67.427813
0.269949 0.613918 42.789258
0.840879 0.712494 39.175014
0.202133 0.019389 28.898291
0.205558 0.255256 74.670019
0.783204 0.269640 52.723911
0.138814 0.447145 36.346173
0.459951 0.412575 32.780798
0.913002 0.166134 29.609841
0.290897 0.387079 60.163423
0.516323 0.603449 48.046802
0.050340 0.275365 38.169288
0.733384 0.766527 46.129434
0.290463 0.117373 54.246496
0.298160 0.342262 70.194267
0.431681 0.264739 51.831464
0.666086 0.698181 58.240893
0.385184 0.839916 64.598395
0.784676 0.409843 72.367068
0.269949 0.264739 89.973272
0.737960 0.394922 68.776724
0.873165 0.691587 36.053451
0.447892 0.764690 77.462984
0.195805 0.322117 67.742794
0.308067 0.082749 45.335427
0.426495 0.755639 78.169625
0.163131 0.751751 37.728214
0.798740 0.499341 60.935912
