# gen=200 mediating population
# x0..xd fitness
0.269841 0.264706 90.000000
0.498437 0.512065 9.731097
0.431746 0.764706 80.000000
0.298601 0.136848 58.521357
0.490329 0.694097 64.295629
0.769841 0.500000 61.750026
0.214707 0.561978 30.024315
0.769841 0.500000 61.750026
0.667912 0.091215 22.387361
0.144963 0.280134 60.315922
0.862962 0.406949 58.883019
0.609019 0.594379 66.060163
0.095734 0.439208 31.296248
0.769841 0.764706 43.192856
0.701134 0.701739 55.370208
0.544040 0.617391 58.202308
0.358753 0.353156 60.135522
0.144703 0.892377 29.368415
0.456668 0.628659 55.173647
0.542833 0.674935 55.709141
0.710341 0.026832 14.642995
0.845248 0.151288 32.603331
0.431746 0.764706 80.000000
0.769841 0.413793 75.000000
0.545673 0.785836 45.099634
0.269841 0.264706 90.000000
0.744151 0.497043 61.457088
0.355100 0.790259 67.106375
0.040212 0.579043 9.970021
0.881868 0.257227 44.122554
0.911876 0.863120 20.615730
0.187484 0.335276 64.210087
0.769841 0.371776 68.542045
0.292201 0.742897 57.723943
0.924999 0.868096 18.853993
0.881484 0.692020 34.967175
0.269841 0.764706 54.560051
0.415285 0.336021 51.652098
0.459707 0.467813 23.747038
0.269841 0.264706 90.000000
0.348274 0.519471 26.017996
0.018780 0.053896 12.060509
0.788808 0.387247 69.767652
0.772845 0.373707 68.816947
0.631746 0.613793 70.000000
0.646681 0.780325 48.562511
0.843115 0.769770 35.261462
0.303715 0.597806 43.816780
0.835987 0.399007 63.352277
0.970045 0.662031 24.110472
0.350753 0.024061 29.079380
0.269841 0.264706 90.000000
0.536704 0.253279 27.002843
0.769841 0.413793 75.000000
0.231439 0.682064 45.180695
0.710693 0.775028 46.770365
0.631746 0.656897 64.475728
0.841151 0.982955 14.947979
0.279988 0.317620 77.055369
0.839839 0.119984 28.251420
0.291139 0.074774 44.061908
0.431746 0.764706 80.000000
0.770210 0.353522 65.736199
0.536541 0.248390 26.979171
0.057285 0.044652 17.117455
0.988110 0.631257 22.048379
0.316639 0.616374 47.726377
0.593655 0.057357 12.332722
0.141175 0.701220 32.931412
0.773539 0.428071 72.714471
0.930608 0.060881 14.064303
0.690308 0.041688 16.181179
0.631746 0.613793 70.000000
0.457193 0.782736 74.848015
0.039702 0.521122 7.864729
0.379318 0.944695 46.536121
0.921636 0.717727 28.821594
0.647929 0.408009 53.926149
0.852459 0.883038 24.493503
0.930546 0.156316 26.663337
0.304506 0.100649 49.719579
0.123031 0.521757 19.162432
0.507833 0.324940 32.033816
0.966666 0.913215 10.846344
0.310168 0.097759 48.751731
0.431746 0.764706 80.000000
0.123136 0.865919 28.191813
0.269841 0.264706 90.000000
0.769952 0.410769 74.534823
0.026020 0.858137 14.062946
0.406505 0.980322 40.944217
0.765087 0.293842 56.545237
0.864907 0.988205 12.686768
0.275896 0.747067 55.305974
0.334827 0.071238 41.027218
0.769841 0.413793 75.000000
0.993055 0.091426 12.221771
0.269841 0.264706 90.000000
0.844408 0.275617 50.162861
0.943431 0.429843 44.918535
0.680622 0.176347 35.385019
0.631746 0.613793 70.000000
0.037835 0.870823 15.218539
0.213703 0.301936 74.018691
0.899569 0.920122 16.734269
0.797910 0.469722 65.131124
0.582547 0.067942 12.774520
0.415410 0.647659 58.752495
0.922726 0.149031 26.490511
0.296820 0.438054 47.841398
0.942444 0.840883 19.097360
0.769841 0.413793 75.000000
0.269841 0.264706 90.000000
0.727516 0.299849 56.022512
0.431746 0.764706 80.000000
0.333130 0.067383 40.267574
0.962386 0.600512 25.525673
0.431746 0.764706 80.000000
0.732498 0.965475 22.936946
0.448970 0.615378 52.955340
0.963100 0.858206 15.549601
0.769841 0.413793 75.000000
0.970252 0.706187 22.985274
0.802768 0.260680 50.789237
0.962033 0.949358 8.190128
0.861044 0.335248 55.154526
0.269841 0.264706 90.000000
0.347725 0.721914 64.710966
0.473096 0.752342 73.131377
0.052966 0.869935 17.534896
0.600606 0.038891 10.388713
0.981454 0.545548 22.188541
0.331336 0.545655 37.490873
0.568425 0.880077 34.826946
0.845647 0.069900 20.546492
0.536067 0.436189 14.887499
0.696344 0.527712 55.960595
0.183284 0.194781 63.555190
0.631746 0.613793 70.000000
0.247652 0.232514 80.657342
0.538806 0.011335 2.055001
