# gen=50 OSA snapshot
# x0..xd fitness
0.269949 0.264739 89.973272
0.431681 0.764690 79.989451
0.769821 0.413733 74.990219
0.631726 0.613918 69.983765
0.371952 0.757229 70.508452
0.268537 0.276643 87.113700
0.418748 0.719145 71.539797
0.423569 0.711596 70.343679
0.331180 0.287284 74.548914
0.811272 0.446082 66.292100
0.815028 0.397240 66.791765
0.804818 0.376923 66.717230
0.183608 0.234096 68.372044
0.457830 0.806359 71.448069
0.367025 0.275298 66.939101
0.267639 0.209162 76.636171
0.399474 0.763599 74.925265
0.769981 0.425510 73.199004
0.753414 0.424443 71.724584
0.293789 0.257671 84.104388
0.231645 0.277770 80.459938
0.653194 0.614078 67.116972
0.437602 0.728595 73.428017
0.211491 0.194158 68.158636
0.412514 0.732968 73.531641
0.641494 0.625317 68.025638
0.361081 0.773459 68.784993
0.422860 0.759868 78.353918
0.258267 0.300124 81.058132
0.289495 0.281264 83.889996
0.631393 0.598849 68.084158
0.306047 0.199297 72.106021
0.233525 0.353100 67.087521
0.191670 0.254153 71.390256
0.461306 0.715451 69.982438
0.233942 0.318777 74.486410
0.337173 0.339675 65.978795
0.748354 0.394745 70.273207
0.416445 0.780361 76.293457
0.307184 0.250827 80.582162
0.222468 0.296631 76.445120
0.781202 0.443932 69.969273
0.753680 0.466279 66.463783
0.280300 0.270457 87.172288
0.727927 0.417665 67.736711
0.310849 0.227321 76.796939
0.242782 0.270637 83.461006
0.361799 0.814348 65.828997
0.299481 0.314148 76.210355
0.393257 0.744936 72.980924
0.222479 0.250901 78.347449
0.320463 0.309040 73.995618
0.598661 0.607031 65.469380
0.502778 0.808029 66.379417
0.269949 0.286306 84.807005
0.253330 0.311521 78.090260
0.356756 0.287342 68.791786
0.443038 0.764690 78.225631
0.266734 0.241026 84.259952
0.218860 0.228546 75.162803
0.262314 0.292033 83.194602
0.425157 0.743655 76.067932
0.470777 0.770642 73.774549
0.619391 0.621744 68.051669
0.515514 0.763351 66.835277
0.777047 0.428682 72.395049
0.270857 0.226702 80.860042
0.454167 0.744202 74.894822
0.251670 0.276063 84.918592
0.631767 0.585615 66.388653
0.472737 0.791325 71.969222
0.423437 0.771015 78.268732
0.491811 0.752848 70.323187
0.200734 0.341133 65.438811
0.260459 0.319874 76.553395
0.666915 0.595272 64.710317
0.437989 0.754524 77.919448
0.451137 0.722569 71.818367
0.409069 0.719697 71.141304
0.362576 0.747286 68.687209
0.807160 0.424166 68.360516
0.779223 0.384824 70.261863
0.256964 0.230276 81.182833
0.503705 0.742091 67.981241
0.341284 0.260172 73.115559
0.249289 0.298101 80.621552
0.296025 0.180645 68.868050
0.253966 0.254833 85.566914
0.287928 0.291869 82.199838
0.383893 0.761187 72.454229
0.324094 0.201843 70.197982
0.781678 0.410841 72.905943
0.261714 0.265958 88.059751
0.218472 0.270345 77.809329
0.725877 0.445769 65.955250
0.336181 0.236192 72.918379
0.745229 0.378894 68.155923
0.290061 0.228504 80.075648
0.388457 0.713334 68.512539
0.311304 0.266353 80.213422
0.321156 0.244487 76.958182
0.767887 0.352254 65.535442
0.288734 0.199756 73.761861
0.443105 0.696369 67.557008
0.427828 0.815735 70.784011
0.272444 0.256392 87.909149
0.473258 0.746253 72.678499
0.271110 0.343354 71.089390
0.301000 0.272068 82.441256
0.238572 0.234076 79.578305
0.726086 0.377939 65.647208
0.504125 0.705937 64.460017
0.612776 0.597296 66.687583
0.437094 0.785401 76.177270
0.235532 0.201568 72.798668
0.769198 0.397085 72.429622
0.483794 0.823742 66.581531
0.235990 0.245709 80.802447
0.384675 0.804602 69.685449
0.377655 0.790452 70.316974
