# gen=300 OSA snapshot
# x0..xd fitness
0.269841 0.264706 90.000000
0.431746 0.764706 80.000000
0.263528 0.311440 78.666112
0.281297 0.290449 83.246995
0.224926 0.294496 77.213129
0.269042 0.267731 89.248619
0.436397 0.748696 77.023989
0.225329 0.285393 78.383589
0.291458 0.278123 83.967168
0.320751 0.273203 77.820823
0.286351 0.292703 82.223984
0.262075 0.232831 82.121001
0.257298 0.266958 86.992567
0.440237 0.778632 77.157825
0.297154 0.258951 83.411563
0.280763 0.252002 86.004677
0.418403 0.769371 77.741183
0.227971 0.237102 78.102371
0.272509 0.304331 80.452809
0.281759 0.256649 86.586566
0.246433 0.277779 83.647507
0.269841 0.243369 84.870193
0.282829 0.221662 79.207861
0.252233 0.233143 81.349812
0.431746 0.755115 78.271761
0.245312 0.265875 84.208225
0.219766 0.259913 78.134079
0.426654 0.762284 79.088549
0.272913 0.278078 86.704583
0.276712 0.271251 87.741237
0.285857 0.241974 83.356674
0.269823 0.249540 86.353847
0.258529 0.303513 80.296212
0.249156 0.255604 84.653277
0.289557 0.303038 79.677709
0.249303 0.282699 83.505811
0.291280 0.283181 83.269817
0.289962 0.236554 81.734053
0.429847 0.769377 79.106932
0.283082 0.264161 86.874539
0.266918 0.269727 88.609760
0.283780 0.314435 77.600616
0.278892 0.297047 81.937070
0.276743 0.265567 88.359189
0.244350 0.302995 79.005354
0.292788 0.242194 82.346331
0.255363 0.275343 85.733964
0.269866 0.290582 83.779005
0.280941 0.286016 84.246674
0.237397 0.226133 77.977256
0.256462 0.258256 86.484190
0.307699 0.286656 79.628793
0.435535 0.773115 78.371949
0.322937 0.259438 77.413947
0.272092 0.271014 88.393232
0.258234 0.287421 83.891331
0.305460 0.271875 81.424752
0.437413 0.764706 79.109553
0.275730 0.260533 88.286846
0.246001 0.247782 83.059704
0.265005 0.276740 86.890081
0.431984 0.748205 77.026235
0.446531 0.764067 77.674040
0.260654 0.296588 82.034533
0.230258 0.264820 80.664531
0.315459 0.287519 77.924002
0.268708 0.256878 88.099204
0.435902 0.756853 78.441501
0.260032 0.263296 87.661972
0.278892 0.240150 83.722410
0.442201 0.769596 78.135847
0.424333 0.769746 78.522956
0.450794 0.764706 77.007065
0.248696 0.290321 82.075735
0.263367 0.287673 84.271154
0.311305 0.273872 79.975930
0.431981 0.760844 79.303127
0.318543 0.236958 76.717371
0.218750 0.274576 77.719026
0.230142 0.289794 78.862650
0.297338 0.237537 80.795719
0.257298 0.224337 79.853786
0.265828 0.255751 87.648204
0.269841 0.221602 79.637228
0.297785 0.281376 82.286735
0.261572 0.281190 85.583023
0.269640 0.238300 83.651464
0.265565 0.258202 88.139358
0.283859 0.282926 84.512036
0.427288 0.773751 78.225905
0.288889 0.250051 84.290896
0.324135 0.250234 76.731116
0.264646 0.262541 88.668679
0.250193 0.273276 84.928613
0.230867 0.261008 80.765269
0.304978 0.249803 80.972066
0.274871 0.227941 81.081867
0.278323 0.263178 87.966187
0.415696 0.763003 77.459545
0.292066 0.264517 84.758373
0.299307 0.251862 82.395572
0.239762 0.283939 81.532132
0.262097 0.247182 85.408104
0.309551 0.264706 80.634926
0.422018 0.777712 77.201803
0.268390 0.262392 89.346773
0.443391 0.753432 77.265940
0.284429 0.286896 83.651979
0.282958 0.268348 86.785039
0.252233 0.251130 84.718236
0.238889 0.257800 82.513747
0.237648 0.270450 82.282821
0.240110 0.237809 80.461633
0.447505 0.769901 77.352810
0.248606 0.241146 82.439410
0.298332 0.304224 78.363287
0.311488 0.301439 76.791602
0.252219 0.255685 85.312007
0.233107 0.238505 79.288654
0.300777 0.230115 78.936977
