# gen=10 CA size=200
# x0..x(D-1) consensus
0.591278 0.827478 53.902509
0.896314 0.697499 49.547643
0.258567 0.718995 54.844104
0.304580 0.747743 50.240520
0.393512 0.777238 53.537837
0.839769 0.692857 49.547643
0.618374 0.765329 50.032073
0.748903 0.384011 50.529617
0.700056 0.638569 49.547643
0.502902 0.805592 54.269283
0.266185 0.574992 63.987709
0.669744 0.000000 48.518919
0.800025 0.390655 50.529617
0.634901 0.342720 50.529617
0.737093 0.231704 50.218916
0.703003 0.824146 54.730141
0.539887 0.810233 66.280895
0.542919 0.722622 63.240594
0.300089 0.268464 89.134235
0.822608 0.540755 49.547643
0.804888 0.753309 54.905873
0.694009 0.743281 61.115658
0.820798 0.616874 49.547643
0.303209 0.518220 54.367253
0.510483 0.760676 55.182212
0.537048 0.638988 53.107032
0.616093 0.024993 48.518919
0.799654 0.314515 56.937556
0.654296 0.515158 48.518919
0.736922 0.266704 60.002493
0.471582 0.236795 48.518919
0.119992 0.824683 54.162206
0.286498 0.477697 50.005792
0.571431 0.035649 48.518919
0.830987 0.328775 54.369516
0.451635 0.000000 48.518919
0.702427 0.568002 49.212679
0.717413 0.278032 55.801346
0.532993 0.783904 64.831746
0.597656 0.475950 48.241610
0.346589 0.586941 57.512275
0.580091 0.000000 48.518919
0.313472 0.601888 64.137718
0.841788 0.595278 49.547643
0.326888 0.650229 64.595724
0.686384 0.357343 50.529617
0.871238 0.612067 49.547643
0.817781 0.362714 50.529617
0.528449 0.708464 59.987191
0.260971 0.691701 62.610316
0.876941 0.577259 49.547643
0.531463 0.903957 60.591862
0.644953 0.771495 47.851708
0.683063 0.153444 54.493742
0.610138 0.126263 50.529617
0.454024 0.081915 48.518919
0.629793 0.842998 47.956560
0.543753 0.666675 56.907739
0.400139 0.608842 48.014667
0.780896 0.612563 49.547643
0.857820 0.809464 49.547643
0.652797 0.186771 55.851876
0.500692 0.162623 48.518919
0.311044 0.488131 50.711738
0.413016 0.735001 49.297476
0.601272 0.507213 48.518919
0.122517 0.884232 52.096819
0.928873 0.772458 49.547643
0.555347 0.704378 58.298125
0.439086 0.112759 48.518919
0.391632 0.815733 52.798615
0.583184 0.732759 54.102222
0.649557 0.289231 50.529617
0.587565 0.128213 50.025638
0.532669 0.246833 50.529617
0.931578 0.634889 49.547643
0.315762 0.621154 66.438416
0.475579 0.345506 49.868136
