# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.205510 0.437796 0.753436 87.574895 87.450660 87.450660
0.203211 0.438600 0.754245 87.486866 87.301437 87.301437
0.214446 0.421720 0.748972 87.937225 88.048809 87.937225
0.227113 0.401773 0.742853 69.097291 70.776401 69.097291
0.720861 0.536046 0.708191 88.129588 89.912478 88.129588
0.431409 0.776018 0.600727 88.999385 89.915998 88.999385
0.356957 0.487310 0.127152 52.900862 53.314631 52.900862
0.698260 0.300291 0.122426 10.178555 2.820004 2.820004
0.828900 0.926695 0.111832 6.725018 2.820004 2.820004
0.739173 0.329905 0.097906 5.111872 2.820004 2.820004
0.640146 0.252535 0.148433 7.759946 2.820004 2.820004
0.468052 0.318590 0.255214 3.674112 2.791974 2.791974
0.325502 0.290760 0.709091 2.722259 2.085130 2.085130
0.630713 0.289324 0.151278 4.001681 2.820004 2.820004
0.077966 0.947645 0.824653 50.628062 84.370476 50.628062
0.979253 0.230806 0.585027 38.138720 2.139432 2.139432
0.706144 0.402791 0.003486 1.475105 2.820004 1.475105
1.000000 0.441184 0.000000 1.475105 2.820004 1.475105
0.777691 0.534927 0.109569 1.475105 2.820004 1.475105
0.649136 0.660350 0.075010 1.475105 2.820004 1.475105
0.821292 0.651370 0.000000 1.475105 2.820004 1.475105
1.000000 0.610222 0.000000 1.475105 2.820004 1.475105
0.563741 0.451635 0.135411 1.475105 2.820004 1.475105
0.685121 0.558775 0.000000 1.475105 2.820004 1.475105
0.946473 0.488354 0.160637 1.475105 2.820004 1.475105
0.700658 0.268942 0.000000 1.475105 2.820004 1.475105
1.000000 0.366409 0.164588 1.475105 2.820004 1.475105
1.000000 0.314474 0.000000 1.475105 2.820004 1.475105
0.987219 0.675637 0.126364 1.475105 2.820004 1.475105
0.565509 0.496820 0.000000 1.475105 2.820004 1.475105
0.864489 0.301861 0.182357 1.475105 2.820004 1.475105
1.000000 0.578042 0.033343 1.475105 2.820004 1.475105
1.000000 0.284375 0.180171 1.475105 2.820004 1.475105
0.559000 0.367629 0.000000 1.475105 2.820004 1.475105
0.683320 0.403520 0.163097 1.475105 2.820004 1.475105
0.860630 0.629154 0.149556 1.475105 2.820004 1.475105
0.869383 0.294709 0.000000 1.475105 2.820004 1.475105
0.597628 0.276087 0.161404 4.063246 2.820004 2.820004
0.768186 0.634676 0.088668 1.475105 2.820004 1.475105
0.838720 0.440608 0.000000 1.475105 2.820004 1.475105
1.000000 0.666835 0.000000 1.475105 2.820004 1.475105
0.629841 0.689466 0.087445 1.475105 2.820004 1.475105
0.986304 0.509100 0.156800 1.475105 2.820004 1.475105
0.739412 0.443884 0.180957 1.475105 2.820004 1.475105
0.619023 0.310272 0.000000 1.475105 2.820004 1.475105
0.826433 0.511128 0.162763 1.475105 2.820004 1.475105
0.772658 0.405575 0.000000 1.475105 2.820004 1.475105
0.826692 0.417567 0.037560 1.475105 2.820004 1.475105
1.000000 0.272351 0.000000 1.475105 2.820004 1.475105
0.725702 0.411992 0.180957 1.475105 2.820004 1.475105
0.675872 0.437120 0.000000 1.475105 2.820004 1.475105
0.943757 0.589418 0.104221 1.475105 2.820004 1.475105
0.584111 0.258307 0.169203 15.228065 2.820004 2.820004
0.863061 0.253682 0.141209 1.475105 2.820004 1.475105
0.768001 0.346139 0.084450 2.610813 2.820004 2.610813
0.775550 0.453135 0.180435 1.475105 2.820004 1.475105
0.682698 0.310014 0.114389 3.284153 2.820004 2.820004
0.689674 0.633895 0.064147 1.475105 2.820004 1.475105
0.570342 0.123055 0.100055 1.475105 4.336976 1.475105
