# Party-0 landscape F0(x) D=2
# x0 x1 value
0.000000 0.000000 8.950585
0.000000 0.010101 8.950585
0.000000 0.020202 8.950585
0.000000 0.030303 8.950585
0.000000 0.040404 8.950585
0.000000 0.050505 8.950585
0.000000 0.060606 8.950585
0.000000 0.070707 8.950585
0.000000 0.080808 8.950585
0.000000 0.090909 8.950585
0.000000 0.101010 8.950585
0.000000 0.111111 8.950585
0.000000 0.121212 8.950585
0.000000 0.131313 8.950585
0.000000 0.141414 8.950585
0.000000 0.151515 8.950585
0.000000 0.161616 8.950585
0.000000 0.171717 8.950585
0.000000 0.181818 8.950585
0.000000 0.191919 8.950585
0.000000 0.202020 8.950585
0.000000 0.212121 8.950585
0.000000 0.222222 8.950585
0.000000 0.232323 8.950585
0.000000 0.242424 8.975484
0.000000 0.252525 8.950585
0.000000 0.262626 8.950585
0.000000 0.272727 8.950585
0.000000 0.282828 8.950585
0.000000 0.292929 8.950585
0.000000 0.303030 8.950585
0.000000 0.313131 8.950585
0.000000 0.323232 8.950585
0.000000 0.333333 8.950585
0.000000 0.343434 8.950585
0.000000 0.353535 8.950585
0.000000 0.363636 8.950585
0.000000 0.373737 8.950585
0.000000 0.383838 8.950585
0.000000 0.393939 8.950585
0.000000 0.404040 8.950585
0.000000 0.414141 8.950585
0.000000 0.424242 8.950585
0.000000 0.434343 8.950585
0.000000 0.444444 8.950585
0.000000 0.454545 3.252918
0.000000 0.464646 3.252918
0.000000 0.474747 3.252918
0.000000 0.484848 3.252918
0.000000 0.494949 3.252918
0.000000 0.505051 3.252918
0.000000 0.515152 3.252918
0.000000 0.525253 3.252918
0.000000 0.535354 3.252918
0.000000 0.545455 3.252918
0.000000 0.555556 3.252918
0.000000 0.565657 3.252918
0.000000 0.575758 3.252918
0.000000 0.585859 3.252918
0.000000 0.595960 3.252918
0.000000 0.606061 3.252918
0.000000 0.616162 3.252918
0.000000 0.626263 3.252918
0.000000 0.636364 3.252918
0.000000 0.646465 3.252918
0.000000 0.656566 3.252918
0.000000 0.666667 3.252918
0.000000 0.676768 3.252918
0.000000 0.686869 3.252918
0.000000 0.696970 3.252918
0.000000 0.707071 3.252918
0.000000 0.717172 3.252918
0.000000 0.727273 3.252918
0.000000 0.737374 3.326562
0.000000 0.747475 3.593660
0.000000 0.757576 3.938875
0.000000 0.767677 4.377332
0.000000 0.777778 4.632543
0.000000 0.787879 4.817840
0.000000 0.797980 4.935628
0.000000 0.808081 4.981613
0.000000 0.818182 4.954111
0.000000 0.828283 4.854130
0.000000 0.838384 4.685318
0.000000 0.848485 4.453812
0.000000 0.858586 4.167958
0.000000 0.868687 3.837938
0.000000 0.878788 3.475286
0.000000 0.888889 3.252918
0.000000 0.898990 3.252918
0.000000 0.909091 3.252918
0.000000 0.919192 3.252918
0.000000 0.929293 3.252918
0.000000 0.939394 3.252918
0.000000 0.949495 3.252918
0.000000 0.959596 3.252918
0.000000 0.969697 3.252918
0.000000 0.979798 3.252918
0.000000 0.989899 3.252918
0.000000 1.000000 3.252918
0.010101 0.000000 8.950585
0.010101 0.010101 8.950585
0.010101 0.020202 8.950585
0.010101 0.030303 8.950585
0.010101 0.040404 8.950585
0.010101 0.050505 8.950585
0.010101 0.060606 8.950585
0.010101 0.070707 8.950585
0.010101 0.080808 8.950585
0.010101 0.090909 8.950585
0.010101 0.101010 8.950585
0.010101 0.111111 8.950585
0.010101 0.121212 8.950585
0.010101 0.131313 8.950585
0.010101 0.141414 8.950585
0.010101 0.151515 8.950585
0.010101 0.161616 8.950585
0.010101 0.171717 8.950585
0.010101 0.181818 8.950585
0.010101 0.191919 8.950585
0.010101 0.202020 8.950585
0.010101 0.212121 8.950585
0.010101 0.222222 8.992736
0.010101 0.232323 9.082686
0.010101 0.242424 9.099059
0.010101 0.252525 9.041548
0.010101 0.262626 8.950585
0.010101 0.272727 8.950585
0.010101 0.282828 8.950585
0.010101 0.292929 8.950585
0.010101 0.303030 8.950585
0.010101 0.313131 8.950585
0.010101 0.323232 8.950585
0.010101 0.333333 8.950585
0.010101 0.343434 8.950585
0.010101 0.353535 8.950585
0.010101 0.363636 8.950585
0.010101 0.373737 8.950585
0.010101 0.383838 8.950585
0.010101 0.393939 8.950585
0.010101 0.404040 8.950585
0.010101 0.414141 8.950585
0.010101 0.424242 8.950585
0.010101 0.434343 8.950585
0.010101 0.444444 8.950585
0.010101 0.454545 3.252918
0.010101 0.464646 3.252918
0.010101 0.474747 3.252918
0.010101 0.484848 3.252918
0.010101 0.494949 3.252918
0.010101 0.505051 3.252918
0.010101 0.515152 3.252918
0.010101 0.525253 3.252918
0.010101 0.535354 3.252918
0.010101 0.545455 3.252918
0.010101 0.555556 3.252918
0.010101 0.565657 3.252918
