# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.416286 0.513861 0.795411 89.776777 89.747805 89.747805
0.737232 0.930447 0.251800 89.859007 89.847488 89.847488
0.357915 0.543660 0.181869 89.596876 89.714283 89.596876
0.298515 0.893802 0.231849 89.683864 89.675441 89.675441
0.740098 0.930099 0.250483 89.510532 89.461048 89.461048
0.042886 0.789732 0.225547 89.471894 88.953474 88.953474
0.151200 0.798176 0.829835 89.622095 76.545641 76.545641
0.738309 0.345884 0.593015 89.021157 89.334731 89.021157
0.359770 0.547126 0.181910 89.900218 89.898594 89.898594
0.416314 0.518528 0.757424 84.629675 83.120275 83.120275
0.051276 0.285220 0.745286 88.818794 84.997823 84.997823
0.242826 0.119666 0.552035 88.454851 88.041125 88.041125
0.300912 0.894307 0.199011 83.695526 84.493650 83.695526
0.735491 0.347073 0.597018 89.601355 88.174850 88.174850
0.302292 0.893527 0.229680 89.890254 89.899401 89.890254
0.345904 0.229353 0.323313 85.473123 86.525495 85.473123
0.112344 0.301388 0.337963 89.004133 89.105040 89.004133
0.360931 0.546504 0.178392 89.498977 89.516401 89.498977
0.617956 0.780476 0.096430 88.940766 89.649206 88.940766
0.415476 0.521477 0.795093 89.205358 89.098126 89.098126
0.298839 0.897216 0.225456 89.012379 89.100035 89.012379
0.300336 0.896832 0.229485 89.771017 89.784915 89.771017
0.355817 0.547569 0.177115 89.711068 89.736137 89.711068
0.248202 0.317785 0.866287 85.485431 84.124595 84.124595
0.354805 0.547829 0.179078 89.766892 89.765932 89.765932
0.917172 0.565431 0.089321 85.957893 89.471860 85.957893
0.301725 0.892869 0.232689 89.777348 89.807385 89.777348
0.301406 0.895342 0.231020 89.994152 89.993840 89.993840
0.415983 0.510987 0.794247 89.027416 88.877087 88.877087
0.358424 0.545532 0.182780 89.829316 89.863483 89.829316
0.040138 0.787475 0.231897 86.700732 86.030723 86.030723
0.415175 0.518589 0.791298 89.615928 89.585224 89.585224
0.414346 0.513842 0.796914 89.623830 89.629340 89.623830
0.739303 0.931607 0.251857 89.830937 89.814165 89.814165
0.416099 0.517421 0.790518 89.837562 89.806177 89.806177
0.734152 0.932288 0.253779 89.689862 89.674924 89.674924
