# gen=100 OSA snapshot
# x0..xd fitness
0.300000 0.187500 90.000000
0.309107 0.187714 89.963041
0.336138 0.180422 89.845465
0.313698 0.159422 89.806318
0.156980 0.131148 89.313099
0.288497 0.133658 89.644352
0.351446 0.174606 89.774078
0.201984 0.191706 89.599209
0.174349 0.171094 89.479182
0.141427 0.156679 89.326107
0.252120 0.173212 89.783480
0.226628 0.180404 89.698623
0.340948 0.191531 89.826353
0.342576 0.184169 89.825662
0.245771 0.153176 89.684760
0.280137 0.181224 89.908170
0.259964 0.190336 89.834375
0.413887 0.175843 89.531838
0.298372 0.187519 89.993400
0.420914 0.193441 89.502845
0.448966 0.194510 89.387204
0.138754 0.168193 89.334132
0.404677 0.190127 89.574784
0.353866 0.189666 89.780388
0.416206 0.151891 89.474063
0.228189 0.154686 89.637476
0.431566 0.122164 89.316951
0.309227 0.091511 89.373079
0.189109 0.132283 89.423336
0.152431 0.191332 89.400169
0.314821 0.187917 89.939807
0.335108 0.139731 89.656001
0.229416 0.141670 89.585065
0.232577 0.118867 89.474885
0.298775 0.182928 89.966447
0.456544 0.187498 89.365740
0.373785 0.185583 89.700617
0.232314 0.186018 89.725457
0.425921 0.177377 89.485145
0.199875 0.150459 89.526775
0.303907 0.184179 89.970261
0.380071 0.181827 89.673084
0.330410 0.104762 89.446214
0.286041 0.146262 89.723286
0.196451 0.122578 89.403224
0.269275 0.186590 89.875239
0.179348 0.117722 89.331568
0.184062 0.163064 89.503127
0.244891 0.180467 89.771377
0.432295 0.168697 89.449509
0.266525 0.159268 89.769346
0.281813 0.172262 89.873901
0.356111 0.141044 89.619831
0.230073 0.169664 89.692638
0.359221 0.173391 89.741933
0.286404 0.108011 89.478243
0.340132 0.151944 89.715022
0.375514 0.153593 89.621193
0.360539 0.126577 89.532077
0.242622 0.105175 89.414632
0.300022 0.189434 89.978496
0.221644 0.169239 89.659923
0.171237 0.163851 89.455231
0.260194 0.140617 89.652801
0.420872 0.143872 89.432687
0.378894 0.115708 89.432475
0.391882 0.189137 89.627303
0.148988 0.167106 89.373276
0.197099 0.137806 89.470946
0.424369 0.160888 89.466231
0.333755 0.189882 89.860544
0.301433 0.101432 89.438478
0.402658 0.180888 89.581486
0.357575 0.155662 89.686169
0.399903 0.173404 89.584250
0.362135 0.180493 89.743533
0.314037 0.132311 89.634235
0.392115 0.161494 89.589001
0.292277 0.177760 89.926340
0.402257 0.133591 89.455694
0.387764 0.180504 89.641066
0.330965 0.121874 89.553060
0.388305 0.164146 89.610112
0.393853 0.178717 89.614961
0.155774 0.158156 89.384357
0.201388 0.177377 89.594519
0.323554 0.164386 89.819350
0.217794 0.134525 89.519046
0.322755 0.180232 89.894803
0.162225 0.196694 89.420363
0.303641 0.179490 89.942599
0.293880 0.167175 89.862445
0.274573 0.187731 89.896955
0.296672 0.158978 89.811075
0.275229 0.123316 89.568542
0.190249 0.162960 89.526525
0.369377 0.185686 89.718491
0.246498 0.193930 89.763665
0.341159 0.170261 89.797261
0.443780 0.146625 89.358545
0.238502 0.168195 89.719561
0.270501 0.174158 89.850363
0.254731 0.162563 89.753155
0.325471 0.187697 89.896783
0.465799 0.150827 89.286224
0.318979 0.135518 89.650900
0.195795 0.184528 89.577168
0.339617 0.091081 89.351237
0.279016 0.166624 89.837166
0.346413 0.110042 89.460488
0.258260 0.178850 89.820682
0.324062 0.156635 89.774232
0.413506 0.127904 89.397087
0.184666 0.194765 89.519611
0.287559 0.189827 89.943025
0.277886 0.189430 89.907868
0.288995 0.153027 89.768646
0.239021 0.177189 89.743107
0.307668 0.171793 89.890148
0.374714 0.142494 89.577107
