# gen=200 mediating population
# x0..xd fitness
0.300000 0.187500 90.000000
0.498437 0.512065 60.983925
0.298601 0.136848 89.668046
0.437719 0.663891 65.410104
0.452818 0.265086 80.839956
0.300000 0.187500 90.000000
0.214707 0.561978 0.000000
0.160595 0.801431 0.000000
0.667912 0.091215 0.000000
0.671028 0.323480 0.000000
0.300000 0.187500 90.000000
0.095734 0.439208 0.000000
0.643600 0.524277 54.965679
0.300000 0.187500 90.000000
0.701134 0.701739 50.876197
0.300000 0.187500 90.000000
0.376835 0.453783 61.412933
0.456668 0.628659 64.256933
0.493299 0.584609 62.383499
0.710341 0.026832 0.000000
0.300000 0.187500 90.000000
0.334871 0.000000 88.772804
0.545673 0.785836 62.264791
0.355100 0.790259 67.925032
0.596760 0.254394 83.444806
0.300000 0.187500 90.000000
0.881868 0.257227 0.000000
0.300000 0.187500 90.000000
0.187484 0.335276 43.094993
0.429973 0.200017 89.417117
0.292201 0.742897 0.000000
0.911876 0.863120 0.000000
0.924999 0.868096 0.000000
0.542833 0.674935 61.642259
0.300000 0.187500 90.000000
0.415285 0.336021 42.457558
0.300000 0.187500 90.000000
0.139660 0.300169 66.967152
0.348274 0.519471 62.591709
0.018780 0.053896 88.566638
0.772845 0.373707 0.000000
0.423051 0.577156 63.926203
0.300000 0.187500 90.000000
0.561498 0.487681 58.520362
0.415491 0.229525 87.650099
0.144703 0.892377 0.000000
0.835987 0.399007 0.000000
0.970045 0.662031 0.000000
0.843115 0.769770 0.000000
0.391575 0.207121 89.353766
0.536704 0.253279 83.728669
0.260798 0.158566 89.751501
0.290698 0.405150 0.000000
0.337564 0.159582 89.760808
0.573268 0.782397 60.917095
0.623163 0.937048 18.304672
0.710693 0.775028 45.372598
0.839839 0.119984 0.000000
0.780087 0.425543 54.748219
0.486769 0.397666 59.117136
0.037854 0.155431 88.917039
0.536541 0.248390 84.721862
0.057285 0.044652 88.646791
0.070779 0.000000 88.467495
0.316639 0.616374 0.000000
0.593655 0.057357 88.539399
0.300000 0.187500 90.000000
0.681493 0.494067 54.931779
0.845248 0.151288 0.000000
0.231439 0.682064 0.000000
0.198767 0.128389 89.436263
0.123031 0.521757 0.000000
0.039702 0.521122 0.000000
0.379318 0.944695 47.096894
0.384460 0.859250 69.470791
0.921636 0.717727 0.000000
0.852459 0.883038 0.000000
0.930546 0.156316 0.000000
0.304506 0.100649 89.433136
0.507833 0.324940 51.337866
0.281750 0.025123 88.941242
0.310168 0.097759 89.413248
0.300000 0.187500 90.000000
0.966666 0.913215 0.000000
0.123136 0.865919 0.000000
0.864907 0.988205 0.000000
0.026020 0.858137 0.000000
0.324229 0.872200 66.496328
0.845647 0.069900 0.000000
0.713359 0.978957 6.709491
0.077574 0.145937 89.058371
0.161664 0.665786 0.000000
0.993055 0.091426 0.000000
0.340951 0.132365 89.602729
0.205695 0.060456 89.088888
0.943431 0.429843 0.000000
0.530849 0.265657 80.652334
0.582547 0.067942 88.615542
0.930608 0.060881 0.000000
0.037835 0.870823 0.000000
0.282630 0.626082 0.000000
0.899569 0.920122 0.000000
0.266175 0.823456 0.000000
