# gen=50 mediating population
# x0..xd fitness
0.300022 0.187714 89.997889
0.221266 0.144752 89.575108
0.891515 0.574817 0.000000
0.612241 0.787049 44.145359
0.234055 0.000000 88.752027
0.850787 0.465028 0.000000
0.536832 0.790596 62.709325
0.177616 0.261154 81.909383
0.300022 0.187714 89.997889
0.196936 0.124383 89.412891
0.974057 0.608013 0.000000
0.513186 0.555572 61.253914
0.971629 0.456721 0.000000
0.718175 0.180098 0.000000
0.736335 0.539359 54.810747
0.313040 0.268907 79.742175
0.292214 0.682410 0.000000
0.000000 0.118476 88.703535
0.565698 0.871873 61.284651
0.486335 0.632185 63.376222
0.916048 0.552677 0.000000
0.440917 0.183726 89.428368
0.975115 0.295438 0.000000
0.670154 0.670340 52.363250
0.310032 0.071028 89.240325
0.621999 0.247885 0.000000
0.843556 0.206050 0.000000
0.152724 0.244100 85.559617
0.136551 0.568716 0.000000
0.717349 0.152712 0.000000
0.407592 0.480469 61.976715
0.380733 0.187714 89.672893
0.690381 0.750051 47.610701
0.644404 0.308242 0.000000
0.512177 0.480357 60.023646
0.588632 0.045296 88.508713
0.212273 0.072444 89.170573
0.326221 0.962278 35.742980
0.426484 0.301738 66.139306
0.586186 0.541862 58.320928
0.380733 0.843833 69.545784
0.404731 0.087838 89.224074
0.138392 0.642980 0.000000
0.300022 0.187714 89.997889
0.206618 0.321515 53.842129
0.107824 0.305774 63.900941
0.521564 0.601176 61.636350
0.380733 0.689599 66.584852
0.003791 0.912819 0.000000
0.395136 0.037893 88.953070
0.546965 0.109394 88.876969
0.380733 0.473873 61.865651
0.300022 0.187714 89.997889
0.047393 0.406681 0.000000
0.760819 0.327208 0.000000
0.543190 0.887271 61.799030
0.738617 0.870516 32.447643
0.245218 0.547445 0.000000
0.005113 0.968471 0.000000
0.531875 0.524427 60.124976
0.115400 0.188451 89.252003
0.722665 0.684534 51.744131
0.561527 0.991330 9.727395
0.954228 0.353235 0.000000
0.300022 0.187714 89.997889
0.213207 0.053381 89.058849
0.759366 0.700114 50.960289
0.743394 0.542399 54.792579
0.469302 0.111588 89.153714
0.998203 0.981506 0.000000
0.012325 0.000000 88.313414
0.118408 0.182723 89.263447
0.260510 0.748582 0.000000
0.300022 0.187714 89.997889
0.224242 0.308394 62.388318
0.199059 0.976186 0.000000
0.783269 0.843833 36.841661
0.574453 0.727784 60.607680
0.783269 0.500000 54.746980
