# gen=300 mediating population
# x0..xd fitness
0.300000 0.187500 90.000000
0.910603 0.450761 0.000000
0.300000 0.187500 90.000000
0.034793 0.014334 88.443486
0.409308 0.040471 88.945784
0.563000 0.769368 61.364923
0.306792 0.144443 89.715994
0.113873 0.165209 89.231484
0.300000 0.187500 90.000000
0.201020 0.777728 0.000000
0.075332 0.127377 89.008394
0.300000 0.187500 90.000000
0.431857 0.078176 89.109657
0.879132 0.317841 0.000000
0.669694 0.207560 0.000000
0.300000 0.187500 90.000000
0.969637 0.437553 0.000000
0.321841 0.834416 66.653071
0.300000 0.187500 90.000000
0.455338 0.244269 85.525865
0.123902 0.342668 36.498771
0.461210 0.194723 89.337551
0.653986 0.937970 18.073405
0.262790 0.873849 0.000000
0.219298 0.935134 0.000000
0.641702 0.088653 0.000000
0.300000 0.187500 90.000000
0.770402 0.488495 54.770240
0.300000 0.187500 90.000000
0.225178 0.088913 89.289442
0.647965 0.685294 51.711783
0.300000 0.187500 90.000000
0.813094 0.083689 0.000000
0.801293 0.653650 52.961331
0.245254 0.000000 88.760949
0.377580 0.913085 60.639761
0.300000 0.187500 90.000000
0.892299 0.724358 0.000000
0.078393 0.998350 0.000000
0.419521 0.678356 66.090699
0.705967 0.513392 54.886743
0.378044 0.833873 69.375172
0.902013 0.349723 0.000000
0.363543 0.082071 89.266346
0.548730 0.477674 58.813519
0.102822 0.000000 88.542508
0.413460 0.982849 18.756876
0.693227 0.144650 0.000000
0.140801 0.360253 18.284418
0.017479 0.770946 0.000000
0.193221 0.444565 0.000000
0.464154 0.491013 61.444344
0.008406 0.828643 0.000000
0.279286 0.000000 88.778078
0.000875 0.220249 88.161848
0.300000 0.187500 90.000000
0.705069 0.879055 30.896667
0.855700 0.685620 0.000000
0.591365 0.147140 88.790075
0.712573 0.466632 54.873605
0.097836 0.036743 88.722123
0.558482 0.468329 58.331911
0.111625 0.679711 0.000000
0.572006 0.818061 61.061555
0.200679 0.860503 0.000000
0.011735 0.554325 0.000000
0.434798 0.165428 89.434508
0.274495 1.000000 0.000000
0.610504 0.637732 53.471117
0.444405 0.778059 66.968332
0.808138 0.527149 54.698819
0.010121 0.341736 37.355036
0.994815 0.065603 0.000000
0.173136 0.158511 89.451489
0.281870 0.657945 0.000000
0.040213 0.181098 88.946474
0.720901 0.356312 0.000000
0.565666 0.878336 61.153025
0.592682 0.221096 88.123550
0.342126 0.724213 66.479320
0.300000 0.187500 90.000000
0.702705 0.758995 46.855879
0.713885 0.527575 54.865780
0.968115 0.194022 0.000000
0.513287 0.205795 89.017146
0.033256 0.176635 88.916722
0.483031 0.132059 89.174369
0.946798 0.798163 0.000000
0.365271 0.814471 68.628011
0.342794 0.139253 89.639286
0.163580 0.967096 0.000000
0.117174 0.964842 0.000000
0.731198 0.840710 37.314311
0.066141 0.225580 87.898705
0.805174 0.629127 53.668441
0.658823 0.780257 44.851727
0.099334 0.818466 0.000000
0.275831 0.252953 83.872376
0.638485 0.421642 54.948898
0.000000 0.000000 88.278527
0.568693 0.136906 88.861994
0.517177 0.681044 62.815433
0.669257 0.724411 49.505789
0.751395 0.151197 0.000000
0.945045 0.274837 0.000000
0.146809 0.694221 0.000000
0.587410 0.006594 88.344802
0.364894 0.426233 60.750069
0.861728 0.197053 0.000000
0.135967 0.166829 89.321313
0.118751 0.038060 88.781537
0.300000 0.187500 90.000000
0.125013 0.390389 0.000000
0.144268 0.000478 88.630100
0.263318 0.497953 0.000000
0.567471 0.618730 59.996291
0.576007 0.133711 88.827556
0.856750 0.167979 0.000000
0.422253 0.550246 63.364273
0.215488 0.944846 0.000000
0.938535 0.934016 0.000000
0.728210 0.445036 54.843025
0.009265 0.781998 0.000000
0.296457 0.181346 89.954251
0.073642 0.584813 0.000000
0.946634 0.391046 0.000000
0.513425 0.020954 88.613973
0.064354 0.000000 88.451582
0.726074 0.752588 47.400813
0.939805 0.208576 0.000000
0.839301 0.902335 0.000000
0.161151 0.179085 89.434443
0.284821 0.081701 89.307862
0.662714 0.707317 50.564662
