# gen=10 OSA snapshot
# x0..xd fitness
0.300022 0.187714 89.997889
0.324608 0.182648 89.894333
0.344738 0.155020 89.719475
0.360462 0.132835 89.566276
0.389985 0.843833 69.998039
0.376684 0.719698 67.199010
0.346919 0.031277 88.966096
0.137913 0.164498 89.325771
0.040244 0.109094 88.829707
0.057242 0.083742 88.806428
0.178270 0.168602 89.490939
0.164690 0.046517 88.931202
0.393703 0.164071 89.589765
0.394415 0.138779 89.501662
0.200508 0.080970 89.197302
0.254745 0.137507 89.624549
0.217481 0.179688 89.661299
0.425779 0.268155 79.956254
0.289588 0.180110 89.933465
0.530433 0.186936 89.066355
0.574324 0.220579 88.204672
0.457512 0.846839 66.690346
0.518787 0.171580 89.107148
0.372016 0.208776 89.322840
0.380733 0.689599 66.584852
0.088354 0.075912 88.875834
0.597807 0.031200 88.422109
0.384947 0.281571 75.385425
0.389814 0.614985 64.976839
0.056192 0.158841 88.994199
0.330106 0.166976 89.816871
0.406935 0.008316 88.756923
0.465555 0.733249 65.572758
0.435808 0.805837 67.605473
0.321890 0.057801 89.151022
0.402853 0.676262 66.268779
0.397119 0.184911 89.605968
0.150880 0.180580 89.393886
0.485529 0.206526 89.096488
0.133027 0.093408 89.086728
0.278943 0.158252 89.788847
0.446873 0.123145 89.271213
0.430789 0.739043 66.953250
0.068243 0.262395 81.545897
0.141895 0.023418 88.755281
0.255731 0.021532 88.905747
0.039399 0.241756 85.859757
0.104399 0.159505 89.186181
0.160270 0.154802 89.394231
0.532062 0.050522 88.704296
0.372279 0.848563 69.125092
0.300022 0.055997 89.143973
0.324836 0.708967 65.645744
0.420542 0.890125 65.930713
0.405342 0.168328 89.554459
0.569347 0.171353 88.903349
0.368042 0.060711 89.129713
0.463820 0.086073 89.063225
0.504855 0.018327 88.621813
0.000000 0.083751 88.609121
0.338075 0.666571 65.351071
0.189459 0.224126 88.211447
0.000000 0.000000 88.278527
0.195413 0.000000 88.709414
0.410266 0.794177 68.526411
0.479464 0.887878 64.452316
0.395367 0.232093 87.360412
0.070816 0.177449 89.068892
0.074834 0.036063 88.657244
0.510698 0.105244 88.991594
0.351077 0.187224 89.793039
0.382091 0.582482 64.250083
0.449137 0.229715 87.597997
0.378998 0.113064 89.417996
0.542197 0.158747 89.000490
0.366741 0.189854 89.728253
0.010832 0.148990 88.801351
0.445449 0.611105 64.213709
0.258160 0.178708 89.819993
0.512616 0.304814 64.441528
0.428905 0.181883 89.476196
0.345325 0.750298 66.999124
0.473761 0.043413 88.827503
0.475824 0.175804 89.283216
0.000000 0.053168 88.502691
0.106738 0.126141 89.120124
0.358766 0.112331 89.454461
0.413556 0.601645 64.560012
0.324993 0.126635 89.589212
0.033000 0.203608 88.854447
0.295642 0.147292 89.735216
0.227627 0.019868 88.871017
0.235440 0.157695 89.672684
0.309396 0.000000 88.780370
0.219752 0.000000 88.738350
0.177222 0.263202 81.367041
0.352806 0.249059 84.674198
0.216930 0.241061 86.095244
0.401893 0.154802 89.534298
0.596187 0.085550 88.628290
0.539482 0.270911 79.077756
0.295374 0.115634 89.530203
0.363631 0.898086 64.483074
0.324685 0.219362 88.687414
0.462610 0.257679 82.763539
0.353318 0.800715 67.968913
0.149803 0.260292 82.122760
0.389315 0.753802 68.024656
0.067579 0.000000 88.459604
0.559752 0.261841 81.678138
0.246862 0.087835 89.315618
0.415278 0.047540 88.976378
0.513050 0.255960 83.145058
0.101174 0.203029 89.119884
0.269204 0.249582 84.573296
0.264647 0.205954 89.503589
0.296831 0.000000 88.780896
0.153026 0.126421 89.282924
0.319187 0.028097 88.960195
0.561275 0.000000 88.385484
