# gen=10 CA size=102
# x0..x(D-1) consensus
0.688031 0.939833 21.696816
0.728747 0.865579 21.696816
0.580843 0.739972 21.696816
0.775566 0.847428 21.696816
0.751420 0.958254 21.696816
0.610166 0.580199 21.696816
0.575977 0.851715 21.696816
0.322021 0.833491 26.763550
0.702012 0.704583 21.673935
0.457380 0.970728 23.972707
0.848885 0.853099 26.477129
0.824925 0.618437 21.673935
0.698234 0.997831 21.696816
0.707417 0.636303 21.673935
0.721845 0.671030 21.673935
0.766406 0.675682 21.673935
0.843570 0.971999 21.673935
0.783895 0.887149 21.696816
0.839538 0.669916 21.673935
0.595365 0.630764 21.696816
0.454586 0.897365 32.417069
0.608200 0.502163 21.696816
0.594156 0.266589 27.796306
0.874741 0.606534 21.673935
0.846839 0.815083 29.280721
0.892560 0.455958 21.673935
0.788133 0.992446 21.696816
0.591761 0.682492 21.696816
0.134921 0.869308 71.087489
0.678328 0.817644 21.696816
0.881472 0.704165 21.673935
0.761578 0.562024 21.673935
0.164971 0.900563 25.121174
0.752855 0.736760 21.673935
0.747795 1.000000 21.696816
0.582343 0.773078 21.696816
0.691456 0.841582 21.696816
0.092362 0.858368 30.520142
0.804444 0.512907 21.673935
0.122517 0.884232 86.520027
0.809836 0.846707 21.696816
0.821350 0.796477 21.696816
0.365295 0.822996 21.837596
0.857456 0.727061 21.673935
0.752622 0.822624 21.696816
0.744094 0.624018 21.673935
0.449990 1.000000 23.836537
0.683016 0.897309 21.696816
0.716892 0.514638 21.673935
0.682672 0.744118 21.673935
0.843577 0.939038 21.673935
0.677564 0.620953 21.673935
0.575603 0.261934 26.977170
0.720454 0.895811 21.696816
0.685530 0.493093 21.673935
0.784571 0.955491 21.696816
0.787737 0.790906 21.696816
0.718872 0.946965 21.696816
0.883620 0.551987 21.673935
0.112323 0.833250 24.196132
0.674848 0.656431 21.673935
0.791641 0.477384 21.673935
0.783872 0.722506 21.673935
0.576788 0.591908 21.696816
0.607307 0.458302 21.696816
0.788730 0.654601 21.673935
0.680043 0.536114 21.673935
0.818341 1.000000 21.673935
0.762477 0.912347 21.696816
0.808224 0.584614 21.673935
0.673168 0.973638 21.696816
0.813156 0.447741 21.673935
0.723779 0.748892 21.673935
0.478346 0.872942 22.524198
0.837112 0.519686 21.673935
0.884759 0.644961 21.673935
0.809495 0.924104 21.696816
0.731837 0.550055 21.673935
0.699454 0.570142 21.673935
0.816661 0.744417 21.673935
0.896742 0.519328 21.673935
0.819026 0.887031 21.696816
0.792462 0.558521 21.673935
0.775007 0.762767 21.673935
0.696391 0.439607 21.673935
0.722776 0.830972 21.696816
0.865484 0.790715 25.328781
0.578718 0.709755 21.696816
0.752696 0.522437 21.673935
0.586555 0.551799 21.696816
0.804653 0.699250 21.673935
0.147686 0.819287 22.074395
0.507454 0.891048 21.696816
0.466798 0.953249 22.539063
0.123154 0.941363 30.984095
0.764063 0.461066 21.673935
0.314564 0.865459 23.782096
0.496429 0.940242 21.696816
0.582317 0.440540 21.696816
0.688304 0.783051 21.673935
0.335994 0.800473 22.478376
0.728496 0.482852 21.673935
