# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.573432 0.744524 0.644617 89.793197 89.806502 89.793197
0.570657 0.743887 0.643567 89.976122 89.976341 89.976122
0.147341 0.229407 0.617011 71.998554 72.467106 71.998554
0.148405 0.231772 0.620567 72.113144 72.751135 72.113144
0.146194 0.228754 0.659810 71.444387 70.719434 70.719434
0.146078 0.232063 0.680196 70.118453 70.186090 70.118453
0.148031 0.235199 0.684235 69.688019 69.676203 69.676203
0.228694 0.665748 0.457783 65.215279 64.993688 64.993688
0.603119 0.788569 0.195067 64.544316 64.498727 64.498727
0.148184 0.230895 0.621440 72.244163 72.552922 72.244163
0.147857 0.229777 0.619520 72.417273 72.403989 72.403989
0.228702 0.656395 0.436839 64.712387 64.768342 64.712387
0.227997 0.661788 0.452204 65.225188 64.902202 64.902202
0.217398 0.676211 0.506019 64.951832 65.056702 64.951832
0.153976 0.230338 0.601678 72.334817 71.985873 71.985873
0.151333 0.232982 0.606512 72.411619 72.338904 72.338904
0.225860 0.664653 0.462262 65.189506 65.058964 65.058964
0.217338 0.669437 0.496691 65.225417 64.939947 64.939947
0.149072 0.230063 0.635963 72.341088 71.722014 71.722014
0.145445 0.228871 0.628550 71.951750 72.210537 71.951750
0.151039 0.234126 0.605541 72.352717 72.328995 72.328995
0.229290 0.648610 0.421853 64.413937 64.325129 64.325129
0.148719 0.231777 0.625888 72.084410 72.526057 72.084410
0.596152 0.790783 0.213491 64.314074 64.286459 64.286459
0.140242 0.230564 0.717047 67.972970 67.766673 67.766673
0.211175 0.675056 0.522748 64.791993 64.605744 64.605744
0.602035 0.787109 0.199342 64.579626 64.626017 64.579626
0.222955 0.667380 0.476712 65.314295 65.070031 65.070031
0.151425 0.231730 0.608673 72.519030 72.381963 72.381963
0.144837 0.227115 0.630741 72.151288 71.812770 71.812770
0.144856 0.227680 0.641597 71.812938 71.508291 71.508291
0.234104 0.650115 0.414705 64.704574 64.059516 64.059516
0.232761 0.662645 0.442071 65.037608 64.732407 64.732407
0.214757 0.652941 0.474205 64.957663 64.704596 64.704596
0.150911 0.231973 0.619530 72.634324 72.232432 72.232432
0.601603 0.792546 0.195863 64.700311 64.294951 64.294951
0.590066 0.816081 0.191661 63.871512 64.086510 63.871512
0.218472 0.650447 0.459445 64.941430 64.654285 64.654285
0.605480 0.777095 0.205245 64.765011 64.597271 64.597271
0.156235 0.228704 0.594562 71.517316 71.516980 71.516980
0.146239 0.229243 0.638390 71.849880 71.809660 71.809660
0.226010 0.665898 0.464263 65.227943 65.081708 65.081708
0.226243 0.662232 0.456784 65.135855 64.988108 64.988108
0.220744 0.642350 0.435906 64.359038 64.346406 64.346406
0.149472 0.230943 0.619281 72.554473 72.456821 72.456821
0.150365 0.233342 0.628504 72.039907 71.975066 71.975066
0.156228 0.227328 0.593158 71.456044 71.207172 71.207172
0.147074 0.229495 0.625635 72.231529 72.241785 72.231529
0.594755 0.809756 0.188462 64.195555 64.084773 64.084773
0.594211 0.791592 0.214511 64.063632 64.522596 64.063632
0.587788 0.827747 0.180228 63.438728 63.589588 63.438728
0.147541 0.232234 0.661152 70.932102 71.186185 70.932102
0.150419 0.232614 0.616288 72.438958 72.375843 72.375843
0.152759 0.234363 0.601007 71.897886 71.967727 71.897886
0.595197 0.792694 0.213916 64.274120 64.215473 64.215473
0.610052 0.782829 0.191912 64.180392 63.820373 63.820373
0.233453 0.653412 0.417628 64.430647 64.374312 64.374312
0.226574 0.665457 0.460533 65.105460 65.109659 65.105460
0.608118 0.770923 0.202432 64.662507 64.939260 64.662507
0.593175 0.807852 0.197462 64.197882 64.104850 64.104850
0.226891 0.665596 0.460326 65.147041 65.094329 65.094329
0.150518 0.233782 0.604785 72.106417 72.503458 72.106417
0.604940 0.773641 0.208415 64.554319 64.475704 64.475704
0.222548 0.661523 0.464626 64.992132 65.052776 64.992132
0.153348 0.231628 0.600453 72.076832 72.059500 72.059500
0.219000 0.652535 0.458807 64.762087 64.808918 64.762087
0.222495 0.664097 0.471218 65.193091 65.044775 65.044775
0.229340 0.650671 0.424147 64.396594 64.462206 64.396594
0.145501 0.231216 0.660378 70.740398 71.269891 70.740398
0.225114 0.668593 0.472469 65.326919 65.111306 65.111306
0.232406 0.642676 0.401670 63.892531 63.730232 63.730232
0.223115 0.649852 0.442235 64.643649 64.638129 64.638129
0.149964 0.233496 0.616262 72.139897 72.404743 72.139897
0.147033 0.232300 0.663441 70.747763 71.134174 70.747763
0.228976 0.660298 0.443108 64.845961 64.922488 64.845961
0.610505 0.774645 0.196993 64.377299 64.349887 64.349887
0.215444 0.662790 0.487646 64.951828 64.955411 64.951828
0.147746 0.229423 0.619742 72.370330 72.330968 72.330968
0.606197 0.778675 0.202365 64.880785 64.473146 64.473146
0.201385 0.673560 0.758053 56.748358 57.076497 56.748358
0.147964 0.231625 0.661692 71.144427 70.984430 70.984430
0.226380 0.667040 0.467322 65.425934 65.032285 65.032285
0.595842 0.801908 0.199456 64.404422 64.140886 64.140886
0.202907 0.635259 0.475148 64.035741 64.064356 64.035741
0.150074 0.232177 0.609529 72.292630 72.657829 72.292630
0.231114 0.648324 0.416606 64.386262 64.192706 64.192706
0.601255 0.784985 0.204372 64.513791 64.675926 64.513791
0.229600 0.631382 0.386402 62.924447 63.044711 62.924447
0.606226 0.775034 0.204934 64.738757 64.696637 64.696637
0.597764 0.786978 0.212436 64.330057 64.506455 64.330057
0.136309 0.224861 0.695819 69.058454 68.848422 68.848422
0.238181 0.643280 0.382314 63.224012 63.279267 63.224012
0.149927 0.231288 0.626890 72.438003 72.217406 72.217406
0.235878 0.647445 0.402900 64.285322 63.778123 63.778123
0.203751 0.684323 0.726559 57.261249 57.276722 57.261249
0.130279 0.219530 0.684518 69.071174 69.145201 69.071174
0.193606 0.688353 0.711778 57.367683 57.302904 57.302904
0.229713 0.680434 0.503574 64.256404 64.261695 64.256404
0.223110 0.646045 0.436420 64.564794 64.437343 64.437343
0.597142 0.798254 0.198391 64.378513 64.400638 64.378513
0.150173 0.231867 0.613602 72.597639 72.568897 72.568897
0.150444 0.232116 0.619061 72.508922 72.344453 72.344453
0.218636 0.674520 0.501127 65.149787 65.036954 65.036954
0.232957 0.656000 0.421019 64.314611 64.598440 64.314611
0.147254 0.231224 0.684710 70.414681 69.603085 69.603085
0.236680 0.660929 0.428330 64.575943 64.462044 64.462044
0.144295 0.228078 0.663125 71.090433 70.630714 70.630714
0.205888 0.691522 0.710048 57.084449 57.207205 57.084449
0.155867 0.227893 0.592548 71.339774 71.407920 71.339774
0.606399 0.771758 0.206466 64.596444 64.578649 64.578649
0.224358 0.664056 0.463537 65.006580 65.122901 65.006580
0.223989 0.665175 0.467344 65.087825 65.124788 65.087825
0.216892 0.669764 0.499354 65.276171 64.882738 64.882738
0.144575 0.227524 0.630847 72.003612 71.934310 71.934310
0.223791 0.659426 0.458829 65.078895 64.936139 64.936139
0.199616 0.622440 0.464129 63.502757 63.520676 63.502757
0.236630 0.653016 0.407196 64.221429 64.138202 64.138202
0.229925 0.652680 0.430866 64.921980 64.445755 64.445755
0.594072 0.794143 0.212313 64.117890 64.441745 64.117890
0.147860 0.229647 0.638709 72.110133 71.677951 71.677951
0.970883 0.517738 0.370381 49.532973 38.659741 38.659741
0.318393 0.722726 0.762561 46.587411 51.193795 46.587411
0.723988 0.921202 0.776600 0.001564 0.000340 0.000340
0.762785 0.573500 0.643651 0.007847 0.003280 0.003280
0.184306 0.401670 0.170093 37.009569 50.028000 37.009569
0.663428 0.099900 0.994485 42.529026 43.965235 42.529026
0.368853 0.459431 0.116093 37.009569 50.028000 37.009569
0.953294 0.356490 0.131225 49.532973 70.151137 49.532973
0.485738 0.706514 0.156773 49.532973 69.592813 49.532973
0.925162 0.918267 0.547738 0.000385 0.000211 0.000211
0.523129 0.564005 0.448172 49.532973 38.659741 38.659741
0.219607 0.762333 0.050187 42.323423 50.028000 42.323423
0.353547 0.608665 0.192274 50.735704 50.028000 50.028000
0.872966 0.117309 0.281309 64.239601 49.624529 49.624529
0.893594 0.572822 0.393554 49.532973 38.659741 38.659741
0.903764 0.816880 0.438105 49.861716 38.659741 38.659741
0.028772 0.918029 0.528527 42.323423 58.288511 42.323423
0.912481 0.598558 0.569258 0.000385 0.000211 0.000211
0.185125 0.211687 0.603138 72.628840 63.112834 63.112834
0.185694 0.909286 0.519382 42.323423 70.518701 42.323423
0.837875 0.484517 0.229033 49.532973 38.659741 38.659741
0.693248 0.126637 0.385921 53.663215 49.295452 49.295452
0.391458 0.976643 0.465216 42.323423 50.028000 42.323423
0.942962 0.262485 0.134495 42.529026 64.654256 42.529026
0.026750 0.751466 0.941809 42.323423 45.351295 42.323423
1.000000 0.415834 0.145519 49.532973 62.489809 49.532973
0.936718 0.607742 0.735613 0.000385 0.000211 0.000211
0.336035 0.951470 0.109327 42.323423 50.028000 42.323423
0.087821 0.684721 0.827057 43.633428 54.446418 43.633428
0.438622 0.106068 0.393928 42.572004 43.965235 42.572004
0.497370 0.000000 0.650992 42.529026 43.965235 42.529026
0.000000 0.777653 0.265648 42.323423 52.551464 42.323423
0.692835 0.399736 0.821631 0.000385 47.499073 0.000385
0.741627 0.326882 0.000000 49.532973 50.066772 49.532973
0.763209 0.293515 0.812824 42.529026 51.965661 42.529026
0.868279 0.077515 0.643603 49.963054 45.289578 45.289578
0.109949 0.863918 0.311118 42.323423 67.259395 42.323423
0.996215 0.864385 0.034427 49.532973 38.659741 38.659741
0.315113 0.163986 0.574224 52.957102 51.047116 51.047116
0.015125 0.045890 0.429836 37.009569 51.047116 37.009569
0.219360 0.655598 0.464559 64.963772 64.854416 64.854416
0.880063 0.867789 0.641984 0.000385 0.000211 0.000211
0.644025 0.789002 0.582819 2.608310 4.011424 2.608310
0.364573 0.727251 0.856781 42.323423 46.934868 42.323423
0.869592 0.000000 0.346456 70.475010 49.295452 49.295452
0.093040 0.528968 0.580097 42.323423 45.000754 42.323423
0.799242 0.345399 0.112858 49.532973 66.187796 49.532973
0.877807 0.997675 0.724381 0.000385 0.000211 0.000211
0.212194 0.644857 0.416911 60.449771 65.743338 60.449771
0.262683 0.654270 0.301864 56.125956 55.712834 55.712834
0.021447 0.620252 0.695038 42.323423 45.000754 42.323423
0.881483 0.000000 0.301722 70.818878 49.295452 49.295452
0.449557 0.117562 0.861398 42.529026 43.965235 42.529026
0.484330 0.658042 0.000000 49.532973 51.133795 49.532973
0.563933 0.330310 0.453015 49.532973 51.903194 49.532973
0.516629 0.800567 0.484319 49.532973 38.659741 38.659741
0.541343 0.949865 0.839811 0.000385 0.000211 0.000211
0.166904 0.932991 0.936526 42.323423 57.094602 42.323423
0.346822 0.611846 0.207311 52.319643 50.077110 50.077110
0.007337 0.581828 0.232686 42.323423 50.377379 42.323423
0.000000 0.981841 0.638487 42.323423 45.188748 42.323423
0.674513 0.441013 0.614265 0.002585 0.000507 0.000507
0.255108 0.086818 0.365580 37.009569 51.047116 37.009569
1.000000 0.000000 0.093278 55.002187 49.295452 49.295452
1.000000 0.000000 0.422317 56.397309 43.965235 43.965235
0.556063 0.423089 0.261167 49.532973 49.295452 49.295452
0.568517 0.809419 0.190185 60.139249 68.753929 60.139249
0.627793 0.478102 0.361316 49.532973 38.659741 38.659741
0.261039 0.453949 0.264697 37.009569 50.028000 37.009569
0.147357 0.240419 0.737966 66.253240 64.908318 64.908318
0.694763 0.923169 0.429483 49.532973 38.659741 38.659741
0.403163 0.746810 0.000000 42.323423 50.028000 42.323423
0.679660 0.661956 0.152397 51.817916 52.464274 51.817916
0.464900 0.281547 0.753555 42.529026 43.965235 42.529026
0.169784 0.372120 0.519966 37.598046 50.028000 37.598046
0.278222 0.082758 0.049850 37.009569 51.047116 37.009569
0.723407 0.000000 0.513787 50.789181 43.965235 43.965235
0.784143 0.698079 0.779439 0.001530 0.001936 0.001530
0.525367 0.300510 1.000000 42.529026 43.965235 42.529026
0.573990 0.045112 0.162163 43.886158 49.295452 43.886158
0.096135 0.884921 0.605045 42.323423 49.456942 42.323423
0.296971 0.575870 0.063255 42.323423 50.028000 42.323423
0.883141 0.253213 0.000000 42.529026 50.986968 42.529026
0.587834 0.870993 0.115350 55.999292 56.560863 55.999292
0.070214 0.401059 0.723608 37.009569 45.000754 37.009569
0.791705 0.000000 0.412332 60.444406 43.965235 43.965235
0.040815 0.453099 0.720193 37.009569 45.000754 37.009569
0.306455 0.136669 0.730889 58.415827 51.047116 51.047116
0.539607 0.316239 0.026879 49.532973 49.295452 49.295452
0.540233 0.616981 0.099601 49.532973 53.513726 49.532973
1.000000 0.000000 0.281633 58.376621 49.295452 49.295452
0.861704 0.419233 0.116926 49.532973 60.326118 49.532973
0.773802 0.331389 0.348833 49.532973 54.871951 49.532973
0.591381 0.750446 0.639854 80.082193 75.924288 75.924288
0.407547 0.608200 0.423405 53.493720 50.028000 50.028000
0.837959 0.315725 0.184680 49.532973 82.510584 49.532973
0.547486 0.160004 0.687235 42.529026 43.965235 42.529026
0.177792 0.553583 0.037451 42.323423 50.028000 42.323423
0.977336 0.242997 0.622650 42.529026 53.959040 42.529026
0.297254 0.952622 0.724094 42.323423 57.452828 42.323423
0.868838 0.024419 0.898221 42.529026 43.965235 42.529026
0.379980 0.445756 0.142219 37.009569 50.028000 37.009569
0.336208 0.269037 0.203007 37.009569 51.047116 37.009569
0.853182 0.613518 0.641073 0.000388 0.000211 0.000211
0.322551 0.584492 0.634413 64.395078 45.000754 45.000754
0.815087 0.163269 0.979569 42.529026 43.965235 42.529026
0.094999 0.414862 0.146420 37.009569 50.028000 37.009569
0.663609 0.099891 0.057940 50.839680 49.295452 49.295452
0.922713 0.985797 0.382658 51.635081 38.659741 38.659741
0.801424 0.771634 0.336317 63.297404 38.659741 38.659741
0.822146 0.865185 0.885773 0.000385 0.000211 0.000211
0.189496 0.219286 0.457251 54.741095 56.320588 54.741095
0.268123 0.663647 0.432505 64.556690 60.625323 60.625323
0.838890 0.651350 0.554221 0.000601 0.000211 0.000211
0.836701 0.151770 0.223980 53.529053 53.629298 53.529053
0.130674 0.970192 0.023754 42.323423 50.028000 42.323423
0.772097 0.793620 0.208468 72.552946 40.894032 40.894032
0.996402 0.999331 0.270260 52.505065 38.659741 38.659741
1.000000 0.110738 0.376833 52.482390 49.295452 49.295452
0.911362 0.567500 0.014771 49.532973 38.659741 38.659741
0.086558 0.280019 0.035033 37.009569 51.047116 37.009569
0.446011 0.246065 0.503925 42.529026 43.965235 42.529026
0.833503 0.140080 0.370342 54.124443 49.295452 49.295452
0.732609 0.770653 0.766886 0.007114 0.010849 0.007114
0.187591 0.731336 0.916437 44.375417 54.036228 44.375417
0.875366 0.947344 0.602195 0.000385 0.000225 0.000225
0.981723 0.131672 0.813060 42.529026 43.965235 42.529026
0.859935 0.672185 0.349800 49.532973 38.659741 38.659741
0.345561 0.340803 0.075275 37.009569 50.028000 37.009569
0.171792 0.397568 0.021115 37.009569 50.028000 37.009569
0.179538 0.275850 0.319896 41.486376 52.908863 41.486376
1.000000 0.089386 0.189109 57.940883 49.295452 49.295452
0.152722 0.692686 0.357006 45.159528 74.524662 45.159528
0.417785 0.949663 0.312783 42.323423 38.954138 38.954138
0.320038 0.512588 0.521556 69.254048 50.186751 50.186751
0.500210 0.399228 0.119121 49.532973 49.295452 49.295452
