# gen=10 CA size=67
# x0..x(D-1) consensus
0.207058 0.739547 89.984656
0.697861 0.226108 77.535540
0.739597 0.183271 80.503876
0.751431 0.200128 79.348425
0.809618 0.725930 42.168171
0.217872 0.718788 80.612150
0.193520 0.753580 83.726722
0.219752 0.749507 81.359669
0.791135 0.704296 44.244703
0.716177 0.204689 89.187177
0.793636 0.734419 47.688806
0.784182 0.727465 41.394191
0.789786 0.670708 39.152025
0.153140 0.800037 32.627320
0.792126 0.176245 47.074615
0.253632 0.717734 66.994830
0.167287 0.757652 72.195086
0.710797 0.246873 43.145358
0.227148 0.284891 32.299058
0.779689 0.162969 55.559577
0.831481 0.176139 21.754691
0.164022 0.257295 28.330803
0.775682 0.817149 32.971568
0.185070 0.779958 58.908247
0.644650 0.173872 20.769958
0.792220 0.648448 31.767580
0.214553 0.191203 55.978191
0.239176 0.253563 28.531543
0.151508 0.725801 51.180337
0.115386 0.726771 29.001619
0.740358 0.741950 21.570878
0.682861 0.205326 69.346028
0.186344 0.693779 38.409144
0.723710 0.172214 57.938252
0.704947 0.192194 78.159590
0.795643 0.202947 41.173380
0.796907 0.769845 44.173939
0.664399 0.247380 52.198138
0.282979 0.697192 39.461473
0.812331 0.688627 32.426596
0.797647 0.797314 38.895036
0.202682 0.226382 48.143265
0.166041 0.195352 34.496304
0.283956 0.753554 36.228766
0.233978 0.202947 36.899747
0.808552 0.870136 22.073984
0.763266 0.216986 61.240333
0.767192 0.690197 29.802179
0.193113 0.272011 36.442854
0.780769 0.621702 26.993856
0.191367 0.333985 22.108902
0.831203 0.756552 27.680535
0.226955 0.692371 53.345984
0.760793 0.795749 27.923093
0.638899 0.208825 33.003471
0.810328 0.132377 27.337216
0.239313 0.131716 24.692725
0.246143 0.779473 33.875706
0.292209 0.732440 35.804207
0.142972 0.700569 25.163417
0.772026 0.853795 22.249952
0.828656 0.808412 25.143814
0.154496 0.221903 28.840573
0.623751 0.260455 24.087949
0.811543 0.621544 20.032225
0.843226 0.715071 21.691066
0.119525 0.764887 37.515882
