# Final mediating pop (post Phase 4)
# x0..x(D-1) f0 f1 consensus
0.282066 0.826397 0.690082 89.914972 89.867315 89.867315
0.281780 0.825370 0.690072 89.971171 89.934789 89.934789
0.284560 0.824119 0.654743 89.016996 88.164165 88.164165
0.245428 0.139794 0.684799 89.948045 89.896395 89.896395
0.284179 0.825445 0.597381 78.701133 76.888470 76.888470
0.247111 0.142015 0.676882 89.778677 89.518441 89.518441
0.246085 0.145661 0.676115 89.649236 89.250474 89.250474
0.284470 0.823519 0.689556 89.993168 89.984035 89.984035
0.245013 0.144212 0.686007 89.986771 89.973745 89.973745
0.245695 0.141560 0.685205 89.982133 89.960885 89.960885
0.245691 0.142959 0.682324 89.977871 89.954633 89.954633
0.282239 0.824579 0.689860 89.992247 89.975384 89.975384
0.246075 0.143022 0.688081 89.970055 89.927668 89.927668
0.283928 0.823434 0.693338 89.966446 89.913580 89.913580
0.245447 0.140785 0.683448 89.947856 89.899109 89.899109
0.283088 0.770686 0.684904 79.234504 78.490107 78.490107
0.282670 0.825432 0.689641 89.981447 89.963527 89.963527
0.280770 0.790894 0.686024 79.803297 80.674189 79.803297
0.283456 0.826265 0.690622 89.945108 89.928885 89.928885
0.280772 0.825574 0.690574 89.947042 89.880877 89.880877
0.283035 0.820942 0.688127 89.926668 89.880658 89.880658
0.284193 0.822283 0.687664 89.961507 89.930350 89.930350
0.285207 0.823853 0.688146 89.981344 89.936373 89.936373
0.875494 0.411891 0.787221 74.013246 44.036488 44.036488
0.283029 0.824260 0.685927 89.982868 89.952229 89.952229
0.244570 0.143532 0.687384 89.981983 89.962205 89.962205
0.246645 0.141918 0.686359 89.958786 89.899920 89.899920
0.283075 0.824092 0.682366 89.952649 89.881537 89.881537
0.285587 0.824252 0.687545 89.980057 89.915964 89.915964
0.244937 0.143495 0.677965 89.917557 89.848458 89.848458
0.283000 0.823339 0.687989 89.978595 89.951700 89.951700
0.244575 0.140159 0.575525 69.879108 64.133961 64.133961
0.283401 0.823267 0.689496 89.991778 89.985054 89.985054
0.283164 0.819558 0.629095 83.851431 83.441911 83.441911
0.280837 0.826003 0.689489 89.933241 89.871916 89.871916
0.283595 0.826524 0.691713 89.910964 89.883324 89.883324
0.284323 0.824835 0.625833 85.845516 83.916399 83.916399
0.282654 0.823838 0.627724 85.225100 84.478653 84.478653
0.245045 0.142907 0.680957 89.974682 89.955500 89.955500
0.244412 0.142720 0.686446 89.992542 89.983623 89.983623
0.862272 0.443085 0.787020 74.410423 50.326760 50.326760
0.865691 0.330726 0.785685 47.324846 32.302751 32.302751
0.245488 0.144810 0.655870 87.768162 87.129516 87.129516
0.284477 0.819270 0.598256 77.035267 76.915314 76.915314
0.327595 0.825803 0.657474 84.544413 75.134139 75.134139
0.865109 0.468744 0.787195 59.290794 56.845904 56.845904
0.285139 0.824843 0.683668 89.940696 89.838733 89.838733
0.244111 0.141598 0.631252 82.271126 81.017557 81.017557
0.866814 0.414211 0.758511 64.113523 39.022515 39.022515
0.270934 0.142903 0.685836 87.949667 85.391690 85.391690
0.283106 0.825339 0.656245 88.808111 88.083953 88.083953
0.245475 0.144195 0.684356 89.979909 89.956927 89.956927
0.279831 0.823841 0.690682 89.965354 89.890501 89.890501
0.284613 0.818849 0.517131 61.761390 55.447944 55.447944
0.863530 0.329798 0.787873 44.904324 31.848682 31.848682
0.284365 0.823516 0.684761 89.959648 89.909996 89.909996
0.244145 0.141860 0.685485 89.983709 89.964544 89.964544
0.280568 0.823685 0.689435 89.975770 89.928836 89.928836
0.281010 0.721167 0.646896 40.569966 41.778126 40.569966
0.285630 0.823911 0.685269 89.950629 89.839463 89.839463
0.862563 0.440911 0.786808 74.481704 51.546851 51.546851
0.861323 0.384585 0.786809 58.188181 40.942295 40.942295
0.392145 0.789636 0.654889 40.704127 33.331388 33.331388
0.240459 0.140088 0.546278 62.957040 52.879473 52.879473
0.864792 0.468087 0.759890 49.871962 47.048702 47.048702
0.243435 0.144662 0.654284 87.677116 86.910686 86.910686
0.200375 0.825683 0.669575 79.956663 55.880347 55.880347
0.283225 0.821400 0.574367 69.470436 70.734388 69.470436
0.247014 0.142140 0.625254 81.548302 81.110018 81.110018
0.864679 0.383813 0.686845 28.457926 21.172004 21.172004
0.285215 0.826240 0.689213 89.930858 89.872541 89.872541
0.310103 0.704371 0.573762 25.913078 21.099817 21.099817
0.245582 0.143110 0.677829 89.910837 89.826047 89.826047
0.245198 0.142715 0.684635 89.997702 89.995216 89.995216
0.283381 0.825211 0.653257 88.974057 87.781502 87.781502
0.245523 0.140866 0.682994 89.940163 89.884055 89.884055
0.863058 0.440434 0.787727 74.676693 51.265744 51.265744
0.327572 0.823366 0.686412 87.922089 81.638927 81.638927
0.282823 0.820442 0.574862 69.648064 69.550711 69.550711
0.278987 0.821325 0.545055 62.471266 62.774557 62.471266
0.440193 0.807259 0.645265 36.715427 19.085939 19.085939
0.244731 0.140099 0.682606 89.919637 89.850354 89.850354
0.284005 0.824596 0.687861 89.993431 89.985018 89.985018
0.246124 0.142269 0.686139 89.979641 89.951434 89.951434
0.282747 0.822112 0.689260 89.965912 89.935844 89.935844
0.864552 0.358277 0.786785 54.474704 37.392251 37.392251
0.150664 0.789622 0.592154 41.573235 15.961542 15.961542
0.892185 0.413887 0.786024 56.795861 41.243119 41.243119
0.328539 0.823220 0.432621 49.976133 21.586439 21.586439
0.880066 0.413470 0.787934 69.913655 42.519282 42.519282
0.282986 0.822425 0.691320 89.963097 89.927299 89.927299
0.135504 0.825800 0.681298 47.605540 32.036983 32.036983
0.284741 0.824414 0.628721 84.999330 84.461934 84.461934
0.246338 0.143145 0.684909 89.990040 89.971799 89.971799
0.243413 0.141816 0.676750 89.805207 89.605259 89.605259
0.869476 0.466176 0.783217 69.715799 50.949840 50.949840
0.247214 0.143292 0.685486 89.972253 89.920095 89.920095
0.864059 0.248221 0.788146 27.696703 20.372474 20.372474
0.282889 0.825415 0.601968 76.893712 78.062246 76.893712
0.307586 0.690335 0.632113 22.916206 19.106228 19.106228
0.244765 0.139212 0.547959 66.511258 54.514272 54.514272
0.244686 0.140146 0.685759 89.957005 89.916957 89.916957
0.878784 0.412398 0.773911 68.214581 39.260227 39.260227
0.866027 0.358499 0.786845 55.408598 37.005770 37.005770
0.872379 0.470270 0.785812 59.572823 53.780552 53.780552
0.282047 0.821760 0.491445 68.081394 45.500966 45.500966
0.866628 0.383618 0.700583 35.156993 22.834128 22.834128
0.282656 0.827500 0.690482 89.765272 89.691487 89.691487
0.904992 0.440950 0.758777 38.599261 35.238291 35.238291
0.248926 0.079269 0.684114 72.130252 62.932430 62.932430
0.870220 0.441763 0.788099 78.632499 49.527155 49.527155
0.287283 0.823511 0.597859 77.940023 75.927304 75.927304
0.282716 0.823077 0.689165 89.981090 89.958567 89.958567
0.864999 0.438646 0.788483 75.739346 49.870597 49.870597
0.284046 0.788554 0.546739 47.296071 48.476086 47.296071
0.863279 0.249712 0.788309 27.595069 19.980473 19.980473
0.183366 0.782628 0.487993 31.622522 12.344445 12.344445
0.241270 0.142943 0.684703 89.965608 89.904156 89.904156
0.282675 0.822866 0.602218 76.962631 77.978392 76.962631
0.284092 0.816476 0.462222 61.300735 39.053992 39.053992
0.297427 0.809261 0.688710 87.936313 84.001893 84.001893
0.422412 0.826677 0.659281 53.308950 22.192904 22.192904
0.057620 0.418044 0.371828 0.550368 0.173741 0.173741
0.403298 0.463075 0.467492 0.550368 0.173741 0.173741
0.290701 0.149263 0.694856 79.785987 61.611842 61.611842
0.761887 0.764005 0.899412 4.333463 3.817282 3.817282
0.644249 0.508634 0.914907 0.550368 3.817282 0.550368
0.856962 0.312405 0.207014 2.291451 0.156807 0.156807
1.000000 0.125363 0.950856 2.033608 3.817282 2.033608
0.862888 0.305130 0.724181 21.352637 12.667191 12.667191
0.131238 0.123123 0.675611 51.528671 23.470146 23.470146
0.989653 0.470899 0.310129 2.178518 0.156807 0.156807
0.575083 0.869102 0.872321 4.333463 3.817282 3.817282
0.413066 0.173055 0.485006 0.550368 0.173741 0.173741
0.895949 0.584547 0.893872 1.741005 3.817282 1.741005
0.499425 0.217122 0.132473 0.550368 0.861143 0.550368
0.995763 0.568739 0.819960 1.741005 27.584971 1.741005
0.288515 0.231453 0.299948 0.550368 0.173741 0.173741
0.686276 0.868162 0.699380 4.333463 3.817282 3.817282
0.018136 0.907950 0.836589 4.333463 0.173741 0.173741
0.638090 0.667597 0.231491 4.333463 0.156807 0.156807
0.893001 0.332132 0.792703 24.269872 26.246825 24.269872
0.259617 0.821239 0.688994 88.450847 84.137657 84.137657
0.810324 0.817405 0.711244 1.741005 3.817282 1.741005
0.626104 0.476068 0.716219 0.550368 3.817282 0.550368
0.273271 0.752658 0.577740 36.585943 31.347702 31.347702
0.481626 0.922504 0.783206 4.333463 0.173741 0.173741
0.127793 0.405046 0.343520 0.550368 0.173741 0.173741
0.237790 0.116369 0.628098 70.909164 60.707661 60.707661
0.823833 0.812146 0.309729 1.020151 0.156807 0.156807
0.459139 0.929196 0.222534 4.333463 0.173741 0.173741
0.716524 0.043300 0.561928 0.550368 3.817282 0.550368
0.915322 0.000000 1.000000 2.033608 3.817282 2.033608
0.302063 0.728975 0.224896 4.333463 0.173741 0.173741
0.060491 0.389248 0.106453 0.550368 0.861143 0.550368
0.220674 0.196158 0.984360 0.550368 0.173741 0.173741
0.111733 0.193744 0.833579 0.550368 0.173741 0.173741
0.907123 0.275061 0.734363 13.222992 11.908581 11.908581
0.362757 0.236800 0.212794 0.550368 0.173741 0.173741
0.295848 0.792515 0.508619 36.417322 13.920511 13.920511
0.281531 0.805218 0.638224 79.116687 70.664360 70.664360
0.898408 0.470604 0.704092 12.920759 20.047108 12.920759
0.954344 0.062459 0.170955 2.033608 0.156807 0.156807
0.472909 0.494657 0.908413 0.550368 0.173741 0.173741
0.248494 0.212340 0.384254 0.550368 0.173741 0.173741
0.155869 0.684101 0.051067 4.899765 11.414990 4.899765
0.848595 0.148428 0.947699 2.033608 3.817282 2.033608
0.587439 0.654728 0.369854 4.384129 0.156807 0.156807
0.598473 0.476417 0.705354 0.550368 4.227403 0.550368
0.280632 0.769781 0.609667 63.893199 44.339422 44.339422
0.358065 0.393695 0.185847 0.550368 0.173741 0.173741
0.872660 0.433070 0.709904 50.581457 14.110880 14.110880
0.609336 0.447735 0.917935 0.550368 3.817282 0.550368
0.281743 0.126399 0.608186 61.195989 37.397933 37.397933
0.457532 0.428408 0.258293 0.550368 0.173741 0.173741
0.816676 0.529842 0.254602 1.020151 0.156807 0.156807
0.415658 0.855631 0.926383 4.333463 0.173741 0.173741
0.352107 0.714430 0.541069 15.574435 2.398453 2.398453
0.309385 0.732917 0.591462 40.412182 12.470762 12.470762
0.481967 0.371631 0.398071 0.550368 0.173741 0.173741
0.363430 0.375157 0.617508 0.550368 0.173741 0.173741
0.655315 0.593961 0.646892 4.333463 3.817282 3.817282
0.108104 0.144812 0.319638 1.857561 0.173741 0.173741
0.152459 0.385526 0.771115 0.550368 0.173741 0.173741
0.823974 0.825979 0.440617 1.020151 0.156807 0.156807
0.255855 0.741221 0.622936 44.293285 23.452984 23.452984
0.188684 0.037558 0.673819 26.317288 13.374649 13.374649
0.183500 0.788281 0.484701 23.857677 11.818565 11.818565
0.628859 0.272242 0.169919 0.550368 0.156807 0.156807
0.266622 0.702005 0.588631 22.084187 9.815780 9.815780
0.501903 0.933263 0.835666 4.333463 0.173741 0.173741
0.645948 0.323576 0.397703 0.550368 0.156807 0.156807
0.091860 0.591068 0.435853 0.550368 0.202373 0.202373
0.046863 0.915417 0.485975 4.333463 0.173741 0.173741
