# gen=0 CA size=18
# x0..x(D-1) consensus
0.150995 0.808658 89.376992
0.821989 0.202252 81.522693
0.872253 0.221816 39.302748
0.168212 0.713695 54.777967
0.187580 0.787732 71.096328
0.175185 0.799180 81.379775
0.794673 0.267787 61.323834
0.489876 0.497682 38.207765
0.815611 0.226903 88.059603
0.183794 0.751699 56.623130
0.498485 0.450200 21.962624
0.855729 0.252440 65.681625
0.123077 0.813728 82.367399
0.831481 0.176139 67.850520
0.754907 0.170704 25.941729
0.139061 0.755291 72.818313
0.485740 0.559855 53.817603
0.080806 0.739212 25.310792
