# gen=50 CA size=77
# x0..x(D-1) consensus
0.153809 0.815126 89.883176
0.817897 0.202716 83.325335
0.831367 0.234537 81.861677
0.152602 0.755505 79.523848
0.152247 0.791922 88.062599
0.152643 0.823131 89.807876
0.817031 0.246654 89.673283
0.491083 0.529463 54.875636
0.815611 0.226903 88.059603
0.154715 0.777491 83.008227
0.490037 0.450058 35.821795
0.819262 0.254285 89.706913
0.136815 0.821923 88.043372
0.816126 0.185987 72.018047
0.781694 0.178880 53.272531
0.133595 0.790339 80.348384
0.490183 0.553183 61.848345
0.125363 0.756973 63.542917
0.184049 0.819372 78.467871
0.829888 0.172693 65.968209
0.838779 0.201636 69.284381
0.802719 0.201485 70.604319
0.795121 0.243934 70.820190
0.072575 0.810570 53.863220
0.864938 0.250792 61.113680
0.188421 0.730697 54.199353
0.809485 0.148052 62.464742
0.169844 0.652047 33.381645
0.071095 0.737600 30.042461
0.155717 0.733488 71.647495
0.142671 0.729329 59.585124
0.755729 0.192052 31.865724
0.488420 0.503940 41.925806
0.122655 0.814748 82.879635
0.151338 0.712325 66.085676
0.815700 0.263072 89.663144
0.858770 0.221181 50.804707
0.239187 0.805791 48.430275
0.784083 0.147591 36.221498
0.142635 0.813186 87.838722
0.668098 0.192775 22.197736
0.488717 0.578186 59.482167
0.190068 0.757553 57.117720
0.199627 0.710338 41.156937
0.764952 0.195365 43.037029
0.226087 0.711737 33.274993
0.780771 0.217242 57.706266
0.202264 0.804487 62.438655
0.151958 0.691136 54.468794
0.153076 0.653850 40.695735
0.176523 0.778246 73.562090
0.872950 0.127648 26.524693
0.183257 0.630683 22.424363
0.107134 0.800263 65.014560
0.830209 0.083349 25.652856
0.267901 0.802323 29.839321
0.164559 0.798687 84.836412
0.810657 0.091516 25.634370
0.226038 0.767586 42.947420
0.182622 0.690326 35.422138
0.490065 0.385819 21.343059
0.266256 0.750882 26.548064
0.212602 0.653944 21.635731
0.857227 0.182586 45.367804
0.154296 0.613848 24.210882
0.254646 0.729203 22.753947
0.881054 0.222274 35.570554
0.057402 0.758537 29.712278
0.110655 0.717388 38.038324
0.017595 0.808015 23.382226
0.790948 0.263770 76.546208
0.097731 0.707107 29.160708
0.782343 0.080900 20.813661
0.730864 0.235147 24.237540
0.889198 0.172987 21.679679
0.123276 0.669420 25.068140
0.846790 0.147405 44.063256
