# gen=100 OSA snapshot
# x0..xd fitness
0.316901 0.200000 90.000000
0.334556 0.207974 85.640153
0.344566 0.262978 69.204523
0.348129 0.172784 79.307788
0.312357 0.146242 72.869965
0.316888 0.196634 88.928862
0.266612 0.215623 78.743584
0.363326 0.200000 80.677019
0.256446 0.212168 77.257046
0.274378 0.189742 80.858105
0.322659 0.189057 86.330920
0.354985 0.182418 80.524240
0.206634 0.229424 65.958244
0.209338 0.185181 67.890603
0.275680 0.203100 81.663419
0.244521 0.206566 75.315394
0.378277 0.216111 76.650980
0.271280 0.224425 77.985963
0.250702 0.169580 73.555396
0.221784 0.175236 69.337213
0.375522 0.260144 67.531341
0.358446 0.221945 79.120512
0.312079 0.203632 88.492162
0.326852 0.203437 87.721977
0.409930 0.196686 71.288455
0.278825 0.146867 71.444401
0.313110 0.199239 89.201021
0.303539 0.208526 86.184066
0.288923 0.248310 73.633094
0.373539 0.235121 74.054484
0.366741 0.228196 76.558576
0.346798 0.200201 83.995851
0.369783 0.178077 77.294150
0.255554 0.176331 75.560682
0.355354 0.194214 82.061571
0.353279 0.224953 79.210578
0.281048 0.198699 82.787998
0.204337 0.171947 65.696364
0.370932 0.206270 78.967786
0.361899 0.249079 71.957111
0.331764 0.215192 84.318715
0.346324 0.155164 74.558133
0.406932 0.214993 71.301383
0.298709 0.195455 86.070771
0.314520 0.206612 87.842359
0.369357 0.199365 79.463999
0.287458 0.156894 75.063660
0.331673 0.203529 86.828160
0.310208 0.228690 80.772538
0.406003 0.179840 70.991609
0.354246 0.206187 82.246338
0.284769 0.184933 81.961235
0.291618 0.208716 84.214487
0.288718 0.201241 84.326448
0.330813 0.197673 87.109841
0.346672 0.214895 82.370619
0.407021 0.239402 67.983540
0.310348 0.190852 86.805439
0.418998 0.192101 69.343539
0.387241 0.157972 70.548214
0.258685 0.203172 78.265536
0.318525 0.200031 89.673832
0.265253 0.166869 75.211156
0.322891 0.205856 87.781996
0.272719 0.180619 79.194842
0.278239 0.171796 78.133117
0.310319 0.245563 75.441898
0.316888 0.200609 89.806155
0.379139 0.180895 76.101427
0.340867 0.175032 80.711128
0.306856 0.197560 87.838453
0.290978 0.187305 83.410762
0.319869 0.216261 84.791452
0.388256 0.179165 74.211326
0.268188 0.206097 80.026868
0.342854 0.185281 82.993093
0.390715 0.221589 73.662336
0.243744 0.200474 75.307842
0.367154 0.184879 78.820129
0.236716 0.207843 73.704974
0.308918 0.216396 84.541934
0.421839 0.214798 68.406931
0.315078 0.181388 84.066474
0.327621 0.239038 77.392958
0.250188 0.183706 75.634472
0.340591 0.228951 79.632004
0.323401 0.225469 81.791243
0.296347 0.236639 77.632307
0.354862 0.244883 73.810935
0.319855 0.211422 86.317367
0.264019 0.190167 78.928915
0.412184 0.210896 70.553982
0.214668 0.206060 69.379397
0.385597 0.243003 70.569414
0.394403 0.187826 73.961338
0.297627 0.141125 70.870405
0.331488 0.159167 76.681114
0.320546 0.158976 76.925779
0.224932 0.197020 71.506464
0.302340 0.255800 72.005346
0.258277 0.184478 77.233043
0.389179 0.198901 75.481192
0.235809 0.196972 73.686607
0.263679 0.194610 79.175210
0.324182 0.172100 81.002673
0.296732 0.177747 81.842535
0.358883 0.156164 73.701648
0.346187 0.209941 83.322098
0.327559 0.193722 87.072377
0.219028 0.219060 69.430798
0.262203 0.255153 69.296222
0.244432 0.225859 73.281668
0.395059 0.212683 73.794011
0.328240 0.178597 82.819128
0.242576 0.163675 71.121846
0.414253 0.179267 69.366949
0.370351 0.165895 74.736264
0.299126 0.171609 80.286260
0.365332 0.173648 77.158695
0.374411 0.251855 69.859755
