# gen=10 OSA snapshot
# x0..xd fitness
0.316888 0.200031 89.989657
0.344004 0.219985 81.629753
0.422498 0.880111 59.987476
0.424708 0.820538 54.561185
0.414256 0.940127 54.285923
0.315937 0.170189 80.512155
0.664699 0.569401 44.988658
0.421276 0.160499 65.559795
0.446014 0.624602 36.267477
0.555636 0.880111 34.146598
0.321084 0.102977 59.115953
0.386738 0.116457 59.944122
0.470191 0.798687 48.139674
0.664699 0.500000 40.402503
0.200723 0.239822 63.450384
0.133218 0.195394 53.083968
0.453767 0.171904 61.097528
0.166556 0.336833 37.016076
0.421744 1.000000 49.055861
0.480383 0.838721 48.149852
0.526320 0.735525 35.917513
0.548273 0.932154 35.117982
0.232016 0.247316 67.256557
0.330659 0.199947 87.237091
0.492471 0.199998 54.742351
0.383948 0.915922 51.820218
0.308831 0.210079 86.406671
0.289420 0.254572 71.779337
0.450498 0.877008 54.561621
0.402516 0.280483 59.154491
0.411676 0.243117 66.537911
0.380129 0.231124 73.897208
0.387846 0.143763 67.126797
0.662011 0.453401 37.289446
0.378003 0.161615 72.686927
0.431258 0.311849 47.643705
0.405358 0.645033 38.314702
0.422498 0.975174 51.320901
0.501931 0.147197 49.220405
0.439685 0.751411 47.809769
0.676271 0.712173 35.233756
0.463469 0.956442 49.425967
0.518392 0.865005 41.330744
0.226164 0.195136 71.712674
0.383807 0.362700 36.514033
0.453434 0.210892 62.363518
0.422498 0.787239 51.540971
0.396000 0.193540 73.983063
0.334415 0.351919 41.531872
0.527961 0.176290 46.949161
0.359060 0.227180 77.897157
0.239339 0.148149 67.310269
0.284687 0.330527 47.965793
0.220959 0.294257 54.352140
0.349855 0.183336 81.520135
0.375967 0.241041 72.357991
0.420580 0.843691 56.667174
0.326414 0.143130 71.803595
0.540764 0.196506 45.030506
0.437959 0.680839 41.592694
0.196744 0.195002 65.817758
0.324160 0.191289 86.868224
0.443085 1.000000 48.351672
0.320900 0.226764 81.445984
0.200897 0.053021 37.750665
0.518872 0.797298 39.825073
0.404829 0.719189 44.937366
0.312652 0.265912 69.009588
0.441413 0.112099 52.483015
0.394523 0.960357 50.872885
0.295542 0.173707 80.598209
0.247829 0.186424 75.471963
0.255053 0.299497 55.990939
0.474570 0.073162 38.702675
0.230357 0.324095 46.857708
0.481437 0.672491 37.887016
0.529693 0.250293 44.369174
0.155953 0.155085 54.659878
0.415004 0.216581 69.604869
0.086805 0.252216 40.896005
0.485152 0.755826 43.382079
0.386670 0.684099 40.825127
0.276259 0.122948 64.159463
0.437587 0.835131 54.971135
0.076301 0.173110 40.931276
0.519315 1.000000 38.248463
0.378772 0.788240 48.071854
0.485559 0.975898 44.955466
0.422498 0.037165 34.014855
0.338135 0.250319 73.430396
0.227318 0.096430 52.453728
0.050442 0.201527 36.487946
0.139511 0.126002 47.298397
0.492962 0.262421 49.446583
0.554845 0.133273 37.711682
0.083021 0.134844 38.660110
0.358916 0.067881 47.121788
0.660808 0.668469 38.364618
0.380137 0.714185 42.781733
0.097789 0.302042 35.315009
0.174802 0.089351 44.679812
0.417692 0.659247 39.847114
0.104160 0.170575 46.263676
0.202851 0.140082 60.199402
0.352795 0.941852 45.326254
0.316888 0.071550 49.127615
0.409218 1.000000 48.755359
0.342571 0.301004 57.449967
0.351122 0.121631 64.133573
0.411775 0.906905 56.776933
0.125585 0.260649 47.005625
0.171315 0.270556 53.138022
0.378079 0.267299 65.311638
0.276562 0.051380 42.020589
0.454868 0.723767 44.429978
0.476443 0.890658 49.484068
0.408836 0.592607 33.657288
0.559507 0.259541 37.726112
0.417569 0.090524 49.723957
0.443245 0.351823 35.432609
