# gen=300 OSA snapshot
# x0..xd fitness
0.316901 0.200000 90.000000
0.331345 0.203439 86.899896
0.322077 0.216520 84.641524
0.336724 0.189404 84.783313
0.309493 0.182849 84.343573
0.316901 0.199205 89.747100
0.278084 0.203721 82.115435
0.354273 0.200000 82.495071
0.266359 0.201874 79.832688
0.294189 0.190966 84.608647
0.319245 0.196288 88.728479
0.350122 0.193616 83.026200
0.290957 0.220615 81.622873
0.301061 0.217399 83.614924
0.288798 0.195981 84.213245
0.272051 0.214647 79.858821
0.363994 0.205615 80.375685
0.288309 0.206683 83.877027
0.278399 0.190307 81.675626
0.301941 0.223475 81.948854
0.296551 0.210449 84.731641
0.343020 0.205848 84.434478
0.312079 0.203632 88.492162
0.320971 0.198561 89.063246
0.311573 0.222814 82.662286
0.305145 0.193251 86.808632
0.314465 0.201743 89.260403
0.309170 0.201176 88.402908
0.300351 0.205771 86.202761
0.353577 0.217719 80.724626
0.354050 0.212367 81.565510
0.339515 0.200089 85.458745
0.346059 0.190450 83.403038
0.275183 0.187279 80.695672
0.351426 0.202076 83.035471
0.334403 0.215150 84.033955
0.301983 0.202285 86.917129
0.275933 0.208711 81.318411
0.359926 0.208053 80.987799
0.342653 0.223216 80.982499
0.324576 0.203899 88.021422
0.330284 0.180836 83.336089
0.376145 0.200485 78.101874
0.304735 0.198763 87.525286
0.316901 0.202887 89.081242
0.364828 0.193807 80.175711
0.302324 0.184761 84.335842
0.326349 0.202590 87.931475
0.309006 0.210479 86.307726
0.370930 0.191794 78.840211
0.345031 0.200000 84.351137
0.292388 0.185023 83.148382
0.302763 0.205060 86.735910
0.298509 0.202976 86.186926
0.323332 0.200368 88.703265
0.335051 0.203190 86.216500
0.365740 0.209171 79.767331
0.309140 0.197198 88.204309
0.315457 0.177840 82.942771
0.344997 0.177970 81.001619
0.285510 0.209316 83.033845
0.318525 0.200031 89.673832
0.273403 0.180157 79.221825
0.320651 0.202029 89.008135
0.295398 0.196842 85.566368
0.299072 0.189168 85.030315
0.302194 0.214681 84.473076
0.316901 0.200399 89.872950
0.352063 0.181566 80.820455
0.332822 0.187123 84.802882
0.313055 0.198834 89.143145
0.301643 0.195415 86.606364
0.319372 0.208191 87.346849
0.303050 0.235856 78.256407
0.282948 0.200000 83.181538
0.332364 0.197647 86.805816
0.284709 0.169535 78.348151
0.259482 0.209255 78.099087
0.357716 0.189081 81.097613
0.311589 0.166264 79.212340
0.316901 0.206004 88.089342
0.333623 0.173150 80.820115
0.315636 0.195171 88.442584
0.341353 0.212915 83.596954
0.261126 0.201946 78.782101
0.331193 0.206785 86.408481
0.328188 0.211526 85.688362
0.314500 0.209003 87.094996
0.338634 0.223023 81.472737
0.321411 0.210552 86.522439
0.282442 0.195331 82.922372
0.296966 0.180583 82.637970
0.294898 0.225715 80.700461
0.360650 0.220340 79.087924
0.316920 0.217500 84.431509
0.288081 0.180891 81.605355
0.326290 0.184907 84.840561
0.318885 0.181553 84.116729
0.291819 0.172840 79.996936
0.314237 0.211407 86.331143
0.285633 0.186752 82.436963
0.368072 0.195487 79.624179
0.266436 0.187106 79.066654
0.279985 0.199230 82.582502
0.316901 0.184950 85.211205
0.309009 0.192951 87.253617
0.346024 0.185114 82.474149
0.335923 0.207037 85.572153
0.319094 0.192282 87.504943
0.327448 0.175949 82.059346
0.284824 0.212451 82.437484
0.270894 0.208428 80.379616
0.374158 0.204655 78.406753
0.324714 0.191176 86.783661
0.261144 0.189176 78.285175
0.351735 0.174786 79.355565
0.364524 0.188698 79.782641
0.306934 0.190291 86.318985
0.351547 0.185310 81.618235
0.344109 0.230362 78.900959
