# gen=50 CA size=200
# x0..x(D-1) consensus
0.288909 0.067993 89.358566
0.510347 0.553743 89.850145
0.403255 0.879450 53.461574
0.953482 0.117917 87.846781
0.867963 0.929641 56.240545
0.515616 0.546393 89.334728
0.486768 0.653911 57.213441
0.503962 0.496955 61.683327
0.256275 0.075672 83.649699
0.278415 0.076699 80.287009
0.196597 0.089325 50.489129
0.040803 0.212651 87.856950
0.519215 0.527902 85.584905
0.495682 0.592788 82.046865
1.000000 0.206636 43.577287
0.538622 0.525123 72.296491
0.512576 0.470437 55.867286
0.498888 0.560809 83.249776
0.427723 0.376708 40.367215
0.055421 0.952678 80.242637
0.954092 0.908023 38.790353
0.284553 0.400751 46.241429
0.474435 0.691502 43.251316
0.945816 0.074818 47.298362
0.504375 0.660514 46.435676
0.540089 0.444654 54.062343
0.965778 0.136214 77.491877
0.492638 0.538997 65.559939
0.517955 0.565342 84.098483
0.695487 0.355299 37.999824
0.249014 0.090029 58.905282
0.563997 0.499962 40.563760
0.450499 0.663756 39.925135
0.888733 0.932115 87.047095
0.530425 0.559898 69.917826
0.496367 0.715084 37.648059
0.524933 0.530793 85.019453
0.480782 0.506555 42.118673
0.500324 0.611625 72.782502
0.255935 0.403150 41.686836
0.465685 0.567292 40.062204
0.508563 0.561586 89.705359
0.819394 0.811469 36.334954
0.611517 0.069671 36.334954
0.132516 0.732530 36.334954
0.270783 0.438690 36.334954
0.509579 0.594462 79.817273
0.481418 0.671353 52.212647
0.000000 0.756151 36.334954
0.656928 0.473847 36.334954
0.625338 0.763922 36.334954
0.490225 0.751181 36.334954
0.000000 0.000000 36.334954
0.699482 0.220017 36.334954
0.043374 0.131172 36.334954
0.045821 0.443377 36.334954
0.119792 0.075491 36.334954
0.221784 0.178735 36.334954
0.494901 0.039229 36.334954
0.108458 0.766675 36.334954
0.601041 0.712958 36.334954
0.366096 0.000000 36.334954
0.982092 0.171396 59.110605
0.702372 0.000000 36.334954
0.644202 0.143669 36.334954
0.055574 0.771120 36.334954
0.700647 0.039972 36.334954
0.075068 0.356056 36.334954
0.059663 0.913176 89.673356
0.580975 0.000000 36.334954
1.000000 0.120159 36.334954
0.913387 0.218946 36.334954
0.231356 0.000000 36.334954
0.814456 0.706566 36.334954
0.046224 0.346644 36.334954
1.000000 0.068834 36.334954
0.514914 0.136245 36.334954
0.038376 0.244391 66.607510
0.095476 0.818010 36.334954
0.523799 0.595821 63.492619
0.641841 0.195306 36.334954
0.078728 0.086226 36.334954
0.850655 0.906386 36.334954
0.124318 0.604126 36.334954
1.000000 0.230398 36.334954
0.792084 0.948828 36.334954
0.000000 0.350530 36.334954
0.272687 0.000000 36.334954
0.284648 0.042101 36.334954
0.190223 0.615488 36.334954
0.960037 0.002589 36.334954
0.221621 0.080929 64.307407
0.010623 0.915482 36.334954
0.279783 0.594071 36.334954
0.700987 0.657156 36.334954
0.052052 0.396753 36.334954
0.534711 0.025147 36.334954
0.532993 0.514883 78.416710
0.817903 0.234070 36.334954
0.158762 0.093594 38.577307
0.140028 0.035426 36.334954
0.000000 0.284984 36.334954
0.567371 0.217668 36.334954
0.624149 0.556777 36.334954
0.904920 0.187639 36.334954
0.186216 0.055789 36.334954
0.715313 0.684488 36.334954
0.558405 0.818340 36.334954
0.000000 0.625904 36.334954
0.046413 0.035085 36.334954
0.734735 0.790952 36.334954
0.989003 0.268126 36.334954
0.539027 0.175825 36.334954
0.515811 0.499258 71.390866
0.132830 0.255153 36.334954
0.576761 0.446548 36.334954
0.000000 0.675427 36.334954
0.601451 0.222465 36.334954
0.074791 0.159454 36.334954
0.002254 0.117107 36.334954
0.040085 0.316968 36.334954
0.128894 0.162884 36.334954
0.896612 0.246478 36.334954
0.354499 0.230773 36.334954
0.299112 0.069994 85.212759
0.996583 0.000000 36.334954
0.345582 0.153519 36.334954
0.551996 0.901382 36.334954
0.921787 0.926623 69.665237
0.039737 0.804080 36.334954
0.142248 0.489757 36.334954
0.072937 0.629047 36.334954
0.781487 0.884723 36.334954
0.262941 0.167441 36.334954
0.444552 0.826386 36.334954
0.870440 0.000000 36.334954
0.094927 0.300831 36.334954
0.880107 0.088269 36.334954
0.141661 0.002149 36.334954
0.487450 0.000000 36.334954
0.933121 1.000000 36.334954
0.226487 0.475978 36.334954
0.914270 0.013291 36.334954
0.000000 0.502295 36.334954
0.346540 0.057706 61.772512
0.621533 0.834673 36.334954
0.840362 0.000000 36.334954
0.656255 0.719364 36.334954
0.323090 0.000000 36.334954
0.051154 1.000000 63.633115
0.565251 0.101369 36.334954
0.106795 0.114171 36.334954
0.617144 0.033460 36.334954
0.860278 1.000000 36.334954
0.532570 0.072316 36.334954
0.611701 0.148007 36.334954
0.874093 0.847439 36.334954
0.512080 0.527118 83.290218
0.640706 0.672049 36.334954
0.000000 1.000000 36.334954
0.773697 0.282421 36.334954
0.546244 0.732176 36.334954
0.038075 0.730702 36.334954
0.517064 0.228730 36.334954
0.010760 0.052476 36.334954
0.000000 0.169268 36.334954
0.653721 0.007674 36.334954
0.007953 0.950151 36.334954
0.113622 0.510392 36.334954
0.809913 0.864525 36.334954
0.527786 0.611159 52.733122
0.000000 0.429066 36.334954
0.297843 0.633064 36.334954
0.473903 0.190563 36.334954
0.030966 0.507118 36.334954
0.950018 0.262021 36.334954
0.807717 1.000000 36.334954
0.084356 0.495870 36.334954
0.284645 0.837809 36.334954
0.989786 0.948628 36.334954
0.453802 0.760912 36.334954
0.954443 0.840370 36.334954
0.028186 0.222206 60.471380
0.535576 0.487232 69.612151
0.291160 0.143669 36.334954
0.491009 0.888930 36.334954
0.000000 0.854706 36.334954
0.814672 0.203683 36.334954
0.340629 0.632681 36.334954
0.769822 0.009829 36.334954
0.194839 0.007965 36.334954
0.572125 0.270375 36.334954
0.410518 0.773658 36.334954
0.047133 0.841531 36.334954
0.032064 0.000000 36.334954
0.986476 0.985678 36.334954
0.512080 0.581662 84.440955
0.480481 0.633643 64.004400
0.771145 0.236289 36.334954
0.494339 0.623763 67.792910
