# gen=0 CA size=38
# x0..x(D-1) consensus
0.852891 0.791263 26.747326
0.587809 0.608842 21.696816
0.456413 0.936696 26.862036
0.739335 0.930173 21.696816
0.688081 0.885262 21.696816
0.513154 0.924136 21.696816
0.597055 0.644222 21.696816
0.142086 0.835673 32.322240
0.720350 0.700052 21.673935
0.796113 0.860718 21.696816
0.770486 0.838262 21.696816
0.850514 0.716580 21.673935
0.712821 0.582462 21.673935
0.788468 0.981290 21.696816
0.779657 0.672476 21.673935
0.119787 0.856218 52.395064
0.790950 0.552672 21.673935
0.846328 0.989401 21.673935
0.588799 0.808123 21.696816
0.606795 0.527949 21.696816
0.481129 0.904291 21.696816
0.673268 0.614208 21.673935
0.712402 0.501913 21.673935
0.808885 0.443183 21.673935
0.744422 0.488209 21.673935
0.753114 0.647537 21.673935
0.830329 0.674479 21.673935
0.802804 0.943778 21.696816
0.680579 0.669177 21.673935
0.742571 0.962717 21.696816
0.512747 0.872086 20.841332
0.458678 0.875428 23.762249
0.680737 0.550321 21.673935
0.885085 0.513114 21.673935
0.108702 0.958161 20.738350
0.872854 0.747037 21.673935
0.612272 0.462276 21.696816
0.084699 0.862658 23.038689
