# gen=50 CA size=200
# x0..x(D-1) consensus
0.434930 0.877234 89.797878
0.801660 0.262047 89.300508
0.893287 0.271209 87.701818
0.867313 0.828124 83.014981
0.877404 0.790020 51.900538
0.405099 0.222805 89.898769
0.443729 0.856860 62.804614
0.865154 0.851115 84.592142
0.086228 0.320580 88.222666
0.296029 0.498551 82.485897
0.572669 0.134205 85.866517
0.281471 0.503263 88.069558
0.390368 0.198364 45.520441
0.045745 0.497065 39.384148
0.343684 0.044376 61.509575
0.840955 0.055452 65.125906
0.268367 0.506415 89.991074
0.109538 0.916578 51.669629
0.195599 0.124142 89.734302
0.610454 0.200951 49.347910
0.433739 0.914375 74.652060
0.708909 0.513846 56.878955
0.244185 0.721119 77.665224
0.867289 0.894504 56.401330
0.805273 0.568061 40.043856
0.933823 0.522692 40.333904
0.258182 0.521416 58.543796
0.281337 0.055357 59.437540
0.327052 0.492889 61.157115
0.860948 0.043621 79.086028
0.411190 0.203232 63.557653
0.599416 0.177604 58.250737
0.212171 0.519295 64.008197
0.462659 0.486288 43.197291
0.905744 0.004372 52.642966
0.835236 0.284340 51.130918
0.432305 0.949059 48.746194
0.375062 0.227993 41.780039
0.245317 0.688876 44.799048
0.484772 0.556506 39.384148
0.589210 0.643872 39.384148
0.723610 0.465366 39.384148
0.717402 0.527456 58.404535
0.461574 0.643542 39.384148
0.647725 0.870949 39.384148
0.179825 0.571971 39.384148
0.275565 0.672334 39.384148
0.551307 1.000000 39.384148
0.436254 0.553908 39.384148
0.147929 0.672005 39.384148
0.107237 0.892362 74.614462
0.299935 0.045676 72.582077
0.717319 0.168970 39.384148
0.925640 0.177791 39.384148
0.330413 0.160430 39.384148
0.809360 0.272564 76.791228
0.570218 0.475865 39.384148
0.481246 0.977267 39.384148
0.210965 0.213459 39.384148
0.943989 0.326163 39.384148
0.986129 0.437333 39.384148
0.965384 0.257931 39.384148
0.759966 0.192227 39.384148
0.282949 0.769538 39.384148
0.008182 0.352825 39.384148
0.233558 0.385106 39.384148
0.109125 0.407348 39.384148
0.405379 0.770024 39.384148
0.841870 0.393108 39.384148
0.466329 0.104023 39.384148
0.190769 0.672681 39.384148
0.474632 0.801543 39.384148
0.243031 0.756309 87.951571
0.673951 0.655908 39.384148
0.211843 0.589577 39.384148
0.783656 0.495618 39.384148
0.116031 0.853794 89.042105
0.616734 0.689495 39.384148
0.071500 0.190351 39.384148
0.226188 0.049871 39.384148
0.139246 0.514720 39.384148
0.835786 0.709356 39.384148
0.985626 0.106245 39.384148
0.470081 0.046637 39.384148
0.126566 0.841874 67.692097
0.016356 0.406183 39.384148
0.164449 0.107880 74.349311
0.427518 0.677318 39.384148
0.804464 0.341721 39.384148
0.547543 0.716854 39.384148
0.404613 0.572486 39.384148
0.898419 0.208249 39.384148
0.849012 0.215127 39.384148
0.157088 0.346703 39.384148
0.376650 0.102750 39.384148
0.241930 0.885817 39.384148
0.826426 0.191649 39.384148
0.458744 0.612773 39.384148
0.244438 0.739886 88.724338
0.699537 0.527676 89.217155
0.584447 0.882793 75.961601
0.658324 0.774633 39.384148
0.579238 0.869125 87.347005
0.449787 0.730197 39.384148
0.093670 0.598044 39.384148
0.254040 0.510348 87.309237
0.042403 0.353142 39.384148
0.156886 0.000000 39.384148
0.497584 0.029086 39.384148
0.877563 0.559280 68.471787
1.000000 0.000000 39.384148
0.640251 0.125237 39.384148
0.542277 0.455401 39.384148
0.294921 0.244533 39.384148
0.947796 0.401143 39.384148
0.330913 0.689604 39.384148
0.588133 0.014554 39.384148
0.219122 0.115916 70.535142
0.732002 0.082413 39.384148
0.691766 0.690702 39.384148
0.485524 0.000000 39.384148
0.550969 0.506580 39.384148
0.177126 0.300188 39.384148
0.084666 0.533188 39.384148
0.124590 0.634473 39.384148
0.815196 0.466843 39.384148
0.066498 0.562407 39.384148
0.015063 0.940354 39.384148
0.959573 0.064377 39.384148
0.328997 0.194536 39.384148
0.805683 0.600666 39.384148
0.314843 0.048967 89.118003
0.241938 0.255129 39.384148
0.964578 0.366370 39.384148
0.475498 0.676373 39.384148
0.981803 0.139909 39.384148
0.403981 0.971512 39.384148
0.086470 0.233103 39.384148
0.349529 0.007879 39.384148
0.928179 0.038892 39.384148
0.913433 0.609461 39.384148
0.295038 0.191932 39.384148
0.863661 0.441044 39.384148
0.822394 0.833812 39.384148
0.704840 0.309912 39.384148
0.160497 0.984333 39.384148
0.916925 0.393770 39.384148
0.196004 0.065871 39.384148
0.726320 0.000000 39.384148
0.885345 0.674788 39.384148
0.642577 0.992650 39.384148
0.905966 0.424001 39.384148
0.878214 0.285974 79.555110
0.545052 0.902243 39.384148
0.874548 0.029045 85.255572
0.828928 0.576820 88.225122
0.046006 0.263921 39.384148
0.605730 0.750036 39.384148
0.582711 0.507143 39.384148
0.886671 0.368655 39.384148
0.795863 0.061695 39.384148
0.551249 0.819421 39.384148
0.065215 0.751723 39.384148
0.892755 0.326917 39.384148
0.247136 0.512850 83.945195
0.542915 0.946727 39.384148
0.724600 0.350818 39.384148
0.795357 0.433353 39.384148
0.121276 0.086868 39.384148
0.288047 0.624699 39.384148
1.000000 0.471499 39.384148
0.033290 0.895733 39.384148
0.553270 0.754909 39.384148
0.654981 0.930665 39.384148
0.199816 0.148461 39.384148
0.747774 0.153756 39.384148
0.450239 0.988060 39.384148
0.691865 0.573810 39.384148
0.283152 0.375221 39.384148
0.912976 0.909726 39.384148
0.694108 0.072500 39.384148
0.822146 0.123919 39.384148
0.881234 0.732988 39.384148
0.223147 0.986936 39.384148
0.586361 0.842181 39.384148
0.695087 0.393412 39.384148
0.515332 0.379293 39.384148
0.773453 0.121937 39.384148
0.193864 0.622229 39.384148
0.300154 0.274446 39.384148
0.125189 0.592283 39.384148
0.239611 0.778575 74.813491
0.301988 0.903191 39.384148
0.748592 0.047241 39.384148
0.781736 0.213971 39.384148
0.853101 0.567512 85.039254
0.612101 0.790570 39.384148
0.114846 0.984014 39.384148
0.277824 0.804855 39.384148
0.306997 0.717306 39.384148
