# gen=100 CA size=200
# x0..x(D-1) consensus
0.434930 0.877234 89.797878
0.801660 0.262047 89.300508
0.897329 0.272206 89.349900
0.871206 0.833808 85.138440
0.876153 0.797602 57.199433
0.405099 0.222805 89.898769
0.441140 0.858950 72.345335
0.869196 0.846937 89.635535
0.086228 0.320580 88.222666
0.290388 0.500558 85.812665
0.572669 0.134205 85.866517
0.277513 0.503865 89.122806
0.394208 0.205596 57.459646
0.045745 0.497065 39.384148
0.348227 0.046733 68.793244
0.835547 0.055605 66.073979
0.268367 0.506415 89.991074
0.100691 0.917081 55.479946
0.195599 0.124142 89.734302
0.612424 0.199820 50.359434
0.430806 0.904292 75.291023
0.707261 0.520328 77.714867
0.245979 0.730139 83.662558
0.859245 0.875421 58.802031
0.814873 0.574948 63.296758
0.898879 0.543285 55.572149
0.267822 0.513799 76.441129
0.272492 0.053438 66.441144
0.301016 0.497724 79.355449
0.861999 0.041499 83.539948
0.411190 0.203232 63.557653
0.599416 0.177604 58.250737
0.223682 0.516479 71.962690
0.462659 0.486288 43.197291
0.900699 0.006942 53.691047
0.821237 0.273671 67.337423
0.437586 0.949425 50.434925
0.383694 0.227832 64.098173
0.246885 0.690029 47.424951
0.836079 0.297060 52.662821
0.151953 0.106557 69.139183
0.374428 0.045152 47.410158
0.717402 0.527456 58.404535
0.315670 0.490559 61.974253
0.056018 0.104551 40.750644
0.854109 0.931637 39.696046
0.275565 0.672334 39.384148
0.551307 1.000000 39.384148
0.436254 0.553908 39.384148
0.147929 0.672005 39.384148
0.115316 0.879915 81.529941
0.306272 0.049374 89.980607
0.717319 0.168970 39.384148
0.925640 0.177791 39.384148
0.330413 0.160430 39.384148
0.809360 0.272564 76.791228
0.570218 0.475865 39.384148
0.481246 0.977267 39.384148
0.210965 0.213459 39.384148
0.943989 0.326163 39.384148
0.986129 0.437333 39.384148
0.965384 0.257931 39.384148
0.759966 0.192227 39.384148
0.282949 0.769538 39.384148
0.008182 0.352825 39.384148
0.233558 0.385106 39.384148
0.109125 0.407348 39.384148
0.405379 0.770024 39.384148
0.841870 0.393108 39.384148
0.466329 0.104023 39.384148
0.190769 0.672681 39.384148
0.474632 0.801543 39.384148
0.243031 0.756309 87.951571
0.673951 0.655908 39.384148
0.211843 0.589577 39.384148
0.783656 0.495618 39.384148
0.115182 0.856907 89.412913
0.616734 0.689495 39.384148
0.071500 0.190351 39.384148
0.226188 0.049871 39.384148
0.139246 0.514720 39.384148
0.835786 0.709356 39.384148
0.985626 0.106245 39.384148
0.470081 0.046637 39.384148
0.126566 0.841874 67.692097
0.016356 0.406183 39.384148
0.181988 0.124615 84.118656
0.427518 0.677318 39.384148
0.804464 0.341721 39.384148
0.547543 0.716854 39.384148
0.404613 0.572486 39.384148
0.898419 0.208249 39.384148
0.849012 0.215127 39.384148
0.157088 0.346703 39.384148
0.376650 0.102750 39.384148
0.241930 0.885817 39.384148
0.826426 0.191649 39.384148
0.458744 0.612773 39.384148
0.244438 0.739886 88.724338
0.699537 0.527676 89.217155
0.584447 0.882793 75.961601
0.658324 0.774633 39.384148
0.579238 0.869125 87.347005
0.449787 0.730197 39.384148
0.093670 0.598044 39.384148
0.254040 0.510348 87.309237
0.045745 0.332501 39.499165
0.156886 0.000000 39.384148
0.497584 0.029086 39.384148
0.877563 0.559280 68.471787
1.000000 0.000000 39.384148
0.640251 0.125237 39.384148
0.542277 0.455401 39.384148
0.294921 0.244533 39.384148
0.947796 0.401143 39.384148
0.330913 0.689604 39.384148
0.588133 0.014554 39.384148
0.207743 0.119789 83.582636
0.732002 0.082413 39.384148
0.691766 0.690702 39.384148
0.485524 0.000000 39.384148
0.550969 0.506580 39.384148
0.177126 0.300188 39.384148
0.084666 0.533188 39.384148
0.124590 0.634473 39.384148
0.815196 0.466843 39.384148
0.066498 0.562407 39.384148
0.015063 0.940354 39.384148
0.959573 0.064377 39.384148
0.328997 0.194536 39.384148
0.805683 0.600666 39.384148
0.314843 0.048967 89.118003
0.241938 0.255129 39.384148
0.964578 0.366370 39.384148
0.475498 0.676373 39.384148
0.981803 0.139909 39.384148
0.403981 0.971512 39.384148
0.086470 0.233103 39.384148
0.349529 0.007879 39.384148
0.928179 0.038892 39.384148
0.913433 0.609461 39.384148
0.295038 0.191932 39.384148
0.863661 0.441044 39.384148
0.822394 0.833812 39.384148
0.704840 0.309912 39.384148
0.160497 0.984333 39.384148
0.916925 0.393770 39.384148
0.175624 0.094101 47.964624
0.726320 0.000000 39.384148
0.885345 0.674788 39.384148
0.642577 0.992650 39.384148
0.905966 0.424001 39.384148
0.882984 0.277231 80.499812
0.545052 0.902243 39.384148
0.866710 0.031025 89.984302
0.836442 0.577048 88.899383
0.046006 0.263921 39.384148
0.605730 0.750036 39.384148
0.582711 0.507143 39.384148
0.886671 0.368655 39.384148
0.795863 0.061695 39.384148
0.551249 0.819421 39.384148
0.065215 0.751723 39.384148
0.880626 0.293515 70.087013
0.249729 0.511075 87.157766
0.542915 0.946727 39.384148
0.724600 0.350818 39.384148
0.795357 0.433353 39.384148
0.126340 0.096298 47.969314
0.288047 0.624699 39.384148
1.000000 0.471499 39.384148
0.033290 0.895733 39.384148
0.553270 0.754909 39.384148
0.654981 0.930665 39.384148
0.199816 0.148461 39.384148
0.747774 0.153756 39.384148
0.450239 0.988060 39.384148
0.690255 0.552700 40.115064
0.283152 0.375221 39.384148
0.912976 0.909726 39.384148
0.694108 0.072500 39.384148
0.822146 0.123919 39.384148
0.881234 0.732988 39.384148
0.223147 0.986936 39.384148
0.586361 0.842181 39.384148
0.695087 0.393412 39.384148
0.515332 0.379293 39.384148
0.773453 0.121937 39.384148
0.193864 0.622229 39.384148
0.300154 0.274446 39.384148
0.125189 0.592283 39.384148
0.239611 0.778575 74.813491
0.301988 0.903191 39.384148
0.748592 0.047241 39.384148
0.781736 0.213971 39.384148
0.839191 0.573647 89.719029
0.612101 0.790570 39.384148
0.114846 0.984014 39.384148
0.277824 0.804855 39.384148
0.306997 0.717306 39.384148
