# gen=300 OSA snapshot
# x0..xd fitness
0.316901 0.200000 90.000000
0.318525 0.200031 89.673832
0.362010 0.225749 77.785655
0.304625 0.222330 82.479153
0.280307 0.176188 79.444718
0.347251 0.192223 83.422039
0.271241 0.200746 80.827455
0.312973 0.196370 88.601416
0.295942 0.184814 83.591815
0.337668 0.214305 83.826492
0.323256 0.196629 88.333089
0.361609 0.203779 80.941738
0.267024 0.201773 79.967805
0.293673 0.228863 79.698916
0.362418 0.209668 80.355690
0.339665 0.200767 85.422088
0.298695 0.179042 82.394928
0.359006 0.179644 79.348811
0.309561 0.207462 87.205216
0.281934 0.211071 82.143863
0.318312 0.197939 89.285528
0.342222 0.166553 78.204837
0.297888 0.206741 85.620600
0.309969 0.202945 88.321731
0.295243 0.200689 85.645069
0.294085 0.204728 85.177307
0.261490 0.212424 78.190996
0.333465 0.193868 86.143681
0.329889 0.191940 86.342240
0.334924 0.197611 86.301652
0.262650 0.207409 78.853191
0.324120 0.210370 86.395941
0.308334 0.190099 86.410348
0.371233 0.183570 77.901301
0.283079 0.172165 78.838318
0.343207 0.187074 83.305050
0.357892 0.209074 81.276643
0.315572 0.187046 85.869367
0.341285 0.181091 82.242346
0.356362 0.184966 80.743598
0.281848 0.204632 82.808083
0.317982 0.181632 84.151294
0.336367 0.185279 83.898921
0.349801 0.198612 83.378324
0.299823 0.213684 84.457117
0.294052 0.170560 79.568976
0.347878 0.210568 82.928479
0.268285 0.190255 79.756406
0.273367 0.220188 79.151097
0.368340 0.196950 79.624634
0.291109 0.200216 84.819888
0.314455 0.206575 87.851018
0.303364 0.199761 87.280334
0.326937 0.197598 87.844523
0.314635 0.220483 83.466499
0.298437 0.188278 84.740599
0.308658 0.196344 87.976677
0.336090 0.201866 86.101143
0.342815 0.175764 80.696609
0.349128 0.171806 78.938135
0.330439 0.200239 87.280334
0.291114 0.219139 82.005906
0.334266 0.221259 82.389378
0.328896 0.210088 85.986872
0.289162 0.210958 83.428072
0.324617 0.190090 86.486516
0.286952 0.187434 82.777759
0.345746 0.200000 84.207413
0.262532 0.190782 78.694493
0.368962 0.200000 79.545199
0.326100 0.203552 87.834344
0.350029 0.187737 82.287362
0.324352 0.235146 78.716802
0.315732 0.214143 85.493544
0.275732 0.192960 81.434378
0.305318 0.191774 86.498301
0.316539 0.202661 89.150017
0.322689 0.172745 81.250028
0.289364 0.179329 81.406882
0.306147 0.214740 84.836475
0.293290 0.189736 84.242525
0.264416 0.196858 79.412632
0.372223 0.205133 78.770957
0.322791 0.192936 87.460183
0.381529 0.197643 76.999896
0.314322 0.199759 89.476315
0.300339 0.218748 83.169829
0.271402 0.209896 80.335414
0.275102 0.176424 78.742192
0.286949 0.202890 83.915141
0.358523 0.197606 81.606988
0.325034 0.218089 84.016957
0.310133 0.199880 88.640167
0.367896 0.188937 79.171210
0.326902 0.223658 82.208780
0.335233 0.181083 82.944249
0.276177 0.217739 80.062938
0.290476 0.196044 84.546043
0.353059 0.194113 82.501067
0.268888 0.184083 79.108896
0.299729 0.200701 86.544235
0.363406 0.196556 80.596863
0.327428 0.207662 86.772951
0.297703 0.196693 86.003545
0.324161 0.163849 78.404998
0.277876 0.226935 78.386316
0.285957 0.199582 83.784453
0.279148 0.188064 81.520308
0.359872 0.217499 79.730143
0.301446 0.235736 78.212897
0.323086 0.201700 88.645346
0.327600 0.179181 83.035810
0.278823 0.199179 82.348654
0.360136 0.186747 80.347883
0.373007 0.194276 78.586661
0.305720 0.184326 84.530388
0.377905 0.210718 77.283405
0.318854 0.224267 82.268316
0.306193 0.206210 87.079537
0.308925 0.175833 82.144949
