# gen=0 mediating population
# x0..xd fitness
0.316888 0.200031 89.989657
0.422498 0.200031 68.794344
0.422498 0.880111 59.987476
0.422498 0.789970 51.790014
0.422498 0.977854 51.076481
0.316888 0.061430 45.907296
0.664699 0.569401 44.988658
0.422498 0.061430 41.073052
0.422498 0.569401 31.675839
0.664699 0.789970 30.340955
0.664699 0.880111 24.354835
0.664699 0.977854 17.863861
0.967677 0.880111 0.016492
0.316888 0.789970 0.003431
0.869502 0.061430 0.000174
0.316888 0.880111 0.000000
0.316888 0.977854 0.000000
0.316888 0.569401 0.000000
0.869502 0.200031 0.000000
0.967677 0.000000 0.000000
0.967677 0.200031 0.000000
0.664699 0.200031 0.000000
0.664699 0.061430 0.000000
0.967677 0.569401 0.000000
0.967677 0.789970 0.000000
0.967677 0.977854 0.000000
0.869502 0.880111 0.000000
0.869502 0.569401 0.000000
0.869502 0.789970 0.000000
0.869502 0.977854 0.000000
0.712955 0.428471 31.619745
0.690885 0.719150 33.770221
0.491119 0.780028 43.857518
0.410924 0.579694 32.521786
0.139951 0.401018 0.000000
0.627317 0.324151 16.199322
0.244759 0.694755 0.000000
0.593902 0.631792 19.747052
0.440257 0.083726 45.474629
0.712330 0.427863 31.679803
0.297780 0.492085 0.000000
0.740296 0.357729 0.000000
0.417210 0.654721 39.430342
0.373801 0.234513 74.151629
0.987995 0.765996 0.000000
0.777004 0.027982 0.000000
0.173907 0.154082 57.780652
0.077086 0.889866 0.000000
0.750379 0.693403 26.107205
0.511763 0.464268 18.314707
0.568431 0.302549 29.864962
0.497309 0.683263 36.917111
0.916699 0.108929 0.000000
0.495492 0.232836 52.644778
0.436861 0.751543 47.959803
0.480892 0.797728 46.406835
0.282703 0.433418 0.000000
0.009757 0.340796 13.766284
0.689272 0.869369 24.480701
0.267804 0.456748 0.000000
0.268281 0.837053 0.000000
0.270515 0.530062 0.000000
0.175373 0.314966 43.674622
0.891109 0.180336 0.000000
0.494316 0.212298 54.157570
0.520877 0.160100 47.115521
0.919057 0.994290 0.000000
0.477048 0.309884 42.493980
0.507204 0.280793 43.941284
0.763837 0.108542 0.000000
0.511655 0.909769 42.477924
0.218376 0.363104 34.456950
0.854973 0.711392 0.000000
0.392944 0.231301 71.768080
0.380175 0.549162 28.728308
0.556719 0.004135 11.236783
0.638023 0.057648 0.000000
0.043027 0.875051 0.000000
0.292588 0.762768 0.003977
0.367865 0.873502 49.364377
0.029424 0.552044 0.000000
0.240248 0.884805 0.000000
0.460238 0.193170 61.133365
0.293693 0.817928 0.004003
0.559487 0.677925 27.639286
0.809127 0.868572 10.125986
0.417992 0.058938 40.736985
0.478459 0.521159 25.520763
0.580632 0.309199 26.657102
0.919883 0.655348 0.000000
0.349241 0.541094 0.000000
0.449053 0.282321 52.711344
0.295877 0.563481 0.000000
0.715191 0.517619 34.412707
0.352042 0.632779 0.000000
0.873119 0.167888 0.000000
0.987478 0.349415 0.000000
0.826205 0.065462 0.000000
0.005353 0.886945 0.000000
0.911318 0.199408 0.000000
0.027551 0.817335 0.000000
0.241828 0.056083 41.788071
0.067561 0.473872 0.000000
0.509429 0.416795 14.512150
0.255843 0.381512 30.955890
0.807384 0.811039 12.454593
0.686187 0.992614 16.562383
0.405185 0.190174 71.997389
0.488174 0.502370 23.278683
0.403355 0.181095 71.625988
0.048030 0.604691 0.000000
0.265911 0.881347 0.000000
0.584046 0.477460 11.712360
0.171515 0.056620 35.834520
0.157035 0.338617 35.445649
0.440643 0.683843 41.769542
0.205872 0.616434 0.000000
0.924472 0.079628 0.000000
0.485397 0.698564 39.436831
0.081568 0.869102 0.000000
0.433106 0.494330 24.770074
0.495740 0.370722 24.878006
0.922129 0.841278 0.000000
0.655526 0.462685 37.694085
0.565011 0.423916 10.042900
0.288212 0.263981 68.841880
0.690738 0.832837 26.748000
0.592392 0.466523 9.897537
0.673660 0.391479 33.062714
0.702104 0.965698 17.645363
0.090510 0.058125 25.930174
0.588017 0.751174 25.777254
0.511317 0.920501 42.363947
0.303964 0.493003 0.000000
0.979360 0.323508 0.000000
0.189567 0.305229 47.868763
0.344112 0.679530 0.000000
0.053815 0.806604 0.000000
0.602950 0.655213 19.401229
0.747660 0.535626 28.390623
0.109156 0.496196 0.000000
0.172343 0.683989 0.000000
0.529825 0.625224 28.789433
0.315143 0.491511 0.000000
0.820142 0.132620 0.000000
0.121309 0.446215 0.000000
0.040934 0.300517 26.013344
0.409390 0.372519 32.047580
0.339970 0.812570 0.000000
0.528206 0.553827 23.861139
0.117207 0.784605 0.000000
0.434586 0.077223 44.340401
0.181812 0.521011 0.000000
0.479334 0.313542 41.324117
0.099669 0.596553 0.000000
0.248170 0.604340 0.000000
0.305114 0.897305 0.000000
0.582015 0.712492 25.461172
0.683615 0.946621 19.658617
0.913231 0.051255 0.000000
0.380315 0.563857 30.026527
0.132574 0.575135 0.000000
0.322568 0.983928 0.000000
0.575666 0.629728 22.508832
0.401012 0.744630 46.966640
0.401186 0.765475 48.763053
0.982431 0.168117 0.000000
0.474595 0.548940 28.161523
0.436107 0.296731 51.006934
0.393564 0.838081 53.196996
0.651643 0.953897 19.323785
0.477000 0.878894 49.420294
0.792208 0.265358 0.000000
0.762438 0.822736 19.320849
0.352992 0.974232 43.990324
0.675233 0.699380 36.107942
0.459597 0.069735 39.608838
0.997980 0.637751 0.000000
0.068153 0.146137 37.188247
0.838913 0.277195 0.000000
0.539451 0.080433 31.306894
0.566347 0.362485 18.010583
0.318214 0.653523 0.000000
0.354903 0.715257 40.043132
0.628281 0.967511 19.246964
0.281418 0.246395 73.607332
0.077518 0.892075 0.000000
0.034545 0.491475 0.000000
0.000905 0.889199 0.000000
0.339397 0.630818 0.000000
0.330707 0.888990 0.000000
0.729322 0.094321 0.000000
0.706701 0.880417 22.717811
0.540538 0.975731 35.473045
0.470003 0.039204 30.307775
0.513489 0.521841 22.866762
0.579497 0.837251 29.263576
0.350762 0.911389 0.000000
0.400412 0.389730 27.342263
0.402265 0.103992 54.969364
0.465927 0.648071 37.232403
0.297694 0.892339 0.000000
0.478571 0.282363 48.275877
0.418540 0.415897 17.670321
0.771308 0.737951 21.065003
0.473227 0.501897 24.141702
0.835665 0.719879 9.636629
0.510592 0.744535 38.901270
0.334311 0.541969 0.000000
0.580052 0.072424 23.362572
0.679436 0.720356 34.546853
0.552480 0.504963 17.494121
0.082720 0.580606 0.000000
0.628934 0.586681 11.805089
0.722702 0.084388 0.000000
0.980547 0.121383 0.000000
0.111550 0.505804 0.000000
0.444985 0.182500 63.682597
0.420539 0.868908 58.916689
0.755722 0.136309 0.000000
0.179134 0.551471 0.000000
0.562321 0.431486 10.907156
0.360565 0.518661 24.918984
0.411658 0.029457 32.493923
0.053968 0.117029 30.965613
0.628471 0.429460 2.658067
0.129101 0.371636 23.629490
0.774020 0.742386 20.451696
0.067537 0.706829 0.000000
0.319812 0.980502 0.000000
0.156558 0.204263 57.771459
0.483725 0.477835 21.447910
0.067745 0.524128 0.000000
0.823711 0.423331 11.998683
0.581190 0.752285 27.055597
0.395544 0.465836 21.869358
0.790781 0.804866 15.494738
0.166774 0.770117 0.000000
0.469353 0.925421 50.007321
0.330792 0.304942 56.491263
0.484223 0.924907 47.337443
0.145089 0.680157 0.000000
0.806144 0.867288 10.659822
0.089101 0.675534 0.000000
0.612401 0.652057 17.665869
0.057603 0.385822 11.211374
0.733229 0.135851 0.000000
0.567082 0.023154 14.563458
0.017457 0.472759 0.000000
0.844103 0.887098 0.000000
0.300631 0.938766 0.000000
0.588324 0.098715 26.678037
0.096343 0.565611 0.000000
0.756739 0.139108 0.000000
0.372474 0.988432 46.131692
0.902811 0.350974 0.000000
0.488432 0.605974 31.923632
0.007135 0.062675 13.979824
0.656723 0.159120 0.000000
0.910061 0.395098 0.000000
0.469407 0.609664 33.720098
0.821316 0.481126 13.381981
0.246887 0.402347 0.000000
0.204527 0.770635 0.000000
0.118954 0.984476 0.000000
0.256565 0.396043 26.453463
0.640454 0.604954 39.636414
0.907051 0.958401 0.000000
0.551538 0.374886 17.082252
0.620183 0.331037 16.190111
0.100451 0.054687 26.538320
0.915091 0.535852 0.000000
0.205401 0.566899 0.000000
0.956909 0.248282 0.000000
0.614037 0.520076 10.392319
0.054601 0.509325 0.000000
0.002284 0.185904 26.660150
0.769458 0.334399 0.000000
0.282181 0.389049 29.442239
0.569360 0.564346 19.479383
0.184786 0.106035 50.026613
0.740014 0.799569 23.616778
0.813884 0.986074 4.474670
0.774778 0.781265 19.015197
0.878872 0.862877 0.000000
0.409811 0.303999 52.010129
0.980566 0.840892 0.000000
0.779572 0.675530 21.141796
0.772934 0.309988 0.000000
0.744721 0.141195 0.000000
0.558826 0.239284 39.834633
0.758861 0.823389 19.823389
0.105345 0.626958 0.000000
0.447009 0.912725 54.387176
0.762294 0.348188 0.000000
0.898468 0.865311 0.000000
0.852278 0.907602 0.000000
0.375141 0.279504 62.129183
0.690396 0.012975 0.000000
0.030909 0.052334 15.795876
