# gen=200 OSA snapshot
# x0..xd fitness
0.316901 0.200000 90.000000
0.318525 0.200031 89.673832
0.353993 0.236575 76.182382
0.330691 0.239800 77.036323
0.284713 0.166185 77.447804
0.347878 0.187740 82.657304
0.263937 0.201115 79.357836
0.312618 0.195049 88.205174
0.292073 0.183115 82.670089
0.350703 0.219648 80.771543
0.323513 0.195807 88.117766
0.367301 0.206834 79.647785
0.252455 0.200412 77.057414
0.239843 0.200000 74.525229
0.372904 0.214735 77.815437
0.346979 0.204951 83.757669
0.297926 0.174482 81.030681
0.365463 0.165795 75.386169
0.312080 0.209281 86.892050
0.278733 0.214947 80.979235
0.318383 0.197818 89.244562
0.236454 0.187950 73.395911
0.297888 0.206741 85.620600
0.306774 0.201537 87.908351
0.294379 0.202046 85.430451
0.291898 0.207846 84.392483
0.255002 0.222463 75.660912
0.342407 0.199117 84.870225
0.333374 0.189540 85.307266
0.338069 0.202986 85.644231
0.246087 0.219521 74.481883
0.326086 0.212444 85.631739
0.308334 0.190099 86.410348
0.374647 0.180951 76.914972
0.277513 0.158250 74.538642
0.345495 0.182782 82.063540
0.365198 0.219029 78.566082
0.309732 0.176983 82.535958
0.341285 0.181091 82.242346
0.364368 0.176210 77.827742
0.271837 0.208388 80.564873
0.315261 0.172356 81.197729
0.334977 0.182346 83.311732
0.353100 0.203885 82.626250
0.284682 0.212691 82.373063
0.299197 0.166532 78.772832
0.356068 0.216237 80.589533
0.266407 0.179347 77.916438
0.273367 0.220188 79.151097
0.375676 0.197282 78.165355
0.291100 0.202346 84.765184
0.314455 0.206575 87.851018
0.300879 0.200979 86.767368
0.326937 0.197598 87.844523
0.300394 0.231299 79.503298
0.298340 0.187423 84.531049
0.308309 0.195042 87.661935
0.344670 0.211307 83.363609
0.345369 0.172679 79.595130
0.355890 0.169342 77.491325
0.332323 0.201658 86.858382
0.278182 0.231763 77.248055
0.336596 0.220875 82.269321
0.331859 0.214063 84.610464
0.284297 0.218563 81.181819
0.325887 0.190115 86.373893
0.284843 0.179142 80.753622
0.348299 0.192994 83.312294
0.257731 0.178099 76.224629
0.371024 0.201398 79.122073
0.326100 0.203552 87.834344
0.360007 0.188276 80.573944
0.239966 0.206169 74.425759
0.322319 0.220674 83.332128
0.270488 0.194669 80.526324
0.305318 0.191774 86.498301
0.314926 0.203100 88.936797
0.242207 0.211021 74.595488
0.290111 0.172947 79.848856
0.304611 0.221918 82.601929
0.293290 0.189736 84.242525
0.253793 0.189218 76.870397
0.377490 0.201822 77.818879
0.316412 0.184561 85.086261
0.390726 0.201556 75.166290
0.314322 0.199759 89.476315
0.302580 0.247080 74.745538
0.266571 0.210766 79.327906
0.271718 0.173868 77.692772
0.286230 0.208574 83.263548
0.367480 0.198812 79.835861
0.329209 0.220486 83.028553
0.311066 0.197763 88.628839
0.372508 0.184959 77.850850
0.329471 0.228692 80.527618
0.341089 0.176093 80.974396
0.268372 0.217046 78.846733
0.289006 0.198136 84.366871
0.358878 0.193307 81.305386
0.265139 0.176923 77.273038
0.298986 0.197537 86.317831
0.363214 0.194589 80.541613
0.328570 0.207591 86.634728
0.294341 0.194712 85.167044
0.386305 0.178568 74.483533
0.274752 0.227924 77.728220
0.281655 0.189383 82.157030
0.267869 0.188638 79.510656
0.357105 0.223591 78.975752
0.391306 0.192734 74.880399
0.323086 0.201700 88.645346
0.339699 0.165339 78.058393
0.269276 0.201395 80.425601
0.368758 0.181185 77.987961
0.383762 0.186597 75.912126
0.301033 0.176739 81.941588
0.384968 0.215290 75.491017
0.319415 0.229564 80.579303
0.300701 0.209999 85.449421
0.391330 0.183570 74.165426
