# gen=100 mediating population
# x0..xd fitness
0.464113 0.314758 43.017338
0.756858 0.721670 24.100941
0.637682 0.902437 22.232233
0.979608 0.376974 0.000000
0.484026 0.219143 55.890062
0.204531 0.629175 0.000000
0.313982 0.544627 0.000000
0.235716 0.932967 0.000000
0.534960 0.101258 36.104168
0.266073 0.492699 0.000000
0.373221 0.071107 47.455692
0.316901 0.200000 90.000000
0.124473 0.824758 0.000000
0.857314 0.007291 0.000000
0.334917 0.342230 44.598177
0.125814 0.740945 0.000000
0.202403 0.892583 0.000000
0.257347 0.501687 0.000000
0.316901 0.200000 90.000000
0.143493 0.601880 0.000000
0.879665 0.043900 0.000000
0.468698 0.492229 23.519220
0.228461 0.163104 68.709919
0.671673 0.704969 35.880266
0.398862 0.273203 61.478616
0.679569 0.366541 0.000000
0.626124 0.917963 20.303722
0.118737 0.383581 19.317742
0.965393 0.643980 0.000000
0.021013 0.220552 30.221286
0.307022 0.627890 0.000000
0.577354 0.306404 27.694125
0.000187 0.531570 0.000000
0.304300 0.542048 0.000000
0.048828 0.100072 27.476906
0.498525 0.313024 38.777747
0.883862 0.228824 0.000000
0.990611 0.088817 0.000000
0.333647 0.527815 0.000000
0.316901 0.200000 90.000000
0.779413 0.469477 21.296916
0.095903 0.302335 34.954910
0.661229 0.572032 44.286566
0.553676 0.087269 30.438285
0.039058 0.098234 25.488171
0.316901 0.200000 90.000000
0.543862 0.198814 44.420563
0.254814 0.611929 0.000000
0.267884 0.108590 59.293045
0.428373 0.906376 57.340894
0.542527 0.319604 30.827625
0.278725 0.206630 82.048459
0.060283 0.924047 0.000000
0.420303 0.797361 52.451544
0.819981 0.032721 0.000000
0.500596 0.919501 44.415558
0.587502 0.847254 27.818148
0.730894 0.274293 0.000000
0.410851 0.255952 64.059084
0.377547 0.012841 29.213976
0.049741 0.834028 0.000000
0.531367 0.073570 31.064992
0.681718 0.974414 17.881314
0.420515 0.599279 34.397487
0.384933 0.314530 51.080063
0.316901 0.200000 90.000000
0.356945 0.521809 24.939131
0.957616 0.176496 0.000000
0.525784 0.274334 41.843409
0.941044 0.871920 0.000000
0.279629 0.412369 0.000000
0.316901 0.200000 90.000000
0.431237 0.376140 29.431838
0.622358 0.900818 21.140116
0.207635 0.920048 0.000000
0.181763 0.139962 56.811994
0.195770 0.427072 0.000000
0.252150 0.411957 0.000000
