# gen=10 mediating population
# x0..xd fitness
0.155533 0.270139 80.430570
0.523013 0.885145 69.967249
0.799338 0.888923 9.070979
0.523013 0.270139 0.000000
0.969337 0.152334 -0.000000
0.617996 0.593723 40.495158
0.382794 0.261985 0.000000
0.617925 0.879951 28.058257
0.175735 0.183053 0.000000
0.523013 0.270139 0.000000
0.724834 0.870636 22.368776
0.498993 0.084614 0.000000
0.155533 0.885145 0.000000
0.256945 0.980232 0.000000
0.523013 0.885145 69.967249
0.155746 0.674015 0.000000
0.374120 0.979509 32.898471
0.675812 0.772740 36.928677
0.242893 0.255987 0.000000
0.489575 0.426630 0.000000
0.707822 0.998385 12.883229
0.488530 0.575401 24.728295
0.459415 1.000000 47.850727
0.089316 0.186276 0.000000
0.055467 0.641569 0.000000
0.700977 0.071209 -0.000000
0.459607 0.727259 42.932740
0.523013 0.885145 69.967249
0.518584 0.866937 67.165776
0.598103 0.902614 24.661553
0.079076 0.867451 0.000000
0.450626 0.062835 0.000000
0.752132 0.885145 17.216067
0.156177 0.879509 0.000000
0.941271 0.992116 0.000000
0.550739 0.842106 61.093435
0.357848 0.051711 0.000000
0.653575 0.658574 46.192909
0.672756 0.976746 17.404485
0.324694 0.645108 12.517394
0.590084 0.522686 0.000000
0.523013 0.885145 69.967249
0.983414 0.465034 0.000000
0.057738 0.003845 0.000000
0.902392 0.169775 -0.000000
0.523013 0.758039 51.708005
0.619722 0.061696 -0.000000
0.946901 0.086586 -0.000000
0.740842 0.766524 26.151766
0.523013 0.270139 0.000000
0.657924 0.760290 40.058500
0.377924 0.870978 36.288934
0.748511 0.180006 0.000000
0.444272 1.000000 45.371716
0.651693 0.159035 -0.000000
0.457505 0.615920 28.396703
0.342486 0.077040 0.000000
0.155533 0.270139 80.430570
0.274582 0.872046 0.000000
0.466566 0.242403 0.000000
0.323218 0.961140 22.400791
0.622821 0.724985 43.901658
0.185145 0.422559 0.000000
0.117621 0.525039 0.000000
0.039550 0.449629 0.000000
0.770254 0.892479 13.810686
0.000000 0.885145 0.000000
0.010993 0.299857 0.000000
0.155533 0.885145 0.000000
0.523013 0.885145 69.967249
0.840879 0.712494 0.000000
0.517289 0.641798 34.963712
0.941654 0.325304 0.000000
0.010349 0.091629 0.000000
0.202133 0.019389 0.000000
0.523013 0.885145 69.967249
0.913002 0.166134 -0.000000
0.960855 0.311135 0.000000
0.290897 0.387079 0.000000
0.155533 0.758039 0.000000
0.050340 0.275365 0.000000
0.252222 0.643460 0.000000
0.290463 0.117373 0.000000
0.449653 0.728743 41.783782
0.548500 0.872647 63.853549
0.666086 0.698181 43.500883
0.155533 0.885145 0.000000
0.752132 0.270139 0.000000
0.641190 0.477703 -0.000000
0.737960 0.394922 0.000000
0.403690 0.438774 0.000000
0.523013 0.758039 51.708005
0.670398 0.809295 34.268686
0.308067 0.082749 0.000000
0.691948 0.501432 0.000000
0.163131 0.751751 0.000000
0.742184 0.969245 11.959403
0.698814 0.547700 0.000000
0.523013 0.681236 40.661674
0.896348 0.060564 -0.000000
0.764567 0.489265 0.000000
0.514515 0.870202 67.056240
0.523013 0.497495 0.000000
0.961372 0.908413 0.000000
0.554533 0.885145 62.727619
0.944838 0.241348 -0.000000
0.288507 0.700579 0.000000
0.259568 0.947805 0.000000
0.363478 0.877036 32.984836
0.795989 0.159211 0.000000
0.343508 0.224049 0.000000
0.019257 0.948624 0.000000
0.490566 0.883713 62.447665
0.853111 0.699756 0.000000
0.336015 0.265162 0.000000
0.519936 0.027830 0.000000
0.155533 0.270139 80.430570
0.727484 0.870352 22.013789
0.860869 0.593414 0.000000
0.907033 0.091844 -0.000000
0.629442 0.101448 -0.000000
0.523013 0.885145 69.967249
0.385184 0.839916 37.377867
0.276081 0.227918 0.000000
0.831265 0.196999 -0.000000
0.473069 1.000000 49.822235
0.466988 0.273783 0.000000
0.243737 0.434052 0.000000
0.630276 0.809376 35.793285
0.794263 0.947759 6.178732
0.240753 0.655988 0.000000
0.169895 0.612214 0.000000
0.864511 0.235496 -0.000000
0.155533 0.497495 0.000000
0.986621 0.425911 0.000000
0.524976 0.412578 0.000000
0.059003 0.420278 0.000000
0.290903 0.274012 0.000000
0.412119 0.483644 0.000000
0.523013 0.758039 51.708005
0.155418 0.791733 0.000000
0.798789 0.975544 3.512159
0.552801 0.404997 0.000000
0.258375 0.207768 0.000000
0.462309 0.138406 0.000000
0.309335 0.676241 0.000000
0.439360 0.096225 0.000000
0.132125 0.155582 0.000000
0.580407 0.299116 0.000000
0.522218 0.919283 65.096079
0.417143 0.715653 35.396058
0.756791 0.555917 0.000000
0.662243 0.008754 -0.000000
0.454355 0.202963 0.000000
0.277428 0.536718 0.000000
0.434042 0.548379 17.352031
0.523013 0.896463 68.382664
0.592214 0.857218 53.498047
0.695982 0.179858 -0.000000
0.795491 0.248918 0.000000
0.138627 0.102994 0.000000
0.358451 0.000000 0.000000
0.864202 0.578910 0.000000
0.723098 0.402464 0.000000
0.519968 0.790007 56.286227
0.513173 0.930172 63.134156
0.592379 0.443783 0.000000
0.468494 0.583555 24.809849
0.641487 0.835151 33.143810
0.018592 0.873098 0.000000
0.444095 0.028749 0.000000
0.368893 1.000000 30.626304
0.106150 0.382591 0.000000
0.628855 0.696087 47.130449
0.586852 0.463810 0.000000
0.531365 0.020159 0.000000
0.777431 0.273924 0.000000
0.753068 0.193663 0.000000
0.155533 0.270139 80.430570
0.155649 0.067032 0.000000
0.568427 0.850421 58.375774
0.531554 0.891485 67.853656
0.638423 0.834866 33.193504
0.645637 0.692479 47.498012
0.185615 0.377328 0.000000
0.762163 0.359790 0.000000
0.315870 0.799614 20.426688
