# gen=200 OSA snapshot
# x0..xd fitness
0.155510 0.270440 90.000000
0.523147 0.885220 70.000000
0.527530 0.864220 66.813513
0.522803 0.868648 67.615148
0.534216 0.892005 67.255730
0.527469 0.855532 65.614217
0.559966 0.909321 60.790979
0.496779 0.888665 63.870288
0.540062 0.994119 53.853630
0.494978 0.959197 57.517943
0.490996 0.851017 61.073188
0.526795 0.893244 68.569482
0.523013 0.891797 69.053501
0.541559 0.850395 63.420608
0.462588 0.929830 54.570100
0.519422 0.902408 67.381580
0.515745 0.869370 67.147238
0.521546 0.800135 57.756986
0.528226 0.877298 68.361976
0.549643 0.895805 63.674550
0.519873 0.885145 69.241237
0.562135 0.952416 56.769293
0.565178 0.886338 60.259663
0.528844 0.790822 56.358917
0.497981 0.907564 63.341791
0.529345 0.847091 64.331080
0.487688 0.896141 61.634933
0.515034 0.911722 65.749953
0.531752 0.824880 61.095312
0.521003 0.861353 66.531511
0.514867 0.894940 67.626093
0.523143 0.882226 69.569312
0.566703 0.860257 59.288382
0.489480 0.835684 59.436048
0.509900 0.938059 61.804142
0.549658 0.925939 61.512107
0.572887 0.896070 58.369224
0.505093 0.942610 60.746525
0.501232 0.821244 59.491033
0.517974 0.853495 65.282293
0.542679 0.820576 59.659335
0.510765 0.847961 63.921760
0.535712 0.804791 58.071127
0.526818 0.906716 66.793424
0.499609 0.846258 62.180728
0.510629 0.983285 55.600837
0.516034 0.906107 66.573565
0.548764 0.783977 54.274658
0.485811 0.910930 60.591604
0.500730 0.885634 64.805456
0.509632 0.885220 66.868523
0.518932 0.808568 58.932303
0.538740 0.916032 64.281814
0.475179 0.829154 56.269612
0.506776 0.827162 60.828939
0.507590 0.879850 66.313386
0.521238 0.827493 61.685634
0.512708 0.792384 56.430818
0.529962 0.993528 54.342306
0.530447 0.813941 59.609393
0.505867 0.928097 62.647485
0.552736 0.861852 62.364531
0.538704 0.861902 65.076421
0.519189 0.917814 65.223378
0.522359 0.960171 59.218557
0.528573 0.872232 67.748252
0.498885 0.798070 56.263622
0.557391 0.847555 60.392462
0.542242 0.937506 61.274295
0.534436 0.902869 66.354881
0.582322 0.929220 54.897272
0.480771 0.821970 56.615972
0.515829 0.927704 63.658866
0.591364 0.895615 54.122498
0.487511 0.860754 61.024694
0.545025 0.827830 60.313348
0.515963 0.879320 68.131681
0.480365 0.935650 57.716693
0.533256 0.977592 56.509197
0.545307 0.874612 64.643466
0.494068 0.975832 55.329352
0.521299 0.877068 68.751813
0.510410 0.859685 65.288670
0.532948 0.777527 54.345026
0.522777 0.998640 53.687090
0.509135 0.869954 66.080661
0.477507 0.814485 55.327188
0.509856 0.972920 57.016289
0.528065 0.933253 62.998160
0.511241 0.800998 57.576923
0.513930 0.944626 61.193130
0.528004 0.837342 63.022473
0.541328 0.846273 62.991034
0.486997 0.874081 61.471945
0.136324 0.811450 56.698063
0.529400 0.888126 68.492097
0.535169 0.874972 66.848473
0.535698 0.925659 63.496889
0.470126 0.870907 57.543632
0.572722 0.805750 53.795386
0.562170 0.827830 57.757088
0.538024 0.908300 65.214269
0.483064 0.845579 59.102743
0.496805 0.807469 57.261009
0.490443 0.927599 60.275034
0.516003 0.997554 53.759099
0.521325 0.938420 62.336836
0.506785 0.914012 64.385641
0.536576 0.882304 66.860260
0.549920 0.906507 63.081783
0.549456 0.810621 57.659623
0.483287 0.833711 58.160917
0.542288 0.946569 60.123791
0.580123 0.843716 55.511700
0.500881 0.867944 64.273777
0.469035 0.881314 57.449256
0.497428 0.939276 60.204298
0.544182 0.977451 55.866662
0.537550 0.966261 57.875198
0.521024 0.949669 60.717558
