# gen=50 OSA snapshot
# x0..xd fitness
0.155533 0.270371 87.373075
0.523013 0.885145 69.967249
0.523013 0.859994 66.371668
0.522294 0.854371 65.558725
0.659769 0.719785 43.357027
0.531320 0.851792 64.832645
0.634725 0.748392 42.268615
0.441612 0.908899 50.802383
0.633963 0.725694 44.625825
0.473499 0.987771 51.294984
0.449751 0.835072 51.528899
0.520901 0.900209 67.782335
0.526515 0.894399 68.466347
0.574909 0.805242 53.381800
0.651173 0.680881 47.057778
0.521333 0.912010 66.124069
0.513401 0.846771 64.026841
0.515648 0.764369 52.532134
0.535718 0.873341 66.623194
0.638953 0.665098 48.904933
0.518540 0.882280 68.851712
0.629728 0.765280 40.372604
0.458442 0.730495 43.172274
0.533265 0.706675 44.213144
0.483018 0.912814 59.889969
0.542212 0.831722 61.127501
0.640592 0.677444 49.310750
0.533394 0.950972 60.249381
0.544209 0.819780 59.397830
0.523013 0.842238 63.818038
0.491874 0.925215 60.748073
0.520748 0.870882 67.864255
0.648547 0.699960 46.502141
0.476602 0.837931 57.250547
0.507139 0.937315 61.639692
0.635702 0.708792 46.435981
0.634461 0.656697 47.956110
0.508908 0.970272 57.330531
0.498866 0.774006 53.045102
0.515024 0.827718 61.518388
0.544002 0.696282 42.398184
0.495739 0.829210 59.742771
0.563125 0.762196 50.027054
0.533505 0.921381 64.271919
0.482080 0.811678 55.773850
0.668181 0.737971 40.746812
0.526035 0.935030 62.804776
0.640881 0.647663 47.027240
0.463540 0.906456 55.854495
0.460045 0.895114 55.309425
0.509011 0.897010 66.311647
0.486797 0.774374 51.971291
0.546129 0.943690 60.045494
0.408454 0.829304 42.237257
0.525503 0.782730 55.249091
0.489398 0.902854 61.778896
0.491808 0.800108 55.768244
0.509880 0.704284 43.796671
0.681318 0.718116 39.705608
0.526455 0.802836 58.126089
0.495043 0.948674 58.788861
0.488366 0.722369 45.232683
0.565887 0.838583 58.039191
0.527284 0.985569 55.535186
0.503465 1.000000 52.873911
0.556736 0.860273 61.429988
0.489262 0.749060 48.903467
0.640785 0.618580 44.013336
0.532887 0.962532 58.653500
0.541223 0.896666 65.499494
0.648217 0.658565 47.151451
0.471020 0.795328 52.309414
0.515457 0.988318 55.065349
0.647269 0.735740 43.299343
0.637222 0.602649 42.376563
0.594051 0.777587 47.426683
0.503505 0.873159 65.129381
0.421815 0.967927 43.677688
0.551620 1.000000 52.220461
0.567273 0.850355 58.612445
0.474165 0.698804 40.889702
0.507462 0.863036 65.163997
0.479566 0.855917 59.058229
0.540209 0.740440 48.804142
0.517149 1.000000 53.433491
0.456676 0.872943 54.497444
0.505922 0.685993 41.070619
0.466267 1.000000 48.876248
0.555353 0.961312 56.752544
0.503324 0.723258 46.258382
0.478884 0.960983 55.035920
0.539291 0.764213 52.198061
0.542052 0.788760 55.450913
0.653441 0.630917 44.264659
0.136324 0.811450 56.698063
0.589725 0.893143 54.530948
0.540387 0.878778 65.899213
0.662509 0.745515 40.907489
0.422743 0.870705 46.642449
0.532332 1.000000 53.354534
0.619146 0.693946 45.638491
0.545303 0.912736 63.517482
0.428333 0.753954 41.039399
0.462268 0.775876 48.877362
0.413287 0.935726 43.526706
0.676944 0.683549 41.630565
0.482238 1.000000 50.964455
0.443710 0.946102 49.616079
0.637573 0.577991 39.782819
0.568679 0.911885 58.773695
0.559008 0.696013 41.545106
0.425525 0.793020 43.784020
0.554595 0.979758 54.571881
0.527018 1.000000 53.467100
0.439428 0.845904 49.795533
0.625561 0.674642 47.468803
0.465752 0.976720 51.290417
0.608305 0.655243 43.480681
0.538871 0.989045 54.628460
0.560178 0.672362 38.203690
