# gen=0 mediating population
# x0..xd fitness
0.155533 0.270139 80.430570
0.523013 0.885145 69.967249
0.523013 0.786900 55.858969
0.523013 0.674712 39.723409
0.752132 0.674712 25.796991
0.752132 0.786900 23.085032
0.752132 0.885145 17.216067
0.155533 0.786900 0.000005
0.919678 0.497495 0.000000
0.155533 0.174675 0.000000
0.752132 0.497495 0.000000
0.155533 0.382055 0.000000
0.081271 0.885145 0.000000
1.000000 0.382055 0.000000
0.155533 0.497495 0.000000
0.752132 0.382055 0.000000
0.523013 0.174675 0.000000
0.523013 0.270139 0.000000
0.523013 0.382055 0.000000
0.523013 0.497495 0.000000
0.752132 0.270139 0.000000
1.000000 0.270139 0.000000
0.919678 0.382055 0.000000
0.155533 0.674712 0.000000
1.000000 0.497495 0.000000
0.919678 0.674712 0.000000
0.752132 0.174675 0.000000
1.000000 0.674712 0.000000
0.919678 0.786900 0.000000
0.919678 0.885145 0.000000
1.000000 0.885145 0.000000
1.000000 0.786900 0.000000
0.919678 0.270139 -0.000000
0.919678 0.174675 -0.000000
1.000000 0.174675 -0.000000
0.712955 0.428471 0.000000
0.690885 0.719150 37.816927
0.491119 0.780028 53.150110
0.410924 0.579694 18.957603
0.139951 0.401018 0.000000
0.627317 0.324151 -0.000000
0.244759 0.694755 0.000000
0.593902 0.631792 30.029693
0.440257 0.083726 0.000000
0.712330 0.427863 0.000000
0.297780 0.492085 0.000000
0.740296 0.357729 0.000000
0.417210 0.654721 28.762504
0.373801 0.234513 0.000000
0.987995 0.765996 0.000000
0.777004 0.027982 0.000000
0.173907 0.154082 0.000000
0.077086 0.889866 0.000000
0.750379 0.693403 26.088908
0.511763 0.464268 0.000000
0.568431 0.302549 0.000000
0.497309 0.683263 40.344933
0.916699 0.108929 -0.000000
0.495492 0.232836 0.000000
0.436861 0.751543 42.268208
0.480892 0.797728 54.057968
0.282703 0.433418 0.000000
0.009757 0.340796 0.000000
0.689272 0.869369 26.822300
0.267804 0.456748 0.000000
0.268281 0.837053 0.000000
0.270515 0.530062 0.000000
0.175373 0.314966 0.000000
0.891109 0.180336 -0.000000
0.494316 0.212298 0.000000
0.520877 0.160100 0.000000
0.919057 0.994290 0.000000
0.477048 0.309884 0.022133
0.507204 0.280793 0.000000
0.763837 0.108542 0.000000
0.511655 0.909769 65.577632
0.218376 0.363104 0.000000
0.854973 0.711392 0.000000
0.392944 0.231301 0.000000
0.380175 0.549162 11.427681
0.556719 0.004135 0.000000
0.638023 0.057648 -0.000000
0.043027 0.875051 0.000000
0.292588 0.762768 0.000000
0.367865 0.873502 33.980857
0.029424 0.552044 0.000000
0.240248 0.884805 0.000000
0.460238 0.193170 0.000000
0.293693 0.817928 0.000000
0.559487 0.677925 39.017399
0.809127 0.868572 8.418900
0.417992 0.058938 0.000000
0.478459 0.521159 0.000000
0.580632 0.309199 0.000000
0.919883 0.655348 0.000000
0.349241 0.541094 6.208069
0.449053 0.282321 0.000000
0.295877 0.563481 0.000000
0.715191 0.517619 0.000000
0.352042 0.632779 16.263005
0.873119 0.167888 -0.000000
0.987478 0.349415 0.000000
0.826205 0.065462 -0.000000
0.005353 0.886945 0.000000
0.911318 0.199408 -0.000000
0.027551 0.817335 0.000000
0.241828 0.056083 0.000000
0.067561 0.473872 0.000000
0.509429 0.416795 0.000000
0.255843 0.381512 0.000000
0.807384 0.811039 11.370933
0.686187 0.992614 15.048245
0.405185 0.190174 0.000000
0.488174 0.502370 0.000000
0.403355 0.181095 0.000000
0.048030 0.604691 0.000000
0.265911 0.881347 0.000000
0.584046 0.477460 0.000000
0.171515 0.056620 0.000000
0.157035 0.338617 0.000000
0.440643 0.683843 35.305043
0.205872 0.616434 0.000000
0.924472 0.079628 -0.000000
0.485397 0.698564 41.768102
0.081568 0.869102 0.000000
0.433106 0.494330 0.000000
0.495740 0.370722 0.000000
0.922129 0.841278 0.000000
0.655526 0.462685 -0.000000
0.565011 0.423916 0.000000
0.288212 0.263981 0.000000
0.690738 0.832837 29.957328
0.592392 0.466523 0.000000
0.673660 0.391479 -0.000000
0.702104 0.965698 16.518606
0.090510 0.058125 0.000000
0.588017 0.751174 45.553049
0.511317 0.920501 64.232738
0.303964 0.493003 0.000000
0.979360 0.323508 0.000000
0.189567 0.305229 0.000000
0.344112 0.679530 19.066926
0.053815 0.806604 0.000000
0.602950 0.655213 42.399863
0.747660 0.535626 0.000000
0.109156 0.496196 0.000000
0.172343 0.683989 0.000000
0.529825 0.625224 32.573134
0.315143 0.491511 0.000000
0.820142 0.132620 -0.000000
0.121309 0.446215 0.000000
0.040934 0.300517 0.000000
0.409390 0.372519 0.000000
0.339970 0.812570 26.294755
0.528206 0.553827 22.321941
0.117207 0.784605 0.000000
0.434586 0.077223 0.000000
0.181812 0.521011 0.000000
0.479334 0.313542 0.006720
0.099669 0.596553 0.000000
0.248170 0.604340 0.000000
0.305114 0.897305 0.000000
0.582015 0.712492 41.657364
0.683615 0.946621 19.820111
0.913231 0.051255 -0.000000
0.380315 0.563857 13.176360
0.132574 0.575135 0.000000
0.322568 0.983928 21.398907
0.575666 0.629728 31.287746
0.401012 0.744630 35.227397
0.401186 0.765475 36.913330
0.982431 0.168117 -0.000000
0.474595 0.548940 20.350284
0.436107 0.296731 0.000000
0.393564 0.838081 39.220987
0.651643 0.953897 20.520472
0.477000 0.878894 59.268781
0.792208 0.265358 0.000000
0.762438 0.822736 19.379149
0.352992 0.974232 28.543386
0.675233 0.699380 41.639421
0.459597 0.069735 0.000000
0.997980 0.637751 0.000000
0.068153 0.146137 0.000000
0.838913 0.277195 -0.000000
0.539451 0.080433 0.000000
0.566347 0.362485 0.000000
