# gen=300 mediating population
# x0..xd fitness
0.155510 0.270440 90.000000
0.523147 0.885220 70.000000
0.523147 0.270440 0.000000
0.910603 0.450761 0.000000
0.034793 0.014334 0.000000
0.499509 0.080837 0.000000
0.563000 0.769368 50.949004
0.676460 0.649706 41.356703
0.929772 0.016196 -0.000000
0.456255 0.686470 37.489474
0.201020 0.777728 0.000000
0.666714 0.067814 -0.000000
0.075332 0.127377 0.000000
0.879132 0.317841 -0.000000
0.461210 0.194723 0.000000
0.327141 0.279789 0.000000
0.669694 0.207560 -0.000000
0.969637 0.437553 0.000000
0.523147 0.885220 70.000000
0.396692 0.912589 40.434648
0.641702 0.088653 -0.000000
0.155510 0.885220 0.000000
0.939177 0.170834 -0.000000
0.123902 0.342668 0.000000
0.125945 0.654190 0.000000
0.523147 0.885220 70.000000
0.665359 0.919331 23.642883
0.491199 0.760158 50.550944
0.002966 0.766650 0.000000
0.198500 0.391254 0.000000
0.770402 0.488495 0.000000
0.523147 0.885220 70.000000
0.155510 0.270440 90.000000
0.727480 0.628491 30.381926
0.133673 0.018576 0.000000
0.650832 0.835213 32.924886
0.801293 0.653650 15.340916
0.977797 0.165363 -0.000000
0.658094 0.687581 45.465173
0.858032 0.128702 -0.000000
0.523147 0.270440 0.000000
0.078393 0.998350 0.000000
0.419521 0.678356 31.778364
0.155510 0.270440 90.000000
0.949854 0.147144 -0.000000
0.902013 0.349723 0.000000
0.709478 0.289858 -0.000000
0.155510 0.885220 0.000000
0.523147 0.885220 70.000000
0.413460 0.982849 40.962098
0.982467 0.883045 0.000000
0.493368 0.833503 59.854876
0.017479 0.770946 0.000000
0.193221 0.444565 0.000000
0.464154 0.491013 0.000000
0.146289 0.691782 0.000000
0.000875 0.220249 0.000000
0.575721 0.000000 0.000000
0.598837 0.570658 36.305972
0.705069 0.879055 24.230546
0.572006 0.818061 55.118297
0.155510 0.885220 0.000000
0.523147 0.270440 0.000000
0.584656 0.794763 50.702747
0.616642 0.679261 45.563928
0.810072 0.582111 12.272888
0.200679 0.860503 0.000000
0.869116 0.235364 -0.000000
0.946634 0.391046 0.000000
0.523147 0.885220 70.000000
0.444405 0.778059 46.120459
0.891712 0.792598 0.000000
0.400408 0.637200 24.394694
0.994815 0.065603 -0.000000
0.488948 0.261088 0.000000
0.155510 0.270440 90.000000
0.097836 0.036743 0.000000
0.535340 0.891248 67.044793
0.720901 0.356312 0.000000
0.522881 0.416106 0.000000
0.592682 0.221096 0.000000
0.731198 0.840710 23.633330
0.523147 0.270440 0.000000
0.523147 0.885220 70.000000
0.155510 0.885220 0.000000
0.112503 0.091390 0.000000
0.033256 0.176635 0.000000
0.946798 0.798163 0.000000
0.523147 0.885220 70.000000
0.669257 0.724411 41.527726
0.508623 0.681328 40.483757
0.155510 0.270440 90.000000
0.117174 0.964842 0.000000
0.071039 0.347805 0.000000
0.426743 0.793441 44.057821
0.658823 0.780257 38.059840
0.099334 0.818466 0.000000
0.523147 0.885220 70.000000
0.275831 0.252953 0.000000
0.638485 0.421642 -0.000000
0.155514 0.448564 0.000000
0.529052 0.146933 0.000000
0.517177 0.681044 40.602046
0.726074 0.752588 29.598558
0.945045 0.274837 -0.000000
0.155510 0.885220 0.000000
0.000000 0.588200 0.000000
0.798648 0.883045 9.530919
0.155510 0.270440 90.000000
0.530070 0.574013 25.210735
0.135967 0.166829 0.000000
0.693227 0.144650 -0.000000
0.577559 0.798204 52.235265
0.296457 0.181346 0.000000
0.144268 0.000478 0.000000
0.263318 0.497953 0.000000
0.567471 0.618730 30.316444
0.155510 0.270440 90.000000
0.856750 0.167979 -0.000000
0.118751 0.038060 0.000000
1.000000 0.823353 0.000000
0.523147 0.885220 70.000000
0.767645 0.942393 10.666478
0.728210 0.445036 0.000000
0.009265 0.781998 0.000000
0.422253 0.550246 16.466208
0.155510 0.885220 0.000000
0.513425 0.020954 0.000000
0.284821 0.081701 0.000000
0.523147 0.270440 0.000000
0.938535 0.934016 0.000000
0.073642 0.584813 0.000000
0.523147 0.885220 70.000000
0.692079 0.091589 -0.000000
0.663722 0.069521 -0.000000
0.434905 0.350198 0.000000
0.757965 0.499197 0.000000
0.792030 0.685414 17.351368
0.761998 0.059488 0.000000
0.583249 0.606979 27.623934
0.155510 0.885220 0.000000
0.341187 0.493929 0.000000
0.155510 0.270440 90.000000
0.523147 0.885220 70.000000
0.765780 0.399528 0.000000
0.906954 0.924777 0.000000
0.911573 0.487459 0.000000
0.409241 0.956622 41.677655
0.733008 0.757926 28.030975
0.645247 0.676460 48.366459
0.963214 0.354924 0.000000
0.557819 0.132127 0.000000
0.480059 0.286461 0.000107
0.523147 0.885220 70.000000
0.886117 0.578970 0.000000
0.642726 0.898754 26.447893
0.523147 0.270440 0.000000
0.759770 0.011236 -0.000000
